epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_multinomial_tree,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,amp_skip_fraction,overflow_gt_mean,overflow_gt_max,lr,lr_backbone,lr_task
668,120.89934539794922,4.166284561157227,22.207735061645508,33.868865966796875,60.65645980834961,0.0,0.0,0.0,0.0,116.73306274414062,0.0,0.0,nan,nan,849.411353217231,488.4452616373698,709.99951171875,1376.824951171875,2668.647705078125,848.3365308973524,37.037717289394806,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,6.409023020690637e-05,6.409023020690637e-06,6.409023020690637e-05
669,119.47051239013672,4.174426555633545,21.54212188720703,33.107887268066406,60.64607238769531,0.0,0.0,0.0,0.0,115.29608917236328,0.0,0.0,nan,nan,793.4989674886068,491.2171817355686,647.3641357421875,1362.6343994140625,1684.17529296875,792.2576531304253,41.77804936303033,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,6.399634035954086e-05,6.3996340359540865e-06,6.399634035954086e-05
670,120.75324249267578,4.251538276672363,21.966129302978516,33.71822738647461,60.81734085083008,0.0,0.0,0.0,0.0,116.501708984375,0.0,0.0,nan,nan,908.6838904486763,484.5741424560547,893.1056518554688,1505.207275390625,1845.0587158203125,907.2440694173177,47.684489250183105,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,6.39024097007824e-05,6.390240970078241e-06,6.39024097007824e-05
671,122.81007385253906,4.609711170196533,21.968875885009766,34.19829559326172,62.03316879272461,0.0,0.0,0.0,0.0,118.20035552978516,0.0,0.0,nan,nan,1168.1203715006511,492.95045301649304,959.8770751953125,2160.044921875,3568.5234375,1166.1238674587673,61.53606022728814,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,6.380843865674212e-05,6.380843865674212e-06,6.380843865674212e-05
672,117.82476043701172,4.23635721206665,21.266939163208008,33.10665512084961,59.21480178833008,0.0,0.0,0.0,0.0,113.5884017944336,0.0,0.0,nan,nan,1029.6041056315105,500.0,881.365234375,1684.153564453125,2710.27392578125,1028.2736375596787,45.64623663160536,1.0,32.0,32.0,0,0.0,nan,nan,6.371442765371438e-05,6.371442765371438e-06,6.371442765371438e-05
673,121.18221282958984,4.141929626464844,21.980167388916016,34.38460159301758,60.6755256652832,0.0,0.0,0.0,0.0,117.040283203125,0.0,0.0,nan,nan,724.0162150065104,484.931394788954,706.268798828125,1094.9652099609375,1246.83642578125,722.5425550672743,41.22228844960531,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,6.362037711817483e-05,6.362037711817483e-06,6.362037711817483e-05
674,118.63617706298828,4.27115535736084,21.63547134399414,33.11821746826172,59.611328125,0.0,0.0,0.0,0.0,114.36502075195312,0.0,0.0,nan,nan,778.5025702582466,493.8118659125434,795.4530029296875,1126.714111328125,1149.6385498046875,776.8064507378472,47.52024014790853,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,6.352628747677845e-05,6.352628747677846e-06,6.352628747677845e-05
675,119.3519287109375,4.2840495109558105,22.10759162902832,33.39333724975586,59.56696319580078,0.0,0.0,0.0,0.0,115.06788635253906,0.0,0.0,nan,nan,1201.6360778808594,494.583001030816,753.60205078125,2609.23974609375,7397.443359375,1199.8780178493923,57.78808360629611,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,6.343215915635762e-05,6.343215915635762e-06,6.343215915635762e-05
676,120.14065551757812,4.49313497543335,22.051607131958008,33.709190368652344,59.88671112060547,0.0,0.0,0.0,0.0,115.64752960205078,0.0,0.0,nan,nan,1277.1299285888672,477.121824476454,1149.3563232421875,2414.419677734375,4696.90087890625,1275.2992587619358,56.99012152353922,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,6.333799258392015e-05,6.333799258392015e-06,6.333799258392015e-05
677,117.3523941040039,4.215447902679443,21.440122604370117,32.92719268798828,58.76962661743164,0.0,0.0,0.0,0.0,113.1369400024414,0.0,0.0,nan,nan,716.905259874132,487.0208909776476,775.8331298828125,968.5982666015625,1103.5621337890625,715.4602559407552,40.26474666595459,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,6.324378818664744e-05,6.324378818664744e-06,6.324378818664744e-05
678,121.76651000976562,4.488287925720215,22.08340835571289,34.37065505981445,60.82415771484375,0.0,0.0,0.0,0.0,117.27821350097656,0.0,0.0,nan,nan,899.1246117485894,482.188719007704,687.6529541015625,1744.406982421875,1796.7791748046875,897.6966213650173,46.67231792873807,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,6.314954639189243e-05,6.314954639189242e-06,6.314954639189243e-05
679,123.67609405517578,4.163544178009033,22.229589462280273,34.47905349731445,62.80392074584961,0.0,0.0,0.0,0.0,119.51255798339844,0.0,0.0,nan,nan,764.7318623860677,497.52762518988715,705.31640625,1070.124755859375,1117.8099365234375,763.4052581787109,40.43376488155789,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,6.305526762717774e-05,6.305526762717774e-06,6.305526762717774e-05
680,121.48746490478516,4.259671211242676,21.726669311523438,33.7370491027832,61.76408767700195,0.0,0.0,0.0,0.0,117.22779846191406,0.0,0.0,nan,nan,868.3848012288412,492.16190422905817,690.409912109375,1811.6251220703125,2601.559326171875,866.8415306939019,46.60370127360026,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,6.29609523201937e-05,6.29609523201937e-06,6.29609523201937e-05
681,119.77593231201172,4.30696964263916,21.851594924926758,33.645137786865234,59.97223663330078,0.0,0.0,0.0,0.0,115.4689712524414,0.0,0.0,nan,nan,806.5704108344185,499.70120578342016,713.5536499023438,1420.79248046875,1579.362548828125,804.773917304145,47.434739642673065,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,6.28666008987964e-05,6.286660089879639e-06,6.28666008987964e-05
682,119.07624053955078,4.104292392730713,21.592939376831055,33.49760818481445,59.88140869140625,0.0,0.0,0.0,0.0,114.97196197509766,0.0,0.0,nan,nan,861.9987369113499,491.26583014594183,662.7169189453125,1839.8460693359375,1880.876220703125,860.642066107856,43.180708991156685,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,6.277221379100576e-05,6.277221379100576e-06,6.277221379100576e-05
683,118.98817443847656,4.055700302124023,21.769241333007812,33.6009635925293,59.56226348876953,0.0,0.0,0.0,0.0,114.93247985839844,0.0,0.0,nan,nan,1249.496332804362,494.4712643093533,748.748779296875,2652.028076171875,6902.408203125,1248.3756239149307,43.789912117852104,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,6.267779142500359e-05,6.267779142500359e-06,6.267779142500359e-05
684,118.47950744628906,4.070754051208496,21.346202850341797,33.20302963256836,59.85951614379883,0.0,0.0,0.0,0.0,114.40876007080078,0.0,0.0,nan,nan,779.1593746609158,494.0359615749783,673.70654296875,1304.7442626953125,1540.107421875,777.7624698215061,43.00246704949273,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,6.258333422913167e-05,6.258333422913168e-06,6.258333422913167e-05
685,115.56449127197266,4.014065265655518,21.13619613647461,32.50492858886719,57.90931701660156,0.0,0.0,0.0,0.0,111.5504379272461,0.0,0.0,nan,nan,1044.0324266221787,488.75005425347223,899.1893920898438,2353.002685546875,2395.79443359375,1043.0221862792969,41.7644272380405,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,6.248884263188975e-05,6.248884263188975e-06,6.248884263188975e-05
686,116.21583557128906,4.035383701324463,21.511133193969727,32.68915557861328,57.98017120361328,0.0,0.0,0.0,0.0,112.18045806884766,0.0,0.0,nan,nan,799.2357855902778,488.2011074490017,699.2661743164062,1609.33544921875,2111.693603515625,797.9208441840278,38.052019119262695,0.8888888888888888,32.0,64.0,0,0.0,nan,nan,6.239431706193369e-05,6.239431706193369e-06,6.239431706193369e-05
687,118.8660659790039,4.110557556152344,21.562856674194336,33.49474334716797,59.69789123535156,0.0,0.0,0.0,0.0,114.7554931640625,0.0,0.0,nan,nan,791.075437757704,496.031984117296,732.9120483398438,1358.2764892578125,1393.5911865234375,789.2929517957899,47.24852932824029,0.7777777777777778,64.0,64.0,0,0.0,nan,nan,6.229975794807338e-05,6.229975794807338e-06,6.229975794807338e-05
688,126.47673797607422,4.237086772918701,22.78928565979004,35.49112319946289,63.95925521850586,0.0,0.0,0.0,0.0,122.23967742919922,0.0,0.0,nan,nan,832.5480126274956,493.54435560438367,726.00830078125,1475.9359130859375,2196.5703125,831.0405646430122,43.910214000278046,0.8888888888888888,64.0,64.0,0,0.0,nan,nan,6.220516571927095e-05,6.220516571927095e-06,6.220516571927095e-05
689,122.59981536865234,4.37511682510376,22.274860382080078,34.21983337402344,61.73000717163086,0.0,0.0,0.0,0.0,118.22469329833984,0.0,0.0,nan,nan,811.7023332383898,494.4891137017144,789.4095458984375,1129.4822998046875,1153.12744140625,809.7660590277778,49.689756075541176,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.211054080463876e-05,6.211054080463877e-06,6.211054080463876e-05
690,116.4892578125,4.384212017059326,21.258573532104492,32.596561431884766,58.24991226196289,0.0,0.0,0.0,0.0,112.10504913330078,0.0,0.0,nan,nan,734.042470296224,494.1700252956814,614.9019775390625,1409.516845703125,1668.77001953125,731.3629692925347,52.60186036427816,0.7777777777777778,64.0,64.0,0,0.0,nan,nan,6.201588363343741e-05,6.2015883633437415e-06,6.201588363343741e-05
691,120.64549255371094,4.248109340667725,21.90671730041504,33.71636199951172,60.7742919921875,0.0,0.0,0.0,0.0,116.39737701416016,0.0,0.0,nan,nan,969.269539727105,478.41353691948785,734.6914672851562,2279.470458984375,3536.513916015625,967.6896752251519,46.8156558142768,0.8333333333333334,64.0,64.0,0,0.0,nan,nan,6.192119463507384e-05,6.192119463507383e-06,6.192119463507384e-05
692,117.7325210571289,4.350015640258789,21.463743209838867,32.87522506713867,59.04355239868164,0.0,0.0,0.0,0.0,113.38251495361328,0.0,0.0,nan,nan,913.6603936089409,500.0,837.2644653320312,1567.1451416015625,1854.8819580078125,911.9879811604818,50.32849258846707,1.0,64.0,64.0,0,0.0,nan,nan,6.182647423909935e-05,6.182647423909936e-06,6.182647423909935e-05
693,120.6012954711914,4.5493388175964355,22.01141929626465,33.982242584228516,60.05830383300781,0.0,0.0,0.0,0.0,116.05196380615234,0.0,0.0,nan,nan,851.5275370279948,492.7498202853733,817.2015991210938,1340.44091796875,1352.7506103515625,848.5813903808594,62.14995808071561,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.173172287520773e-05,6.173172287520773e-06,6.173172287520773e-05
694,123.06453704833984,4.496915340423584,22.131345748901367,34.097686767578125,62.33856964111328,0.0,0.0,0.0,0.0,118.5676040649414,0.0,0.0,nan,nan,823.9462365044487,483.82613288031683,793.9274291992188,1262.4759521484375,1367.6578369140625,821.5600094265408,53.29563691880968,0.7777777777777778,64.0,64.0,0,0.0,nan,nan,6.163694097323321e-05,6.163694097323322e-06,6.163694097323321e-05
695,119.13314056396484,4.232502460479736,21.75957679748535,33.47129440307617,59.66975784301758,0.0,0.0,0.0,0.0,114.900634765625,0.0,0.0,nan,nan,953.698728773329,496.5521596272786,834.9451293945312,1569.447265625,1775.5369873046875,952.162351820204,49.154061529371475,0.8888888888888888,64.0,64.0,0,0.0,nan,nan,6.154212896314858e-05,6.154212896314859e-06,6.154212896314858e-05
696,121.4437255859375,4.157203197479248,22.04741096496582,33.8427619934082,61.3963508605957,0.0,0.0,0.0,0.0,117.28652954101562,0.0,0.0,nan,nan,823.6385413275825,494.5745832655165,663.8487548828125,1451.7454833984375,1535.1578369140625,822.0072953965929,46.78231355879042,0.8333333333333334,64.0,64.0,0,0.0,nan,nan,6.144728727506319e-05,6.144728727506319e-06,6.144728727506319e-05
697,114.86737823486328,4.23867654800415,21.45756721496582,32.606021881103516,56.56511306762695,0.0,0.0,0.0,0.0,110.62870025634766,0.0,0.0,nan,nan,932.7447458902994,477.86653476291235,957.9654541015625,1540.478759765625,2067.31591796875,931.1326514350044,47.60606140560574,0.7222222222222222,64.0,64.0,0,0.0,nan,nan,6.135241633922105e-05,6.135241633922105e-06,6.135241633922105e-05
698,126.1863784790039,4.336035251617432,22.56682586669922,35.12672805786133,64.15677642822266,0.0,0.0,0.0,0.0,121.850341796875,0.0,0.0,nan,nan,1019.49169921875,488.04539659288196,860.852783203125,2099.34521484375,2638.48681640625,1017.4180263943142,52.91399998135037,0.8888888888888888,64.0,64.0,0,0.0,nan,nan,6.12575165859988e-05,6.125751658599881e-06,6.12575165859988e-05
699,123.36647033691406,4.335190296173096,22.589685440063477,34.74296188354492,61.69863510131836,0.0,0.0,0.0,0.0,119.03128814697266,0.0,0.0,nan,nan,864.0238986545139,494.1163160536024,789.897216796875,1466.8516845703125,1670.8126220703125,862.4717915852865,47.07224729326036,0.8888888888888888,64.0,64.0,0,0.0,nan,nan,6.116258844590388e-05,6.116258844590388e-06,6.116258844590388e-05
700,125.86698150634766,4.291963577270508,22.57972526550293,35.06084060668945,63.93446350097656,0.0,0.0,0.0,0.0,121.57503509521484,0.0,0.0,207.38223266601562,510.83624267578125,948.2741851806641,493.7018551296658,838.2190551757812,1713.5966796875,1846.5096435546875,946.5850423177084,49.6585177315606,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.106763234957245e-05,6.106763234957245e-06,6.106763234957245e-05
701,112.40192413330078,4.28103494644165,20.95127296447754,31.488672256469727,55.680938720703125,0.0,0.0,0.0,0.0,108.12089538574219,0.0,0.0,nan,nan,750.4825100368923,485.32355414496527,768.219482421875,1222.64697265625,1253.5062255859375,748.4292466905382,46.8277317682902,0.7222222222222222,64.0,64.0,0,0.0,nan,nan,6.097264872776749e-05,6.097264872776749e-06,6.097264872776749e-05
702,122.012451171875,4.2639875411987305,22.392189025878906,34.07756042480469,61.27872085571289,0.0,0.0,0.0,0.0,117.74846649169922,0.0,0.0,nan,nan,967.6540273030599,500.0,782.4385375976562,1951.6884765625,3146.072998046875,965.9993320041233,49.47473271687826,1.0,64.0,64.0,0,0.0,nan,nan,6.0877638011376905e-05,6.08776380113769e-06,6.0877638011376905e-05
703,116.73421478271484,4.201602458953857,21.584482192993164,32.75667190551758,58.19145965576172,0.0,0.0,0.0,0.0,112.5326156616211,0.0,0.0,nan,nan,1027.8846249050564,495.2422604031033,896.41455078125,2326.879150390625,2465.565673828125,1026.7949879964192,44.664505322774254,0.8888888888888888,64.0,64.0,0,0.0,nan,nan,6.078260063141147e-05,6.0782600631411474e-06,6.078260063141147e-05
704,121.2989501953125,4.09279727935791,21.872177124023438,33.79655838012695,61.53740692138672,0.0,0.0,0.0,0.0,117.2061538696289,0.0,0.0,nan,nan,850.0869920518663,495.8872578938802,807.3984985351562,1491.6361083984375,2042.1990966796875,848.7604505750868,45.170710457695854,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.068753701900289e-05,6.068753701900289e-06,6.068753701900289e-05
705,116.74502563476562,4.033304214477539,21.502696990966797,33.08489990234375,58.12410354614258,0.0,0.0,0.0,0.0,112.71170806884766,0.0,0.0,nan,nan,803.9751536051432,487.65868292914496,869.1802978515625,1208.7425537109375,1277.3131103515625,802.9257507324219,39.73123783535428,0.7777777777777778,64.0,64.0,0,0.0,nan,nan,6.059244760540193e-05,6.059244760540194e-06,6.059244760540193e-05
706,121.008544921875,4.166247844696045,21.983455657958984,34.0969123840332,60.76190948486328,0.0,0.0,0.0,0.0,116.84226989746094,0.0,0.0,nan,nan,864.5297258165148,498.21124776204425,728.5274047851562,1552.9359130859375,2140.953125,862.8064032660591,48.2469293806288,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.049733282197639e-05,6.049733282197639e-06,6.049733282197639e-05
707,121.65813446044922,3.9686105251312256,21.869171142578125,34.53423309326172,61.28610610961914,0.0,0.0,0.0,0.0,117.68953704833984,0.0,0.0,nan,nan,834.886240641276,492.5453372531467,709.6204833984375,1359.6171875,2143.072509765625,833.7037980821398,40.74137772454156,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.040219310020914e-05,6.040219310020914e-06,6.040219310020914e-05
708,117.93889617919922,4.169227123260498,21.73712921142578,33.22540283203125,58.80713653564453,0.0,0.0,0.0,0.0,113.76966857910156,0.0,0.0,nan,nan,842.3406066894531,490.74016825358075,715.366455078125,1602.0694580078125,2680.343017578125,841.1935000949436,39.918289502461754,0.8888888888888888,64.0,64.0,0,0.0,nan,nan,6.030702887169615e-05,6.030702887169615e-06,6.030702887169615e-05
709,123.31926727294922,4.286194324493408,21.85968017578125,34.188323974609375,62.98506546020508,0.0,0.0,0.0,0.0,119.03306579589844,0.0,0.0,nan,nan,887.9311879475912,490.2943166097005,775.3914794921875,1918.90380859375,2076.9814453125,886.7018093532986,44.31985886891683,0.7777777777777778,64.0,64.0,0,0.0,nan,nan,6.021184056814464e-05,6.021184056814464e-06,6.021184056814464e-05
710,120.90267181396484,4.21068811416626,22.447683334350586,33.80653762817383,60.43775177001953,0.0,0.0,0.0,0.0,116.69196319580078,0.0,0.0,nan,nan,919.0075395372179,492.38635592990454,785.13720703125,1653.2125244140625,2643.096923828125,917.1961093478733,48.67234802246094,0.8333333333333334,64.0,64.0,0,0.0,nan,nan,6.011662862137099e-05,6.0116628621371e-06,6.011662862137099e-05
711,119.87139129638672,4.200042724609375,21.889324188232422,33.41697311401367,60.36505889892578,0.0,0.0,0.0,0.0,115.67134857177734,0.0,0.0,nan,nan,765.1507466634115,475.15757242838544,678.6107177734375,1326.161865234375,1395.38232421875,763.1167907714844,49.24540424346924,0.7777777777777778,64.0,64.0,0,0.0,nan,nan,6.002139346329887e-05,6.002139346329887e-06,6.002139346329887e-05
712,116.9211196899414,4.191962718963623,21.297658920288086,32.80650329589844,58.6249885559082,0.0,0.0,0.0,0.0,112.72914123535156,0.0,0.0,nan,nan,1365.8487938774956,491.9942847357856,891.2398681640625,3286.984375,8855.4296875,1364.2452528211807,57.40705977545844,0.8888888888888888,64.0,64.0,0,0.0,nan,nan,5.9926135525957185e-05,5.992613552595718e-06,5.9926135525957185e-05
713,122.86849212646484,4.274476051330566,22.28904151916504,34.62433624267578,61.68062210083008,0.0,0.0,0.0,0.0,118.59402465820312,0.0,0.0,nan,nan,794.851318359375,488.91829766167535,701.854736328125,1288.0223388671875,1304.4056396484375,792.9198659261068,48.26639726426866,0.8333333333333334,64.0,64.0,0,0.0,nan,nan,5.9830855241478265e-05,5.983085524147827e-06,5.9830855241478265e-05
714,122.59123992919922,4.215577125549316,21.879283905029297,34.48347473144531,62.01290512084961,0.0,0.0,0.0,0.0,118.37564849853516,0.0,0.0,nan,nan,957.0357649061415,498.4143931070964,709.4102783203125,2009.9935302734375,2347.258056640625,955.8834211561415,41.701541582743324,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,5.973555304209576e-05,5.973555304209576e-06,5.973555304209576e-05
715,115.07582092285156,3.935515880584717,21.26951789855957,32.57771682739258,57.29308319091797,0.0,0.0,0.0,0.0,111.14031219482422,0.0,0.0,nan,nan,818.3059980604384,483.4855499267578,810.2161254882812,1327.16748046875,1402.1241455078125,817.4589029947916,33.94349182976617,0.8333333333333334,64.0,64.0,0,0.0,nan,nan,5.964022936014272e-05,5.964022936014272e-06,5.964022936014272e-05
716,121.438232421875,4.358499050140381,22.122835159301758,34.1807746887207,60.776123046875,0.0,0.0,0.0,0.0,117.07972717285156,0.0,0.0,nan,nan,997.0155385335287,496.1822323269314,890.56640625,1719.4822998046875,2469.6494140625,995.4161003960503,51.78051651848687,0.8333333333333334,64.0,64.0,0,0.0,nan,nan,5.9544884628049705e-05,5.95448846280497e-06,5.9544884628049705e-05
717,113.5476303100586,4.093995571136475,20.867517471313477,31.944461822509766,56.64165496826172,0.0,0.0,0.0,0.0,109.4536361694336,0.0,0.0,nan,nan,857.976810031467,500.0,904.7515869140625,1203.5555419921875,1326.2412109375,856.1716003417969,50.376403172810875,1.0,64.0,64.0,0,0.0,nan,nan,5.9449519278342724e-05,5.944951927834273e-06,5.9449519278342724e-05
718,118.46060180664062,4.102564334869385,21.84455680847168,32.919315338134766,59.59416580200195,0.0,0.0,0.0,0.0,114.35804748535156,0.0,0.0,nan,nan,896.5452507866753,486.2360670301649,854.2176513671875,1382.0806884765625,2446.8251953125,894.716820610894,51.97355768415663,0.8333333333333334,64.0,64.0,0,0.0,nan,nan,5.9354133743641346e-05,5.935413374364135e-06,5.9354133743641346e-05
719,119.91844177246094,4.35336446762085,22.185930252075195,33.43059158325195,59.94855499267578,0.0,0.0,0.0,0.0,115.56507873535156,0.0,0.0,nan,nan,758.7857145421646,486.3912515079274,771.1028442382812,1115.7652587890625,1169.5118408203125,757.1978167365579,44.69659435047823,0.7058823529411765,64.0,32.0,1,0.05555555555555555,170.125,770.0,5.92587284566567e-05,5.92587284566567e-06,5.92587284566567e-05
720,115.56807708740234,4.560644626617432,21.0952091217041,32.300472259521484,57.61174774169922,0.0,0.0,0.0,0.0,111.0074234008789,0.0,0.0,nan,nan,988.9644436306423,492.67354668511285,711.1610107421875,1971.70263671875,2887.82568359375,986.360838148329,65.23128159840901,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,5.9163303850189464e-05,5.9163303850189464e-06,5.9163303850189464e-05
721,122.6948013305664,4.496823310852051,22.095684051513672,34.12269973754883,61.97960662841797,0.0,0.0,0.0,0.0,118.19798278808594,0.0,0.0,nan,nan,908.884763929579,496.4087880452474,646.524658203125,1854.9512939453125,2152.44287109375,905.8764851888021,65.84700171152751,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,5.9067860357128065e-05,5.906786035712807e-06,5.9067860357128065e-05
722,123.52889251708984,4.332486629486084,22.245153427124023,34.31352996826172,62.63771057128906,0.0,0.0,0.0,0.0,119.1963882446289,0.0,0.0,nan,nan,1120.4705098470051,500.0,887.49169921875,2459.2099609375,2493.778564453125,1118.5497300889756,52.45228725009494,1.0,32.0,32.0,0,0.0,nan,nan,5.897239841044654e-05,5.897239841044654e-06,5.897239841044654e-05
723,118.8354263305664,4.141920566558838,21.8094539642334,33.719322204589844,59.16473388671875,0.0,0.0,0.0,0.0,114.69351196289062,0.0,0.0,nan,nan,990.1132168240017,482.2268642849392,864.5244140625,2082.010986328125,2961.88427734375,988.9105818006727,44.097083727518715,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,5.887691844320263e-05,5.887691844320263e-06,5.887691844320263e-05
724,117.8475341796875,4.125657081604004,21.343074798583984,33.02745056152344,59.35136032104492,0.0,0.0,0.0,0.0,113.72187042236328,0.0,0.0,nan,nan,990.0383605957031,486.2479180230035,761.8259887695312,1974.4278564453125,4618.56005859375,988.3384619818794,49.70544253455268,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,5.878142088853587e-05,5.878142088853586e-06,5.878142088853587e-05
725,119.0597915649414,4.224303245544434,21.868854522705078,33.40494155883789,59.56167984008789,0.0,0.0,0.0,0.0,114.83547973632812,0.0,0.0,nan,nan,1309.6927168104385,482.41691419813367,613.05126953125,2972.822265625,9263.1640625,1307.9679345024956,51.163402769300674,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,5.868590617966553e-05,5.868590617966553e-06,5.868590617966553e-05
726,123.46072387695312,4.251767158508301,22.280200958251953,34.78812789916992,62.14061737060547,0.0,0.0,0.0,0.0,119.20894622802734,0.0,0.0,nan,nan,845.352052476671,500.0,790.0175170898438,1377.3475341796875,1933.32421875,843.3979763454861,54.30456119113498,1.0,32.0,32.0,0,0.0,nan,nan,5.859037474988874e-05,5.859037474988875e-06,5.859037474988874e-05
727,123.84333038330078,4.246595859527588,22.426403045654297,34.85542297363281,62.31490707397461,0.0,0.0,0.0,0.0,119.59671783447266,0.0,0.0,nan,nan,892.7895456949869,494.30961269802515,696.5861206054688,1666.290283203125,2524.11669921875,891.5079532199436,43.60211541917589,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,5.849482703257847e-05,5.849482703257847e-06,5.849482703257847e-05
728,123.42925262451172,4.221251487731934,22.31035804748535,34.672367095947266,62.22529983520508,0.0,0.0,0.0,0.0,119.20802307128906,0.0,0.0,nan,nan,854.6193542480469,493.2266845703125,718.733154296875,1406.6864013671875,2335.071044921875,852.9195743136936,49.17368857065836,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,5.8399263461181576e-05,5.839926346118158e-06,5.8399263461181576e-05
729,117.06147003173828,4.257490634918213,21.40740394592285,32.90838623046875,58.48819351196289,0.0,0.0,0.0,0.0,112.80397033691406,0.0,0.0,nan,nan,788.6742638481987,484.90057542588977,596.5103759765625,1466.899169921875,1638.0233154296875,786.8159586588541,49.11955526140001,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,5.830368446921683e-05,5.830368446921682e-06,5.830368446921683e-05
730,114.26985931396484,3.9955482482910156,21.05451774597168,32.28886795043945,56.93091583251953,0.0,0.0,0.0,0.0,110.27430725097656,0.0,0.0,nan,nan,886.5596093071831,478.97940233018664,765.4310302734375,1609.572998046875,1906.3917236328125,885.4197319878472,38.823954582214355,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,5.820809049027294e-05,5.820809049027294e-06,5.820809049027294e-05
731,118.8993911743164,4.315503120422363,21.551084518432617,33.155067443847656,59.87772750854492,0.0,0.0,0.0,0.0,114.58389282226562,0.0,0.0,nan,nan,1051.7359737820095,495.47569274902344,853.385498046875,2652.522216796875,3632.810302734375,1049.408652411567,56.10305563608805,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,5.811248195800667e-05,5.811248195800667e-06,5.811248195800667e-05
732,119.87398529052734,4.284483432769775,22.034860610961914,33.74750900268555,59.80714416503906,0.0,0.0,0.0,0.0,115.58951568603516,0.0,0.0,nan,nan,907.0894792344835,499.568120320638,835.8310546875,1464.6500244140625,1749.8370361328125,905.2811754014757,50.779498206244575,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,5.8016859306140724e-05,5.801685930614073e-06,5.8016859306140724e-05
733,119.16217803955078,4.225637912750244,21.633752822875977,33.1768913269043,60.12589645385742,0.0,0.0,0.0,0.0,114.9365234375,0.0,0.0,nan,nan,862.6004282633463,492.57049730088977,772.3489990234375,1527.4642333984375,1599.8294677734375,860.4148542616102,56.46533097161187,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,5.792122296846192e-05,5.792122296846192e-06,5.792122296846192e-05
734,121.43660736083984,4.218559741973877,22.01799964904785,34.014007568359375,61.18603515625,0.0,0.0,0.0,0.0,117.21804809570312,0.0,0.0,nan,nan,761.9164293077257,485.6795247395833,735.3929443359375,1218.8360595703125,1441.134765625,759.6048109266493,52.05211247338189,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,5.782557337881911e-05,5.782557337881911e-06,5.782557337881911e-05
735,118.85466766357422,4.1920294761657715,22.085996627807617,33.5114860534668,59.06516647338867,0.0,0.0,0.0,0.0,114.66263580322266,0.0,0.0,nan,nan,1035.5522986518013,494.91930813259546,645.5556640625,2795.40625,3705.84765625,1034.0591464572483,51.40690485636393,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,5.7729910971121294e-05,5.772991097112129e-06,5.7729910971121294e-05
736,116.95999145507812,4.105044841766357,21.221031188964844,32.90848159790039,58.72542953491211,0.0,0.0,0.0,0.0,112.85494995117188,0.0,0.0,nan,nan,753.3780161539713,488.11539543999567,747.53271484375,1191.41455078125,1203.9619140625,751.7128618028429,46.32224602169461,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,5.763423617933562e-05,5.763423617933563e-06,5.763423617933562e-05
