epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_flat_16,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,amp_skip_fraction,overflow_gt_mean,overflow_gt_max,lr,lr_backbone,lr_task
449,185.37901306152344,4.270458698272705,0.0,0.0,0.0,0.0,0.0,0.0,181.1085968017578,0.0,0.0,0.0,nan,nan,906.2419094509548,497.9729817708333,735.78466796875,1879.44580078125,3242.983154296875,905.4768337673611,32.53706932067871,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,8.293912947568607e-05,8.293912947568607e-06,8.293912947568607e-05
450,187.6131134033203,4.201797008514404,0.0,0.0,0.0,0.0,0.0,0.0,183.4113311767578,0.0,0.0,0.0,106.4112777709961,815.7311401367188,741.4075690375435,480.3696119520399,675.1337280273438,1312.082275390625,1612.1788330078125,740.343029446072,35.57262113359239,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,8.286393177571345e-05,8.286393177571345e-06,8.286393177571345e-05
451,193.27548217773438,4.335798263549805,0.0,0.0,0.0,0.0,0.0,0.0,188.939697265625,0.0,0.0,0.0,nan,nan,805.7494032118055,486.64318508572046,741.041748046875,1435.2413330078125,1528.85791015625,803.9967108832466,48.59876033994887,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,8.278860767257865e-05,8.278860767257865e-06,8.278860767257865e-05
452,173.3982696533203,4.3571929931640625,0.0,0.0,0.0,0.0,0.0,0.0,169.0410919189453,0.0,0.0,0.0,nan,nan,701.223888821072,473.5255855984158,586.241455078125,1251.843017578125,1264.009521484375,700.1134694417318,36.08404382069906,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.271315750798522e-05,8.271315750798521e-06,8.271315750798522e-05
453,188.5438690185547,4.371596813201904,0.0,0.0,0.0,0.0,0.0,0.0,184.17225646972656,0.0,0.0,0.0,nan,nan,948.1870541042751,496.38406711154516,614.2036743164062,2063.148193359375,4464.38232421875,946.3828497992622,43.809660487704804,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,8.263758162420861e-05,8.263758162420862e-06,8.263758162420861e-05
454,193.65475463867188,4.803014755249023,0.0,0.0,0.0,0.0,0.0,0.0,188.8517608642578,0.0,0.0,0.0,nan,nan,974.0096011691624,476.58363342285156,509.1920166015625,3298.88623046875,4471.3232421875,972.0248803032769,56.67162360085381,0.5555555555555556,32.0,32.0,0,0.0,nan,nan,8.25618803640946e-05,8.25618803640946e-06,8.25618803640946e-05
455,182.51158142089844,4.256646633148193,0.0,0.0,0.0,0.0,0.0,0.0,178.25491333007812,0.0,0.0,0.0,nan,nan,691.2894795735677,468.02191670735675,564.3341674804688,1170.7845458984375,1335.024658203125,690.2243838840061,35.75325499640571,0.6666666666666666,32.0,32.0,0,0.0,nan,nan,8.248605407105765e-05,8.248605407105764e-06,8.248605407105765e-05
456,183.8162384033203,4.289806365966797,0.0,0.0,0.0,0.0,0.0,0.0,179.52642822265625,0.0,0.0,0.0,nan,nan,809.7074144151476,475.70561048719617,574.3402099609375,1558.4154052734375,1940.0433349609375,808.2017754448784,42.71585750579834,0.6666666666666666,32.0,32.0,0,0.0,nan,nan,8.24101030890795e-05,8.24101030890795e-06,8.24101030890795e-05
457,185.9119873046875,4.172659873962402,0.0,0.0,0.0,0.0,0.0,0.0,181.7393035888672,0.0,0.0,0.0,nan,nan,825.3073984781901,485.7611846923828,676.628662109375,1662.11669921875,1942.75439453125,824.3159705268013,34.18380832672119,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,8.233402776270755e-05,8.233402776270756e-06,8.233402776270755e-05
458,184.52127075195312,4.050175189971924,0.0,0.0,0.0,0.0,0.0,0.0,180.4711151123047,0.0,0.0,0.0,nan,nan,684.128781636556,480.57520972357855,699.2847900390625,969.523681640625,1011.0046997070312,683.115860833062,33.80485407511393,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,8.225782843705322e-05,8.225782843705322e-06,8.225782843705322e-05
459,181.92311096191406,4.1903791427612305,0.0,0.0,0.0,0.0,0.0,0.0,177.73272705078125,0.0,0.0,0.0,nan,nan,702.1958601209852,478.7637481689453,601.9739379882812,1354.6494140625,1811.5323486328125,701.1054840087891,35.15755695766873,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.218150545779047e-05,8.218150545779046e-06,8.218150545779047e-05
460,196.6309356689453,4.647131443023682,0.0,0.0,0.0,0.0,0.0,0.0,191.98382568359375,0.0,0.0,0.0,nan,nan,875.3634507921007,485.9347686767578,586.4329833984375,1789.45361328125,2972.892578125,872.917955186632,52.3713059425354,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,8.210505917115421e-05,8.21050591711542e-06,8.210505917115421e-05
461,189.81007385253906,4.3507843017578125,0.0,0.0,0.0,0.0,0.0,0.0,185.4593048095703,0.0,0.0,0.0,nan,nan,801.8616434733073,485.4302808973524,751.2588500976562,1268.40576171875,2026.2694091796875,800.5387708875868,41.04656071133084,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,8.202848992393875e-05,8.202848992393874e-06,8.202848992393875e-05
462,189.30618286132812,4.428833961486816,0.0,0.0,0.0,0.0,0.0,0.0,184.87734985351562,0.0,0.0,0.0,nan,nan,713.9723256429037,492.58595275878906,673.4464111328125,1057.77099609375,1445.2784423828125,712.2531178792318,45.3340572781033,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,8.195179806349615e-05,8.195179806349616e-06,8.195179806349615e-05
463,191.60012817382812,4.134337425231934,0.0,0.0,0.0,0.0,0.0,0.0,187.46578979492188,0.0,0.0,0.0,nan,nan,794.3752119276259,485.6524776882595,696.53271484375,1451.727294921875,1750.759521484375,793.2447865804037,35.500328381856285,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,8.187498393773478e-05,8.187498393773478e-06,8.187498393773478e-05
464,193.79461669921875,4.478956699371338,0.0,0.0,0.0,0.0,0.0,0.0,189.315673828125,0.0,0.0,0.0,nan,nan,821.6998460557726,474.7220221625434,821.385009765625,1442.216064453125,1866.561279296875,820.4179246690538,40.406367195977104,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,8.179804789511754e-05,8.179804789511753e-06,8.179804789511754e-05
465,191.9044189453125,4.2615227699279785,0.0,0.0,0.0,0.0,0.0,0.0,187.6428985595703,0.0,0.0,0.0,nan,nan,667.7487623426649,441.07178073459204,499.9779968261719,1601.5850830078125,1624.294677734375,666.1303337944878,39.84992186228434,0.5,32.0,32.0,0,0.0,nan,nan,8.172099028466049e-05,8.17209902846605e-06,8.172099028466049e-05
466,180.4151153564453,4.200453281402588,0.0,0.0,0.0,0.0,0.0,0.0,176.2146453857422,0.0,0.0,0.0,nan,nan,640.4875691731771,478.46902804904516,606.5245361328125,948.3624877929688,1360.687744140625,639.3285352918837,33.64977974361844,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.16438114559312e-05,8.16438114559312e-06,8.16438114559312e-05
467,183.3253936767578,4.321737766265869,0.0,0.0,0.0,0.0,0.0,0.0,179.003662109375,0.0,0.0,0.0,nan,nan,796.9291924370659,479.3945888943142,658.4517822265625,1749.4847412109375,1855.78759765625,795.78833855523,36.72795422871908,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.156651175904704e-05,8.156651175904705e-06,8.156651175904704e-05
468,188.4538116455078,4.145534992218018,0.0,0.0,0.0,0.0,0.0,0.0,184.30828857421875,0.0,0.0,0.0,nan,nan,996.260474310981,492.59253946940106,775.9613037109375,2175.951416015625,2999.875,995.4048105875651,32.87365012698703,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,8.148909154467378e-05,8.148909154467378e-06,8.148909154467378e-05
469,187.3887176513672,4.333093643188477,0.0,0.0,0.0,0.0,0.0,0.0,183.05560302734375,0.0,0.0,0.0,nan,nan,792.1504635281033,476.57479688856336,590.2646484375,1499.3953857421875,2404.086181640625,790.8387010362413,37.367771572536896,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,8.141155116402384e-05,8.141155116402384e-06,8.141155116402384e-05
470,189.83177185058594,4.448770999908447,0.0,0.0,0.0,0.0,0.0,0.0,185.3830108642578,0.0,0.0,0.0,nan,nan,675.5159505208334,467.65227593315973,597.6495971679688,1280.04931640625,1378.175537109375,674.0571221245659,41.73383151160346,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.133389096885484e-05,8.133389096885484e-06,8.133389096885484e-05
471,199.40496826171875,4.513021945953369,0.0,0.0,0.0,0.0,0.0,0.0,194.8919219970703,0.0,0.0,0.0,nan,nan,745.2522769504124,461.94458855523004,738.9950561523438,1366.81494140625,1466.1494140625,742.9925859239366,51.34487215677897,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.125611131146786e-05,8.125611131146786e-06,8.125611131146786e-05
472,196.1565704345703,4.327403545379639,0.0,0.0,0.0,0.0,0.0,0.0,191.82919311523438,0.0,0.0,0.0,nan,nan,795.6702084011501,485.921391805013,788.2416381835938,1243.3558349609375,1595.12158203125,794.6697574191624,37.16733037100898,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,8.117821254470598e-05,8.1178212544706e-06,8.117821254470598e-05
473,198.2113037109375,4.413484573364258,0.0,0.0,0.0,0.0,0.0,0.0,193.79782104492188,0.0,0.0,0.0,nan,nan,885.6557871500651,480.3018307156033,884.4112548828125,1598.7568359375,1946.6044921875,883.799096001519,53.98248969184028,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.110019502195257e-05,8.110019502195257e-06,8.110019502195257e-05
474,186.619384765625,4.256309509277344,0.0,0.0,0.0,0.0,0.0,0.0,182.36305236816406,0.0,0.0,0.0,nan,nan,738.5626152886284,487.31629435221356,743.0523681640625,1006.0065307617188,1164.7666015625,737.4516279432509,36.14825704362657,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,8.102205909712976e-05,8.102205909712978e-06,8.102205909712976e-05
475,189.3065185546875,4.293177604675293,0.0,0.0,0.0,0.0,0.0,0.0,185.01333618164062,0.0,0.0,0.0,nan,nan,753.5482855902778,466.0145907931858,626.109375,1577.42822265625,2421.85498046875,752.0852508544922,41.36750634511312,0.6666666666666666,32.0,32.0,0,0.0,nan,nan,8.094380512469674e-05,8.094380512469675e-06,8.094380512469674e-05
476,185.70448303222656,4.584973335266113,0.0,0.0,0.0,0.0,0.0,0.0,181.11949157714844,0.0,0.0,0.0,nan,nan,676.7293328179253,476.16777886284723,564.85205078125,1132.003662109375,1360.5694580078125,674.6618330213759,44.683535522884796,0.5555555555555556,32.0,32.0,0,0.0,nan,nan,8.086543345964831e-05,8.086543345964831e-06,8.086543345964831e-05
477,188.4137725830078,4.382460117340088,0.0,0.0,0.0,0.0,0.0,0.0,184.03128051757812,0.0,0.0,0.0,nan,nan,723.5360446506077,471.69600084092883,621.7462158203125,1334.732177734375,1828.380859375,721.9016469319662,39.59195947647095,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,8.07869444575131e-05,8.07869444575131e-06,8.07869444575131e-05
478,182.83607482910156,4.364301681518555,0.0,0.0,0.0,0.0,0.0,0.0,178.47178649902344,0.0,0.0,0.0,nan,nan,654.7268134223091,479.0753106011285,684.32666015625,882.1066284179688,894.7481079101562,652.5657382541233,46.599794652726914,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,8.070833847435209e-05,8.07083384743521e-06,8.070833847435209e-05
479,179.2661590576172,4.13988733291626,0.0,0.0,0.0,0.0,0.0,0.0,175.1262664794922,0.0,0.0,0.0,nan,nan,599.5508507622612,468.61774190266925,553.166015625,1045.765869140625,1093.3228759765625,598.6199510362413,30.07067033979628,0.6666666666666666,32.0,32.0,0,0.0,nan,nan,8.062961586675687e-05,8.062961586675689e-06,8.062961586675687e-05
480,194.4977569580078,4.320690631866455,0.0,0.0,0.0,0.0,0.0,0.0,190.1770782470703,0.0,0.0,0.0,nan,nan,795.2826300726997,461.14831882052954,692.389404296875,1491.0313720703125,1979.2025146484375,793.8987562391493,40.233452055189346,0.6666666666666666,32.0,32.0,0,0.0,nan,nan,8.055077699184816e-05,8.055077699184817e-06,8.055077699184816e-05
481,187.76109313964844,4.322633743286133,0.0,0.0,0.0,0.0,0.0,0.0,183.4384765625,0.0,0.0,0.0,nan,nan,922.7377014160156,489.22522989908856,899.864501953125,1758.45556640625,1814.5882568359375,921.7549387613932,38.748364978366425,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,8.047182220727409e-05,8.047182220727408e-06,8.047182220727409e-05
482,181.9536895751953,4.364173889160156,0.0,0.0,0.0,0.0,0.0,0.0,177.58950805664062,0.0,0.0,0.0,nan,nan,797.6910129123264,480.437488132053,656.8603515625,1594.222900390625,1675.6173095703125,796.3455810546875,43.28604290220473,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,8.039275187120859e-05,8.039275187120858e-06,8.039275187120859e-05
483,198.08407592773438,4.720667362213135,0.0,0.0,0.0,0.0,0.0,0.0,193.3634033203125,0.0,0.0,0.0,nan,nan,851.3996971978081,492.022944132487,914.8177490234375,1219.1636962890625,1516.6207275390625,849.7915886773003,47.43145333396064,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,8.03135663423498e-05,8.03135663423498e-06,8.03135663423498e-05
484,187.4286346435547,4.226552486419678,0.0,0.0,0.0,0.0,0.0,0.0,183.2020721435547,0.0,0.0,0.0,nan,nan,705.6449703640408,481.1850060356988,591.90576171875,1338.7119140625,1467.6417236328125,704.2239261203342,38.80495039621989,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,8.023426597991846e-05,8.023426597991845e-06,8.023426597991846e-05
485,188.90496826171875,4.33258056640625,0.0,0.0,0.0,0.0,0.0,0.0,184.5723876953125,0.0,0.0,0.0,nan,nan,758.1316290961372,448.8455539279514,669.113037109375,1343.8653564453125,2038.810546875,756.7269490559896,39.52265606986152,0.6111111111111112,32.0,32.0,0,0.0,nan,nan,8.015485114365617e-05,8.015485114365618e-06,8.015485114365617e-05
486,194.82254028320312,4.292121410369873,0.0,0.0,0.0,0.0,0.0,0.0,190.53042602539062,0.0,0.0,0.0,nan,nan,802.8840738932291,484.4554443359375,817.8331298828125,1355.4715576171875,1498.3175048828125,801.7119394938151,38.3240294986301,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,8.007532219382389e-05,8.007532219382389e-06,8.007532219382389e-05
487,188.6487579345703,4.19518518447876,0.0,0.0,0.0,0.0,0.0,0.0,184.4535675048828,0.0,0.0,0.0,nan,nan,759.116956922743,475.6194322374132,816.454345703125,1235.820556640625,1280.21240234375,757.8596496582031,37.94597975413004,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.999567949120025e-05,7.999567949120025e-06,7.999567949120025e-05
488,187.08396911621094,4.361299991607666,0.0,0.0,0.0,0.0,0.0,0.0,182.7227020263672,0.0,0.0,0.0,nan,nan,815.9680667453342,482.5806359185113,662.369384765625,1494.99609375,1909.759521484375,814.667004055447,39.45972389645047,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.991592339707988e-05,7.991592339707988e-06,7.991592339707988e-05
489,190.97149658203125,4.210748672485352,0.0,0.0,0.0,0.0,0.0,0.0,186.76072692871094,0.0,0.0,0.0,nan,nan,662.9075317382812,482.0056423611111,569.0537109375,1103.8009033203125,1379.05126953125,661.7072092692057,32.482250372568764,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.983605427327183e-05,7.983605427327183e-06,7.983605427327183e-05
490,182.0072784423828,4.1155171394348145,0.0,0.0,0.0,0.0,0.0,0.0,177.89175415039062,0.0,0.0,0.0,nan,nan,718.5989142523872,479.9934828016493,671.0260009765625,1081.64892578125,1571.666259765625,717.5562879774305,33.6581506729126,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,7.975607248209792e-05,7.975607248209793e-06,7.975607248209792e-05
491,191.1132354736328,4.329946041107178,0.0,0.0,0.0,0.0,0.0,0.0,186.78329467773438,0.0,0.0,0.0,nan,nan,745.9981842041016,483.6820254855686,678.1834106445312,1276.636474609375,1298.581298828125,744.4737921820747,41.85376887851291,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,7.9675978386391e-05,7.967597838639101e-06,7.9675978386391e-05
492,199.6582794189453,4.671010494232178,0.0,0.0,0.0,0.0,0.0,0.0,194.98724365234375,0.0,0.0,0.0,nan,nan,975.7540028889974,477.6504635281033,832.1156005859375,1907.9373779296875,2336.87841796875,974.0131293402778,52.59535312652588,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.95957723494935e-05,7.959577234949351e-06,7.95957723494935e-05
493,187.529052734375,4.234979629516602,0.0,0.0,0.0,0.0,0.0,0.0,183.2940673828125,0.0,0.0,0.0,nan,nan,788.2606879340278,484.26563517252606,661.6226806640625,1343.46484375,1510.3399658203125,787.4233211941189,33.27349302503798,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.951545473525557e-05,7.951545473525558e-06,7.951545473525557e-05
494,178.96400451660156,4.329298496246338,0.0,0.0,0.0,0.0,0.0,0.0,174.63470458984375,0.0,0.0,0.0,nan,nan,816.1921810574001,476.2291768391927,711.8868408203125,1533.87060546875,2041.7142333984375,814.6768341064453,44.14704195658366,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.943502590803357e-05,7.943502590803356e-06,7.943502590803357e-05
495,190.0563201904297,4.480002403259277,0.0,0.0,0.0,0.0,0.0,0.0,185.57632446289062,0.0,0.0,0.0,nan,nan,871.472903781467,499.67369249131946,826.6563720703125,1544.0311279296875,1892.5113525390625,869.5308651394314,48.080503940582275,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,7.935448623268834e-05,7.935448623268835e-06,7.935448623268834e-05
496,190.4535675048828,4.264316558837891,0.0,0.0,0.0,0.0,0.0,0.0,186.1892547607422,0.0,0.0,0.0,nan,nan,668.3902808295356,477.6040395100911,570.9896850585938,1275.7322998046875,1432.0330810546875,666.9852990044487,37.79269631703695,0.6111111111111112,32.0,32.0,0,0.0,nan,nan,7.927383607458361e-05,7.927383607458362e-06,7.927383607458361e-05
497,195.52197265625,4.60330057144165,0.0,0.0,0.0,0.0,0.0,0.0,190.91867065429688,0.0,0.0,0.0,nan,nan,844.6875695122612,492.48431226942273,807.7164306640625,1516.176513671875,1540.7982177734375,842.3527255588108,51.27032576666938,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.91930757995843e-05,7.91930757995843e-06,7.91930757995843e-05
498,190.71945190429688,4.391959190368652,0.0,0.0,0.0,0.0,0.0,0.0,186.32749938964844,0.0,0.0,0.0,nan,nan,767.954837375217,485.1469082302517,672.0322265625,1428.3367919921875,1756.5472412109375,766.2590874565972,44.491028255886505,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.911220577405484e-05,7.911220577405485e-06,7.911220577405484e-05
499,184.91184997558594,4.45789098739624,0.0,0.0,0.0,0.0,0.0,0.0,180.45394897460938,0.0,0.0,0.0,nan,nan,784.7569817437065,484.9718237982856,746.7965087890625,1118.3516845703125,1907.310791015625,783.2927992078993,41.970475090874565,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,7.90312263648576e-05,7.90312263648576e-06,7.90312263648576e-05
500,192.64926147460938,4.284607410430908,0.0,0.0,0.0,0.0,0.0,0.0,188.3646697998047,0.0,0.0,0.0,210.8013458251953,530.1876220703125,798.861314561632,477.74381171332465,626.48681640625,1881.4798583984375,3009.51318359375,797.9842732747396,33.85771942138672,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.895013793935108e-05,7.895013793935108e-06,7.895013793935108e-05
501,198.77810668945312,4.234019756317139,0.0,0.0,0.0,0.0,0.0,0.0,194.54408264160156,0.0,0.0,0.0,nan,nan,724.6486375596788,464.5997772216797,642.8773193359375,1220.1640625,1932.25732421875,723.5690629747179,34.38225894504123,0.6666666666666666,32.0,32.0,0,0.0,nan,nan,7.886894086538841e-05,7.886894086538841e-06,7.886894086538841e-05
502,186.44357299804688,4.085054874420166,0.0,0.0,0.0,0.0,0.0,0.0,182.3585205078125,0.0,0.0,0.0,nan,nan,698.8819834391276,481.8194698757595,712.08984375,1072.382080078125,1362.1844482421875,697.9001922607422,32.05706893073188,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,7.878763551131555e-05,7.878763551131554e-06,7.878763551131555e-05
503,192.98480224609375,4.132345676422119,0.0,0.0,0.0,0.0,0.0,0.0,188.85244750976562,0.0,0.0,0.0,nan,nan,849.0579800075955,481.2536909315321,596.7725219726562,1796.6309814453125,3810.17578125,848.3167182074653,30.743524339463974,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.870622224596964e-05,7.870622224596963e-06,7.870622224596964e-05
504,187.14317321777344,4.420782566070557,0.0,0.0,0.0,0.0,0.0,0.0,182.7223663330078,0.0,0.0,0.0,nan,nan,851.4798431396484,474.71456739637586,667.2640380859375,1855.3367919921875,1885.7156982421875,850.3352203369141,37.13752153184679,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.86247014386774e-05,7.86247014386774e-06,7.86247014386774e-05
505,187.072021484375,4.250975131988525,0.0,0.0,0.0,0.0,0.0,0.0,182.82106018066406,0.0,0.0,0.0,nan,nan,772.8746337890625,491.2513597276476,705.0201416015625,1218.734375,1375.1585693359375,771.9248114691841,34.66400973002116,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,7.854307345925342e-05,7.854307345925343e-06,7.854307345925342e-05
506,203.81666564941406,4.370510578155518,0.0,0.0,0.0,0.0,0.0,0.0,199.4461212158203,0.0,0.0,0.0,nan,nan,705.4117872450087,484.5166592068142,575.3638916015625,1289.56494140625,1882.8638916015625,703.8110944959852,44.01749685075548,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.846133867799843e-05,7.846133867799843e-06,7.846133867799843e-05
507,180.86732482910156,4.277585983276367,0.0,0.0,0.0,0.0,0.0,0.0,176.58973693847656,0.0,0.0,0.0,nan,nan,810.1504804823134,492.3876427544488,797.73388671875,1220.708984375,1291.4107666015625,808.7387881808811,41.89834923214383,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,7.837949746569768e-05,7.837949746569768e-06,7.837949746569768e-05
508,172.96031188964844,4.060863018035889,0.0,0.0,0.0,0.0,0.0,0.0,168.89944458007812,0.0,0.0,0.0,nan,nan,691.7587093777126,485.07246568467883,619.0986328125,1093.5245361328125,1422.614990234375,690.0692630343967,43.313960552215576,0.8333333333333334,32.0,32.0,0,0.0,nan,nan,7.829755019361923e-05,7.829755019361922e-06,7.829755019361923e-05
509,186.9175567626953,4.062591075897217,0.0,0.0,0.0,0.0,0.0,0.0,182.85494995117188,0.0,0.0,0.0,nan,nan,712.925036960178,493.2524244520399,669.840087890625,1136.529296875,1329.2757568359375,712.2051442464193,29.25388722949558,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.82154972335123e-05,7.82154972335123e-06,7.82154972335123e-05
510,191.83079528808594,4.597346305847168,0.0,0.0,0.0,0.0,0.0,0.0,187.23342895507812,0.0,0.0,0.0,nan,nan,895.9172058105469,488.6027662489149,900.4317626953125,1535.1925048828125,2001.504150390625,893.9686245388455,51.35016367170546,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.813333895760548e-05,7.81333389576055e-06,7.813333895760548e-05
511,180.7377471923828,4.359726905822754,0.0,0.0,0.0,0.0,0.0,0.0,176.3780059814453,0.0,0.0,0.0,nan,nan,830.5243394639757,488.30228000217016,648.5816650390625,1623.05126953125,2002.979736328125,829.1154073079427,43.257408989800346,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.805107573860524e-05,7.805107573860524e-06,7.805107573860524e-05
512,191.7666015625,4.532598972320557,0.0,0.0,0.0,0.0,0.0,0.0,187.2340087890625,0.0,0.0,0.0,nan,nan,751.3635304768881,479.05526563856336,618.238525390625,1632.10498046875,1988.962158203125,749.4908837212456,48.69922902848985,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.796870794969404e-05,7.796870794969404e-06,7.796870794969404e-05
513,169.70680236816406,4.2740302085876465,0.0,0.0,0.0,0.0,0.0,0.0,165.43275451660156,0.0,0.0,0.0,nan,nan,692.7228461371528,483.61207411024304,618.2806396484375,1075.7052001953125,1087.5958251953125,691.0827195909288,43.2428896162245,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.788623596452871e-05,7.788623596452871e-06,7.788623596452871e-05
514,187.21841430664062,4.56821870803833,0.0,0.0,0.0,0.0,0.0,0.0,182.6501922607422,0.0,0.0,0.0,nan,nan,761.5644378662109,468.0943586561415,627.3524169921875,1611.0799560546875,2146.947509765625,760.136220296224,42.161205026838516,0.6666666666666666,32.0,32.0,0,0.0,nan,nan,7.780366015723878e-05,7.780366015723879e-06,7.780366015723878e-05
515,192.2776336669922,4.112393379211426,0.0,0.0,0.0,0.0,0.0,0.0,188.16525268554688,0.0,0.0,0.0,nan,nan,767.4637213812935,474.8767598470052,657.99609375,1511.691650390625,1819.7464599609375,766.2367265489366,37.06776671939426,0.7222222222222222,32.0,32.0,0,0.0,nan,nan,7.772098090242479e-05,7.77209809024248e-06,7.772098090242479e-05
516,195.6273956298828,4.434732913970947,0.0,0.0,0.0,0.0,0.0,0.0,191.19265747070312,0.0,0.0,0.0,nan,nan,779.3521677652994,471.80658128526477,685.73046875,1398.547119140625,2011.317138671875,777.5174882676866,45.902712451087105,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.763819857515651e-05,7.763819857515651e-06,7.763819857515651e-05
517,178.6177520751953,4.038475036621094,0.0,0.0,0.0,0.0,0.0,0.0,174.57928466796875,0.0,0.0,0.0,nan,nan,552.6546207004124,456.79180230034723,517.5816650390625,890.4772338867188,1104.9224853515625,551.4852701822916,33.58961788813273,0.5555555555555556,32.0,32.0,0,0.0,nan,nan,7.755531355097135e-05,7.755531355097135e-06,7.755531355097135e-05
518,188.4354248046875,4.57243013381958,0.0,0.0,0.0,0.0,0.0,0.0,183.8629913330078,0.0,0.0,0.0,nan,nan,754.1012708875868,495.07130940755206,648.51513671875,1218.1749267578125,1710.87109375,752.3491261800131,45.825098249647354,0.8888888888888888,32.0,32.0,0,0.0,nan,nan,7.747232620587253e-05,7.747232620587252e-06,7.747232620587253e-05
519,182.32583618164062,4.104320526123047,0.0,0.0,0.0,0.0,0.0,0.0,178.2215118408203,0.0,0.0,0.0,nan,nan,672.1054416232639,471.2827555338542,631.6619873046875,999.8781127929688,1049.4569091796875,670.9278708563911,35.510789182451035,0.6111111111111112,32.0,32.0,0,0.0,nan,nan,7.738923691632751e-05,7.738923691632752e-06,7.738923691632751e-05
520,181.93826293945312,4.177018642425537,0.0,0.0,0.0,0.0,0.0,0.0,177.76123046875,0.0,0.0,0.0,nan,nan,678.43482293023,481.9449208577474,623.033447265625,1080.6944580078125,1471.3304443359375,677.2892676459419,36.166931788126625,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.730604605926619e-05,7.730604605926619e-06,7.730604605926619e-05
521,192.69479370117188,4.282808303833008,0.0,0.0,0.0,0.0,0.0,0.0,188.4120330810547,0.0,0.0,0.0,nan,nan,695.5355105929905,482.7077111138238,603.4020385742188,1274.222900390625,1730.138427734375,694.2810702853733,37.83394845326742,0.7777777777777778,32.0,32.0,0,0.0,nan,nan,7.722275401207919e-05,7.72227540120792e-06,7.722275401207919e-05
522,190.567626953125,4.388883113861084,0.0,0.0,0.0,0.0,0.0,0.0,186.17874145507812,0.0,0.0,0.0,nan,nan,849.2615661621094,500.0,780.4866943359375,1277.048095703125,1451.4971923828125,848.4039018419054,36.06339433458116,1.0,32.0,32.0,0,0.0,nan,nan,7.713936115261626e-05,7.713936115261625e-06,7.713936115261626e-05
