epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,tree_root_64_active_parents_per_image,tree_root_64_zero_parent_fraction,tree_root_64_nll_per_active_parent,tree_root_64_parent_0_count,tree_root_64_parent_0_mean_nll,tree_root_64_parent_0_mean_prob_l1,tree_root_64_parent_1_count,tree_root_64_parent_1_mean_nll,tree_root_64_parent_1_mean_prob_l1,tree_root_64_parent_2_4_count,tree_root_64_parent_2_4_mean_nll,tree_root_64_parent_2_4_mean_prob_l1,tree_root_64_parent_5_9_count,tree_root_64_parent_5_9_mean_nll,tree_root_64_parent_5_9_mean_prob_l1,tree_root_64_parent_ge10_count,tree_root_64_parent_ge10_mean_nll,tree_root_64_parent_ge10_mean_prob_l1,tree_64_32_active_parents_per_image,tree_64_32_zero_parent_fraction,tree_64_32_nll_per_active_parent,tree_64_32_parent_0_count,tree_64_32_parent_0_mean_nll,tree_64_32_parent_0_mean_prob_l1,tree_64_32_parent_1_count,tree_64_32_parent_1_mean_nll,tree_64_32_parent_1_mean_prob_l1,tree_64_32_parent_2_4_count,tree_64_32_parent_2_4_mean_nll,tree_64_32_parent_2_4_mean_prob_l1,tree_64_32_parent_5_9_count,tree_64_32_parent_5_9_mean_nll,tree_64_32_parent_5_9_mean_prob_l1,tree_64_32_parent_ge10_count,tree_64_32_parent_ge10_mean_nll,tree_64_32_parent_ge10_mean_prob_l1,tree_32_16_active_parents_per_image,tree_32_16_zero_parent_fraction,tree_32_16_nll_per_active_parent,tree_32_16_parent_0_count,tree_32_16_parent_0_mean_nll,tree_32_16_parent_0_mean_prob_l1,tree_32_16_parent_1_count,tree_32_16_parent_1_mean_nll,tree_32_16_parent_1_mean_prob_l1,tree_32_16_parent_2_4_count,tree_32_16_parent_2_4_mean_nll,tree_32_16_parent_2_4_mean_prob_l1,tree_32_16_parent_5_9_count,tree_32_16_parent_5_9_mean_nll,tree_32_16_parent_5_9_mean_prob_l1,tree_32_16_parent_ge10_count,tree_32_16_parent_ge10_mean_nll,tree_32_16_parent_ge10_mean_prob_l1,tree_16_8_active_parents_per_image,tree_16_8_zero_parent_fraction,tree_16_8_nll_per_active_parent,tree_16_8_parent_0_count,tree_16_8_parent_0_mean_nll,tree_16_8_parent_0_mean_prob_l1,tree_16_8_parent_1_count,tree_16_8_parent_1_mean_nll,tree_16_8_parent_1_mean_prob_l1,tree_16_8_parent_2_4_count,tree_16_8_parent_2_4_mean_nll,tree_16_8_parent_2_4_mean_prob_l1,tree_16_8_parent_5_9_count,tree_16_8_parent_5_9_mean_nll,tree_16_8_parent_5_9_mean_prob_l1,tree_16_8_parent_ge10_count,tree_16_8_parent_ge10_mean_nll,tree_16_8_parent_ge10_mean_prob_l1,grad_root_magnitude,grad_root_to_64,grad_64_to_32,grad_32_to_16,grad_16_to_8_dense,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,lr,lr_backbone,lr_task
539,133.35525512695312,4.2973198890686035,28.339847564697266,36.626277923583984,61.66853332519531,0.0,2.4232802391052246,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,29.149556841169083,8.0,0.0,0.9999999776482582,3.0,1.2516327699025471,1.4033023118972778,5.0,3.858944606781006,1.0536459922790526,19.0,8.72003045834993,0.6895110011100769,253.0,31.51440972490273,0.29653837464072486,12.01388888888889,0.24913194444444442,3.048661222072006,1148.0,0.0,1.0,679.0,0.8129684830273726,0.9734694996357667,1196.0,2.149272261654653,0.5813045549552177,760.0,3.644225512052837,0.372717305233604,825.0,5.64390478885535,0.24600518602313418,32.482638888888886,0.49245876736111116,1.8985074213008586,9077.0,0.0,1.0,4231.0,0.8797570383878387,1.0234594703481372,3627.0,2.1863421746972573,0.6719705115213912,1052.0,3.6106287517475084,0.4062036815251688,445.0,5.191101485691713,0.2725534950079543,62.166666666666664,0.7571614583333334,1.5547227220305169,55824.0,0.0,1.0,12965.0,1.2157540000271163,1.3677787524781262,4411.0,2.2823211939744037,0.8284196907688609,492.0,3.7155113297749343,0.4579062069334635,36.0,4.9487385749816895,0.3243147051996655,nan,nan,nan,nan,nan,765.339847140842,478.95213996039496,674.77978515625,1222.8963623046875,1257.14990234375,764.2637227376302,35.52112526363797,0.7777777777777778,64.0,64.0,0,7.570662658895272e-05,7.5706626588952715e-06,7.570662658895272e-05
540,133.05271911621094,4.257883548736572,28.25521469116211,35.868896484375,62.22517776489258,0.0,2.4455652236938477,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.02430555555555558,28.959082118132784,7.0,0.0,1.0000000170298986,8.0,1.7186546325683594,1.4078598767518997,6.0,4.1262409289677935,1.1328653891881306,12.0,8.557803908983866,0.7108435283104578,255.0,31.35804563036152,0.3181850657743566,11.864583333333334,0.25846354166666663,3.023190367455576,1191.0,0.0,1.0,698.0,0.7989776141322444,0.9650069184836139,1152.0,2.129292494720883,0.5840831200281779,748.0,3.5672420664904587,0.3695261593170982,819.0,5.679259229201246,0.23544557336194757,31.64236111111111,0.5055881076388888,1.9665149264679407,9319.0,0.0,1.0,3996.0,0.8909580165798122,1.0327361816161864,3542.0,2.210810777092303,0.685783463773722,1082.0,3.646616711854494,0.3992691648204754,493.0,5.241889156627848,0.26924503732162847,61.81597222222222,0.7585313585069444,1.5840013796831995,55925.0,0.0,1.0,12685.0,1.2163017324072478,1.3696272462477213,4471.0,2.288971739043541,0.8214554979720656,558.0,3.721647228391367,0.4491053915792896,89.0,5.1743561605389194,0.3587546884343865,nan,nan,nan,nan,nan,640.7300872802734,456.9676259358724,559.116943359375,1173.4385986328125,1270.3026123046875,639.5516340467665,33.907416078779434,0.6111111111111112,64.0,128.0,0,7.562148423382924e-05,7.562148423382923e-06,7.562148423382924e-05
541,131.9942626953125,4.206261157989502,28.077180862426758,36.067691802978516,61.22490692138672,0.0,2.4182355403900146,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.192159163822765,11.0,0.0,0.9999999729069796,1.0,3.3688511848449707,1.9311413764953613,6.0,4.432197729746501,1.0920216540495555,19.0,8.362031384518271,0.7674265127432974,251.0,31.46369478142119,0.3005780898242358,11.88888888888889,0.2569444444444444,3.0337310238419293,1184.0,0.0,1.0,671.0,0.8175134985706313,0.982815243625783,1185.0,2.1267113343572817,0.5958471998383728,745.0,3.596687224727349,0.37141945346089816,823.0,5.6370091490438465,0.2301278421395025,32.020833333333336,0.49967447916666663,1.9120334748512389,9210.0,0.0,1.0,4151.0,0.8822043172367163,1.0247410034679614,3528.0,2.185733821116337,0.6640753367590526,1114.0,3.6052027416400465,0.40880399803284895,429.0,5.229086037838098,0.2780146948941104,61.666666666666664,0.7591145833333334,1.5494891261195278,55968.0,0.0,1.0,12874.0,1.2120064780896211,1.3662774863960914,4360.0,2.2732851010943773,0.8133920582062607,468.0,3.6459370209620547,0.4485853409919983,58.0,5.133346689158473,0.32817566112197677,nan,nan,nan,nan,nan,676.4278801812065,481.61527167426215,590.685546875,1170.818115234375,1289.4322509765625,675.7122463650173,29.497297234005398,0.6666666666666666,128.0,128.0,0,7.553624833050022e-05,7.553624833050023e-06,7.553624833050022e-05
542,134.98806762695312,4.318437099456787,28.80885124206543,36.492774963378906,62.92789077758789,0.0,2.4401285648345947,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.02430555555555558,29.526510326887788,7.0,0.0,0.9999999914850507,1.0,1.0800108909606934,1.3208142518997192,6.0,6.024267276128133,1.112909585237503,12.0,9.878438512484232,0.7777983943621317,262.0,31.073215746697578,0.2935828562001236,12.208333333333334,0.23697916666666663,2.989168794217506,1092.0,0.0,1.0,719.0,0.7847251918617641,0.95606436749327,1186.0,2.126651435839185,0.5834687524058968,756.0,3.563606272298823,0.36182601615865395,855.0,5.53146793298554,0.2383181044929906,32.62847222222222,0.4901801215277778,1.9286189528365103,9035.0,0.0,1.0,4264.0,0.8960869987731132,1.0295868599839775,3545.0,2.193356366285316,0.6665179770487152,1108.0,3.6474654614279847,0.4077468374575949,480.0,5.178077399730682,0.28759564347565175,62.83680555555556,0.7545437282986112,1.5616679832659592,55631.0,0.0,1.0,13039.0,1.2088650149686158,1.3633810576234038,4462.0,2.2847019710224448,0.8199946934842358,519.0,3.6974217740097486,0.4558727529926337,77.0,5.010552245301086,0.35586590735943285,nan,nan,nan,nan,nan,718.4125501844618,458.64906819661456,590.8814697265625,1530.85595703125,1808.0689697265625,716.9789191351997,40.18597846561008,0.6111111111111112,128.0,128.0,0,7.545091926563362e-05,7.545091926563361e-06,7.545091926563362e-05
543,127.98737335205078,4.093942642211914,27.286375045776367,34.76530838012695,59.47992706298828,0.0,2.3618037700653076,0.0,0.0,0.0,0.0,0.0,0.9548611111111112,0.04513888888888884,28.576275634765626,13.0,0.0,1.0000000045849726,8.0,2.2810807526111603,1.7554229646921158,12.0,5.320042451222737,1.2265802125136058,19.0,8.261983118559185,0.7058859059685155,236.0,32.285631082825745,0.2897411019115125,11.524305555555555,0.2797309027777778,3.016694751910755,1289.0,0.0,1.0,658.0,0.8401291334158019,0.9959714709806587,1131.0,2.083384641180199,0.5892838967995344,748.0,3.567769025098831,0.3698342075959884,782.0,5.670851148912669,0.23540976651184395,30.927083333333332,0.5167643229166667,1.9232310878316388,9525.0,0.0,1.0,3996.0,0.8899836096319709,1.0305677037816625,3424.0,2.1974443631751517,0.6598029515453588,1086.0,3.669917059208148,0.4034063425292407,401.0,5.147793581955451,0.29445273070561323,60.083333333333336,0.7652994791666666,1.5380390465287108,56424.0,0.0,1.0,12560.0,1.2114888087959046,1.366597670050943,4292.0,2.263685224662845,0.8251340978076718,435.0,3.673859571040362,0.46505249505755547,17.0,4.944859112010283,0.34335630518548627,nan,nan,nan,nan,nan,629.9451276991102,482.66741434733075,598.4954223632812,839.1912231445312,905.4954223632812,628.3525678846571,40.50192912419637,0.7777777777777778,128.0,128.0,0,7.536549742631988e-05,7.536549742631988e-06,7.536549742631988e-05
544,137.1150360107422,4.247513294219971,28.78788948059082,37.02198791503906,64.61734771728516,0.0,2.4403040409088135,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.82342254858223,10.0,0.0,0.9999999821186065,5.0,2.3566098690032957,1.7708960056304932,5.0,5.1111164569854735,1.263496708869934,13.0,8.808744393862211,0.670320620903602,255.0,31.917879590801164,0.28837999456069047,11.899305555555555,0.2562934027777778,3.111272708925103,1181.0,0.0,1.0,635.0,0.7639356147585892,0.9396287662776437,1112.0,2.1134516352372206,0.5841720069912698,771.0,3.5445196050305,0.3658657358468893,909.0,5.604235104601769,0.2395056739236393,32.49652777777778,0.4922417534722222,1.9884382888462977,9073.0,0.0,1.0,4029.0,0.87119711892248,1.0124405713908635,3583.0,2.193309080191508,0.6671312924639792,1216.0,3.663820429852134,0.4080774446851329,531.0,5.246531987594346,0.2760176126005061,64.30555555555556,0.7488064236111112,1.588637897005349,55208.0,0.0,1.0,12951.0,1.2011073665281637,1.3599019024456969,4850.0,2.2858346148618716,0.8206644604869725,648.0,3.7299602443789257,0.4513466663106724,71.0,5.108743425825952,0.37645097979357545,nan,nan,nan,nan,nan,742.857432047526,489.4696044921875,622.8724975585938,1267.2718505859375,1351.588134765625,741.9018029106987,32.59210968017578,0.8333333333333334,128.0,128.0,0,7.527998320007044e-05,7.5279983200070435e-06,7.527998320007044e-05
545,134.39781188964844,4.171793460845947,28.377479553222656,36.47951126098633,62.92284393310547,0.0,2.446183204650879,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,29.188263920375277,8.0,0.0,0.9999999925494194,3.0,1.6341902414957683,1.490911324818929,7.0,5.108894756862095,1.2320786288806371,15.0,8.143170706431071,0.6983262379964192,255.0,31.411378987630208,0.2901172198501288,12.003472222222221,0.24978298611111116,3.0390801555268294,1151.0,0.0,1.0,688.0,0.7656345367431641,0.9459929882093917,1149.0,2.126897355387582,0.5810306987314249,798.0,3.6097224386114823,0.3682298702106141,822.0,5.662992398524226,0.2405925928241145,32.673611111111114,0.48947482638888884,1.9257998848569506,9022.0,0.0,1.0,4214.0,0.920598885093077,1.0514235168370127,3722.0,2.1962824621103194,0.6696759366912268,1031.0,3.673377528222988,0.415773609098477,443.0,5.147985798510687,0.28288103522350233,62.701388888888886,0.7550726996527778,1.5484349319131843,55670.0,0.0,1.0,13204.0,1.2131244852412149,1.3650191710667696,4327.0,2.297825181404327,0.8346408044379993,491.0,3.718015884430491,0.4530498316234581,36.0,4.869647396935357,0.35179297832979095,nan,nan,nan,nan,nan,728.7899559868706,476.71684095594617,556.4932861328125,1555.29150390625,1742.765380859375,727.4644911024305,39.48378843731351,0.6666666666666666,128.0,128.0,0,7.519437697481574e-05,7.519437697481574e-06,7.519437697481574e-05
546,138.66590881347656,4.237242221832275,29.02150535583496,37.725502014160156,65.21881866455078,0.0,2.4628384113311768,0.0,0.0,0.0,0.0,0.0,0.9548611111111112,0.04513888888888884,30.393426735617897,13.0,0.0,1.0,5.0,1.546561026573181,1.5549304962158204,5.0,3.965432548522949,0.9206493020057678,10.0,8.144810676574707,0.7081611692905426,255.0,32.3497423358992,0.2886685988482307,11.989583333333334,0.25065104166666663,3.146523244478307,1155.0,0.0,1.0,654.0,0.8153092183104349,0.9922007114515392,1122.0,2.151553964869861,0.6020450048055666,749.0,3.5843842510228483,0.3740765338587029,928.0,5.638992823403457,0.24218100232296977,32.68402777777778,0.4893120659722222,1.9954338596513796,9019.0,0.0,1.0,4042.0,0.887839599035566,1.0278158626716836,3631.0,2.2203335731819425,0.6689031585718573,1206.0,3.6133613554794795,0.40675937635190845,534.0,5.195929491564575,0.284877449832159,64.72916666666667,0.7471516927083333,1.5818307756060324,55086.0,0.0,1.0,13110.0,1.2059270583792192,1.3639824000867062,4885.0,2.285218315944457,0.8191013910143256,564.0,3.6994350785059287,0.4554567926741661,83.0,5.168827033904662,0.3250334524964712,nan,nan,nan,nan,nan,636.4303097195095,465.3580101860894,505.4034118652344,1585.0694580078125,1690.685791015625,635.1515723334419,35.466362635294594,0.5,128.0,128.0,0,7.510867913890364e-05,7.510867913890364e-06,7.510867913890364e-05
547,131.8526153564453,4.467202186584473,27.966053009033203,35.567832946777344,61.37773895263672,0.0,2.47377872467041,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,28.97202723660915,10.0,0.0,1.0000000059604646,3.0,1.640304962793986,1.4817119439442952,6.0,4.7310294310251875,1.05018417040507,18.0,8.067286623848808,0.760625571012497,251.0,31.37731216248288,0.30745351267050935,11.729166666666666,0.26692708333333337,3.0324264174032804,1230.0,0.0,1.0,695.0,0.8283407719015218,0.9876929276281123,1085.0,2.123770486154864,0.5821727594472296,758.0,3.5809042032287115,0.36276769386432417,840.0,5.534789584931874,0.23513823123205277,31.69097222222222,0.5048285590277778,1.9367579617609496,9305.0,0.0,1.0,4026.0,0.8861378131076227,1.0344167331291916,3604.0,2.2033902590600287,0.6730613242772787,1078.0,3.6085209996890493,0.40227439098322765,419.0,5.437219897431803,0.2704351069250084,61.513888888888886,0.7597113715277778,1.5692450324631513,56012.0,0.0,1.0,12928.0,1.2196666368163458,1.372365687153127,4136.0,2.257606048879125,0.8358547249430615,487.0,3.754638660125419,0.4464124920921404,165.0,5.254101319746538,0.33323418190985016,nan,nan,nan,nan,nan,800.0851457383898,487.4622785780165,649.739990234375,1601.2281494140625,2131.913330078125,798.6444007025825,43.14853313234117,0.8333333333333334,128.0,128.0,0,7.502289008109756e-05,7.502289008109757e-06,7.502289008109756e-05
548,132.5692901611328,4.195450305938721,28.279022216796875,35.82979202270508,61.86993408203125,0.0,2.395097017288208,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,29.086993953159876,8.0,0.0,0.9999999701976776,2.0,1.1707853078842163,1.367313802242279,6.0,4.949517011642456,1.40811488032341,11.0,9.105960802598434,0.7186048030853271,261.0,30.69790801417325,0.29808443990247,12.09375,0.244140625,2.962669589414769,1125.0,0.0,1.0,761.0,0.775070395952142,0.9531662072521315,1118.0,2.0825513931847643,0.587155432521977,776.0,3.6110121048602863,0.37646201590901796,828.0,5.553999675068878,0.23266817348590796,32.114583333333336,0.49820963541666663,1.9265370987108403,9183.0,0.0,1.0,4180.0,0.9004038358989515,1.0368790877492804,3504.0,2.2211170980375106,0.6705615335403512,1178.0,3.630230604084319,0.41102728657487697,387.0,5.156712416222545,0.2867667788991016,62.02777777777778,0.7577039930555556,1.5402120409981317,55864.0,0.0,1.0,12978.0,1.2131523500331691,1.3680611238730929,4418.0,2.2558217979006336,0.8259596576405737,421.0,3.72684423260904,0.46312957478249156,47.0,4.996482970866751,0.3408751449686416,nan,nan,nan,nan,nan,588.3473629421658,474.81011793348523,552.0013427734375,857.0057983398438,878.80322265625,587.3192867702908,30.874021371205647,0.6111111111111112,128.0,128.0,0,7.493701019057472e-05,7.493701019057472e-06,7.493701019057472e-05
549,131.57962036132812,4.325379371643066,27.890731811523438,35.77011489868164,61.17930221557617,0.0,2.414090156555176,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,28.893993899118986,10.0,0.0,0.9999999880790711,4.0,1.6859284937381744,1.5588721334934235,13.0,4.61360423381512,1.1575705821697528,8.0,9.725680947303772,0.687809132039547,253.0,31.177882379222766,0.28951019449196314,11.760416666666666,0.26497395833333337,3.0415685184592514,1221.0,0.0,1.0,630.0,0.7847742443992978,0.9704159297640361,1158.0,2.1172920582825654,0.5862054264813096,785.0,3.540242786771932,0.37289356122351,814.0,5.622199009325932,0.2346279480533459,31.82638888888889,0.5027126736111112,1.9222821429804269,9266.0,0.0,1.0,4137.0,0.8745117150616294,1.022642036495158,3465.0,2.2002790442792883,0.675285445044051,1125.0,3.66714894273546,0.4139267323811849,439.0,5.130463519780674,0.27944908829104653,61.270833333333336,0.7606608072916666,1.5632070476311912,56082.0,0.0,1.0,12675.0,1.2132727652705868,1.3677324873643983,4422.0,2.2821846991736985,0.8246558321810912,497.0,3.707601382219096,0.44125085349533877,52.0,5.223483195671668,0.38113415986299515,nan,nan,nan,nan,nan,792.3577100965712,481.355717976888,682.2779541015625,1363.501708984375,1967.8250732421875,791.4594573974609,32.16079298655192,0.7777777777777778,128.0,128.0,0,7.485103985692445e-05,7.485103985692445e-06,7.485103985692445e-05
550,123.71318817138672,4.169316291809082,26.595745086669922,33.75370788574219,56.79746627807617,0.0,2.3969738483428955,0.0,0.0,0.0,0.0,0.0,0.9479166666666666,0.05208333333333337,28.057047749613666,15.0,0.0,0.999999996026357,3.0,2.0856172243754068,1.6410222450892131,7.0,4.4212910788399835,1.1888549157551356,16.0,9.194150805473328,0.7599208112806082,247.0,30.264217237711918,0.29982958728002634,11.416666666666666,0.28645833333333337,2.9565288794301723,1320.0,0.0,1.0,646.0,0.8342477219761709,0.9941582546883693,1149.0,2.0800890146492876,0.5682908581898874,781.0,3.5666660010890987,0.3671295859596946,712.0,5.62718336769704,0.238254531045978,30.600694444444443,0.5218641493055556,1.8560840879817102,9619.0,0.0,1.0,4059.0,0.8822533155668248,1.0264033627468954,3493.0,2.162561057871882,0.6582610957301042,878.0,3.6443616132801377,0.3970485939251806,383.0,5.282056604290756,0.2823972680238769,57.94444444444444,0.7736545138888888,1.520986588094973,57040.0,0.0,1.0,12441.0,1.2066153808476008,1.361272059590015,3783.0,2.2702505629496885,0.8252871092620616,415.0,3.6954811946455255,0.44361728932484085,49.0,5.0763334546770364,0.3650013792271517,297.3824157714844,114.55658721923828,161.18028259277344,725.41650390625,3.887453317642212,815.5187055799696,469.5404408772786,681.3455810546875,1439.8270263671875,2399.431640625,814.6958550347222,34.28765779071384,0.7222222222222222,128.0,128.0,0,7.476497947014635e-05,7.476497947014635e-06,7.476497947014635e-05
551,134.47665405273438,4.570318222045898,28.36867904663086,36.225528717041016,62.94605255126953,0.0,2.3660740852355957,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.389134359016694,10.0,0.0,0.9999999701976776,3.0,2.9476000467936196,1.85610032081604,3.0,5.912862936655681,1.0912163654963176,25.0,7.989214515686035,0.7771142387390136,247.0,32.161407594256076,0.283782561298324,11.864583333333334,0.25846354166666663,3.0532490923141644,1191.0,0.0,1.0,643.0,0.8061688305986799,0.9674029031400547,1132.0,2.1221666369758307,0.5930143919092186,739.0,3.5286535126269265,0.37653673324275244,903.0,5.431470598493304,0.2365553418663253,32.114583333333336,0.49820963541666663,1.9600457624430683,9183.0,0.0,1.0,4035.0,0.9020161644085928,1.0322148886755054,3624.0,2.2214675044381855,0.6683279599575017,1180.0,3.648334781194137,0.4124963639146191,410.0,5.202913595990437,0.2920639762064306,62.97222222222222,0.7540147569444444,1.5382962254211667,55592.0,0.0,1.0,13164.0,1.2098157587691811,1.3629803861828425,4510.0,2.2671120823354785,0.8221985590695806,427.0,3.675295814138944,0.44153140188659384,35.0,5.099966539655413,0.3674269825220108,nan,nan,nan,nan,nan,586.1593448414523,454.72362563189336,510.529541015625,1065.2027587890625,1452.8424072265625,583.9147913315717,43.44924169428208,0.5294117647058824,128.0,64.0,1,7.46788294206485e-05,7.46788294206485e-06,7.46788294206485e-05
552,129.3095245361328,3.999711036682129,27.575666427612305,35.3015022277832,59.95097732543945,0.0,2.481663942337036,0.0,0.0,0.0,0.0,0.0,0.9513888888888888,0.04861111111111116,28.98464319827783,14.0,0.0,0.9999999829701015,0.0,0.0,0.0,15.0,4.6087338129679365,1.2129873236020405,11.0,8.116272709586404,0.6567186442288485,248.0,31.384606269098096,0.2950582504272461,11.76736111111111,0.2645399305555556,2.99995098637423,1219.0,0.0,1.0,697.0,0.8291846799371574,0.981673027213711,1168.0,2.1496149219878733,0.5992864370346069,734.0,3.575436106169906,0.37184822591838784,790.0,5.637685539149031,0.23993349739267855,31.37152777777778,0.5098198784722222,1.910999467403241,9397.0,0.0,1.0,4153.0,0.8993737349130146,1.0373752556333995,3492.0,2.2045195099960626,0.6630321668731934,907.0,3.6068035575757347,0.42169990245141953,483.0,5.302750320908446,0.28985361930746467,59.701388888888886,0.7667914496527778,1.5670855811574895,56534.0,0.0,1.0,12587.0,1.2133719672408163,1.368392094537643,3910.0,2.28711901028138,0.8208688253027094,608.0,3.732241170971017,0.44500004166835233,89.0,5.167623434173927,0.3389586230342308,nan,nan,nan,nan,nan,628.6546088324653,458.24722968207465,594.4926147460938,1050.9183349609375,1391.5018310546875,627.7671373155382,28.962498876783584,0.6111111111111112,64.0,64.0,0,7.459259009924579e-05,7.4592590099245786e-06,7.459259009924579e-05
553,131.97317504882812,4.314485549926758,28.31838035583496,35.90007400512695,61.07342529296875,0.0,2.366816520690918,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.02083333333333337,28.92089789640819,6.0,0.0,0.9999999602635702,3.0,2.4199331601460776,1.7062557140986125,8.0,4.224659889936447,1.036478690803051,10.0,9.02340292930603,0.7440447330474853,261.0,30.744835513761675,0.2944326446430893,12.010416666666666,0.24934895833333337,2.9890783860801307,1149.0,0.0,1.0,646.0,0.7648445460080362,0.9480608063216549,1220.0,2.1228798037669696,0.585966929451364,772.0,3.5711207216885423,0.37237210718461267,821.0,5.479067106630277,0.24365053920304441,32.388888888888886,0.49392361111111116,1.8856287869540127,9104.0,0.0,1.0,4301.0,0.8826673055798252,1.020106890566874,3537.0,2.1882659592869795,0.6671777217779787,1106.0,3.7119186842851137,0.42369989288219706,384.0,5.071652655800183,0.28205859412749607,61.49305555555556,0.7597927517361112,1.5283960153934042,56018.0,0.0,1.0,12933.0,1.2051633184308068,1.3606590413166053,4341.0,2.2687768766995924,0.8240604343515364,411.0,3.6584610997035267,0.45823192596435547,25.0,5.165142059326172,0.3884953910112381,nan,nan,nan,nan,nan,929.7674051920573,466.41422186957465,628.8412475585938,2196.521728515625,4128.80126953125,928.7997080485026,39.47242069244385,0.7777777777777778,64.0,64.0,0,7.450626189715803e-05,7.450626189715804e-06,7.450626189715803e-05
554,126.6259536743164,4.0871663093566895,27.708688735961914,34.557926177978516,57.92580032348633,0.0,2.3463590145111084,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,28.602514889077902,9.0,0.0,0.9999999867545234,0.0,0.0,0.0,10.0,4.5542230129241945,1.1431755244731903,14.0,8.292257274900164,0.7556912430695125,255.0,30.66065793504902,0.29526313800437776,11.95138888888889,0.2530381944444444,2.8915411213814415,1166.0,0.0,1.0,714.0,0.8457734404491777,0.9966663686501211,1193.0,2.106000351885838,0.6053263911257646,806.0,3.5742521830291367,0.3729727948569778,729.0,5.425921247819814,0.24005837237720462,31.211805555555557,0.5123155381944444,1.8558938640391207,9443.0,0.0,1.0,4172.0,0.8841613886568942,1.0200437251353425,3495.0,2.185920944541309,0.6668830205783653,962.0,3.682313094267974,0.414572974500438,360.0,5.032582510842217,0.2835813131597307,58.954861111111114,0.7697075737847222,1.5069992682826947,56749.0,0.0,1.0,12673.0,1.2134074901411342,1.3663467579404172,3968.0,2.256214634064705,0.8249531715146957,326.0,3.6443969954742244,0.4531009162496204,12.0,5.757843812306722,0.4862886319557826,nan,nan,nan,nan,nan,726.0962693956163,469.93023003472223,735.7028198242188,1139.4285888671875,1228.095947265625,725.1482323540581,34.17483043670654,0.6666666666666666,64.0,64.0,0,7.441984520600828e-05,7.441984520600829e-06,7.441984520600828e-05
555,136.8085479736328,4.1223602294921875,28.911115646362305,37.46855545043945,63.9493293762207,0.0,2.3571741580963135,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,30.168115256489187,12.0,0.0,0.999999980131785,5.0,2.173588514328003,1.668389129638672,5.0,4.5339280128479,1.3981746912002564,13.0,7.591462978949914,0.9073619842529297,253.0,32.38803679575562,0.2872155296943876,11.944444444444445,0.2534722222222222,3.1369022546812544,1168.0,0.0,1.0,586.0,0.7674380911088234,0.9411927636572932,1147.0,2.166658316681254,0.591964400739595,841.0,3.5871519163587573,0.37110307922544716,866.0,5.5880751929162,0.24890651989203402,33.204861111111114,0.48117404513888884,1.9259026693048729,8869.0,0.0,1.0,4139.0,0.8946757310829061,1.031803249995989,3886.0,2.1954656886612702,0.6673164740703306,1126.0,3.615013752695087,0.4059003597889658,412.0,5.126842859879281,0.3009358847025529,64.54861111111111,0.7478569878472222,1.5221819158905998,55138.0,0.0,1.0,13679.0,1.2085532291528642,1.3646234835402922,4457.0,2.2515230031192157,0.8369123712633393,414.0,3.7071613505266714,0.4561865208805471,40.0,4.893984031677246,0.36755180060863496,nan,nan,nan,nan,nan,623.1856757269966,469.46888224283856,566.280029296875,938.8433837890625,1142.54150390625,622.1033969455295,32.4483691851298,0.6666666666666666,64.0,64.0,0,7.433334041782103e-05,7.433334041782103e-06,7.433334041782103e-05
