epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_exact_regression,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,lr,lr_backbone,lr_task
670,4.941619396209717,3.94486927986145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967498779296875,nan,nan,370.03060785929364,356.29245546129016,372.95513916015625,572.1008911132812,697.275390625,368.99795659383136,26.17366033130222,0.1111111111111111,64.0,64.0,0,6.39024097007824e-05,6.390240970078241e-06,6.39024097007824e-05
671,5.12775182723999,4.16552209854126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622296094894409,nan,nan,384.6471345689562,329.47077009412976,311.16778564453125,811.4415283203125,1167.5235595703125,383.3260048760308,27.602801005045574,0.2222222222222222,64.0,64.0,0,6.380843865674212e-05,6.380843865674212e-06,6.380843865674212e-05
672,4.863842487335205,3.9549286365509033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9089141488075256,nan,nan,351.9037170410156,322.39131334092883,287.54388427734375,637.2537231445312,948.9798583984375,351.1586210462782,19.649974875979954,0.1111111111111111,64.0,64.0,0,6.371442765371438e-05,6.371442765371438e-06,6.371442765371438e-05
673,4.821842670440674,3.89947509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223676323890686,nan,nan,318.86462656656903,312.9274656507704,300.3001403808594,503.11199951171875,606.868896484375,318.1285858154297,20.018862671322292,0.05555555555555555,64.0,64.0,0,6.362037711817483e-05,6.362037711817483e-06,6.362037711817483e-05
674,4.960536956787109,4.059199810028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013369679450989,nan,nan,370.14091152615015,334.2936045328776,296.1938781738281,624.5374145507812,787.6875,369.00278133816187,26.783780733744305,0.3888888888888889,64.0,64.0,0,6.352628747677845e-05,6.352628747677846e-06,6.352628747677845e-05
675,4.84820032119751,3.898658037185669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495428204536438,nan,nan,322.75284661187067,305.9564429389106,278.8746032714844,607.69970703125,713.2645874023438,321.7579820421007,23.68055952919854,0.1111111111111111,64.0,64.0,0,6.343215915635762e-05,6.343215915635762e-06,6.343215915635762e-05
676,5.04241943359375,4.0789408683776855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634783267974854,nan,nan,378.3464084201389,304.6537272135417,248.67160034179688,845.346923828125,1337.302001953125,377.21822992960614,27.439928240246243,0.2777777777777778,64.0,64.0,0,6.333799258392015e-05,6.333799258392015e-06,6.333799258392015e-05
677,4.7628984451293945,3.8468432426452637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160556793212891,nan,nan,299.2203509012858,288.872257232666,253.8480224609375,578.3477783203125,614.2543334960938,298.3355246649848,21.889567640092636,0.1111111111111111,64.0,64.0,0,6.324378818664744e-05,6.324378818664744e-06,6.324378818664744e-05
678,5.236912250518799,4.21670389175415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202080011367798,nan,nan,404.3765394422743,359.7695007324219,327.24249267578125,711.8847045898438,824.3204345703125,403.0445827907986,31.48024633195665,0.2777777777777778,64.0,64.0,0,6.314954639189243e-05,6.314954639189242e-06,6.314954639189243e-05
679,5.0488691329956055,4.072829723358154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760397672653198,nan,nan,362.9178246392144,327.0018666585286,314.84002685546875,701.7840576171875,710.5193481445312,361.62960645887586,29.336544540193344,0.2777777777777778,64.0,128.0,0,6.305526762717774e-05,6.305526762717774e-06,6.305526762717774e-05
680,5.024051666259766,4.031019687652588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930316209793091,nan,nan,339.819213019477,319.5951563517253,315.5219421386719,619.0609130859375,746.9679565429688,338.39224327935113,29.908087253570557,0.2222222222222222,128.0,128.0,0,6.29609523201937e-05,6.29609523201937e-06,6.29609523201937e-05
681,4.882872104644775,3.9426257610321045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402464628219604,nan,nan,306.6930703057183,273.27066294352215,212.41790771484375,707.0504150390625,934.7318725585938,305.72027164035376,22.758231745825874,0.1111111111111111,128.0,128.0,0,6.28666008987964e-05,6.286660089879639e-06,6.28666008987964e-05
682,4.805774211883545,3.857316017150879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9484583735466003,nan,nan,308.3397564358181,301.3320134480794,267.25164794921875,548.8604125976562,576.6551513671875,307.3163002861871,23.397050539652508,0.16666666666666666,128.0,128.0,0,6.277221379100576e-05,6.277221379100576e-06,6.277221379100576e-05
683,4.785142421722412,3.894896984100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8902457356452942,nan,nan,319.7298164367676,287.73859193589954,253.8797607421875,702.8821411132812,834.5884399414062,318.7286381191677,22.30671736929152,0.16666666666666666,128.0,128.0,0,6.267779142500359e-05,6.267779142500359e-06,6.267779142500359e-05
684,4.856086730957031,3.9245331287384033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315536618232727,nan,nan,317.29671647813586,310.92477162679035,309.2498779296875,523.61474609375,605.537109375,316.06653171115454,26.179182688395183,0.1111111111111111,128.0,128.0,0,6.258333422913167e-05,6.258333422913168e-06,6.258333422913167e-05
685,4.794427394866943,3.882769823074341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116575717926025,nan,nan,352.13617367214624,314.20376671685113,276.27716064453125,661.9209594726562,980.858642578125,351.3524746365017,22.110278341505264,0.16666666666666666,128.0,128.0,0,6.248884263188975e-05,6.248884263188975e-06,6.248884263188975e-05
686,4.8280463218688965,3.9012138843536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268324375152588,nan,nan,319.49656168619794,277.67999267578125,281.44134521484375,537.6151123046875,1252.6982421875,318.593029446072,21.308471997578938,0.05555555555555555,128.0,128.0,0,6.239431706193369e-05,6.239431706193369e-06,6.239431706193369e-05
687,4.876373291015625,3.949206829071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927166223526001,nan,nan,308.8566657172309,303.3782009548611,266.7748107910156,511.39227294921875,598.6123657226562,307.6289240519206,26.07340145111084,0.05555555555555555,128.0,128.0,0,6.229975794807338e-05,6.229975794807338e-06,6.229975794807338e-05
688,4.949289798736572,3.9767820835113525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725077152252197,nan,nan,249.92798614501953,248.57925838894315,241.978515625,414.7928771972656,524.277099609375,249.02856826782227,19.43093736966451,0.05555555555555555,128.0,128.0,0,6.220516571927095e-05,6.220516571927095e-06,6.220516571927095e-05
689,5.010071277618408,3.9961025714874268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0139687061309814,nan,nan,328.61792924669055,310.85889604356555,315.1787109375,598.0446166992188,667.6550903320312,327.6061494615343,24.413724157545303,0.16666666666666666,128.0,128.0,0,6.211054080463876e-05,6.211054080463877e-06,6.211054080463876e-05
690,5.0083112716674805,4.091108322143555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172039031982422,nan,nan,418.92035590277777,322.33482530381946,305.33160400390625,1041.86328125,1534.16455078125,417.7612821790907,27.64290147357517,0.2222222222222222,128.0,128.0,0,6.201588363343741e-05,6.2015883633437415e-06,6.201588363343741e-05
691,4.962250232696533,4.027135372161865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351150989532471,nan,nan,338.4821858125574,289.65618268181294,312.3880920410156,842.07470703125,1036.59814453125,337.58577862907856,21.977691566242893,0.11764705882352941,128.0,64.0,1,6.192119463507384e-05,6.192119463507383e-06,6.192119463507384e-05
692,4.908593654632568,3.962134838104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464589357376099,nan,nan,357.84557172987195,326.008905198839,280.2549133300781,672.8621826171875,862.3789672851562,356.668224758572,27.00258101357354,0.16666666666666666,64.0,64.0,0,6.182647423909935e-05,6.182647423909936e-06,6.182647423909935e-05
693,5.042759895324707,4.091316223144531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514433741569519,nan,nan,352.66478559705945,320.0925572713216,279.859130859375,700.6862182617188,708.4205932617188,351.12265396118164,31.18210479948256,0.2222222222222222,64.0,64.0,0,6.173172287520773e-05,6.173172287520773e-06,6.173172287520773e-05
694,5.129508972167969,4.134435176849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950739741325378,nan,nan,434.8069907294379,365.25581614176434,381.22955322265625,949.2069091796875,1104.562744140625,433.41300710042316,32.756408585442436,0.16666666666666666,64.0,64.0,0,6.163694097323321e-05,6.163694097323322e-06,6.163694097323321e-05
695,5.036659240722656,4.069189071655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674708247184753,nan,nan,427.0539902581109,302.80095884535046,293.2547607421875,897.9246215820312,2638.157470703125,425.8926790025499,30.26342357529534,0.16666666666666666,64.0,64.0,0,6.154212896314858e-05,6.154212896314859e-06,6.154212896314858e-05
696,5.038723945617676,4.068295001983643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704278111457825,nan,nan,397.4437891642253,356.91018761528863,381.64532470703125,765.0780639648438,769.4697265625,396.29940711127387,29.287418842315674,0.2222222222222222,64.0,64.0,0,6.144728727506319e-05,6.144728727506319e-06,6.144728727506319e-05
697,4.966558933258057,4.043591022491455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229682087898254,nan,nan,494.5628958808051,343.86386023627387,365.4919128417969,1015.456787109375,3057.482177734375,493.3405990600586,32.10954229036967,0.1111111111111111,64.0,64.0,0,6.135241633922105e-05,6.135241633922105e-06,6.135241633922105e-05
698,5.140285015106201,4.110240459442139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300441980361938,nan,nan,377.06517198350696,337.1371900770399,345.21539306640625,801.23876953125,826.3265380859375,375.78964657253687,29.123471048143173,0.16666666666666666,64.0,64.0,0,6.12575165859988e-05,6.125751658599881e-06,6.12575165859988e-05
699,5.0996809005737305,4.105406284332275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942753911018372,nan,nan,349.27404361301,316.68475935194226,295.16943359375,667.8736572265625,896.1747436523438,348.31953684488934,24.964005841149223,0.16666666666666666,64.0,64.0,0,6.116258844590388e-05,6.116258844590388e-06,6.116258844590388e-05
700,5.042966842651367,3.987971782684326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549942255020142,183.60107421875,57.57240676879883,293.92351871066626,282.65094587537976,245.43002319335938,543.8276977539062,683.775146484375,292.57259792751734,25.78810175259908,0.1111111111111111,64.0,64.0,0,6.106763234957245e-05,6.106763234957245e-06,6.106763234957245e-05
701,4.864897727966309,3.9826252460479736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822722434997559,nan,nan,346.59037738376196,311.925362057156,306.8392639160156,764.0,880.5352783203125,345.60641903347437,24.058241446812946,0.1111111111111111,64.0,64.0,0,6.097264872776749e-05,6.097264872776749e-06,6.097264872776749e-05
702,5.0604424476623535,4.049719333648682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0107231140136719,nan,nan,388.365658654107,305.9207717047797,279.73358154296875,878.259033203125,1688.5185546875,387.2550120883518,26.719510131412083,0.2222222222222222,64.0,64.0,0,6.0877638011376905e-05,6.08776380113769e-06,6.0877638011376905e-05
703,4.912156581878662,3.989842414855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922314465045929,nan,nan,369.5713840060764,302.6047125922309,269.06292724609375,833.5149536132812,1380.5439453125,368.8383085462782,20.431221167246502,0.16666666666666666,64.0,64.0,0,6.078260063141147e-05,6.0782600631411474e-06,6.078260063141147e-05
704,4.899151802062988,3.909914255142212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892376661300659,nan,nan,322.09542761908637,313.07105424669055,296.10797119140625,519.8704833984375,662.438720703125,321.3109385172526,21.036433670255875,0.05555555555555555,64.0,64.0,0,6.068753701900289e-05,6.068753701900289e-06,6.068753701900289e-05
705,4.832801818847656,3.929400682449341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034003019332886,nan,nan,336.07673178778754,301.7252065870497,261.93310546875,666.3260498046875,910.7086791992188,335.12636439005536,23.00486421585083,0.2222222222222222,64.0,64.0,0,6.059244760540193e-05,6.059244760540194e-06,6.059244760540193e-05
706,4.855926990509033,3.904209613800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95171719789505,nan,nan,306.26898786756726,283.62449730767145,248.07806396484375,544.4327392578125,907.600830078125,305.0920766194661,24.993803448147244,0.05555555555555555,64.0,64.0,0,6.049733282197639e-05,6.049733282197639e-06,6.049733282197639e-05
707,4.753684043884277,3.822422504425049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312617182731628,nan,nan,278.00930319892035,273.10136116875543,275.36614990234375,439.413818359375,588.3429565429688,277.26345528496637,18.784286154641045,0.05555555555555555,64.0,64.0,0,6.040219310020914e-05,6.040219310020914e-06,6.040219310020914e-05
708,5.039340972900391,4.145815372467041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8935253620147705,nan,nan,268.284063551161,268.284063551161,264.8367919921875,460.54473876953125,479.0999450683594,267.5941865709093,18.11720612314012,0.0,64.0,64.0,0,6.030702887169615e-05,6.030702887169615e-06,6.030702887169615e-05
709,5.020322799682617,4.034262657165527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860597252845764,nan,nan,357.77803802490234,309.6142128838433,298.0125732421875,758.404541015625,1137.8758544921875,356.7045143975152,25.940689749187893,0.16666666666666666,64.0,64.0,0,6.021184056814464e-05,6.021184056814464e-06,6.021184056814464e-05
710,5.003668308258057,4.050657749176025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530106782913208,nan,nan,322.67409981621637,307.29097196790906,289.12750244140625,588.149658203125,710.3030395507812,321.8267114427355,22.16927284664578,0.1111111111111111,64.0,64.0,0,6.011662862137099e-05,6.0116628621371e-06,6.011662862137099e-05
711,4.913634300231934,3.9725167751312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411171078681946,nan,nan,329.2767732408312,306.7618162367079,304.23052978515625,592.571533203125,859.5287475585938,328.01507653130426,27.541003730561997,0.16666666666666666,64.0,64.0,0,6.002139346329887e-05,6.002139346329887e-06,6.002139346329887e-05
712,4.98061990737915,4.063048839569092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175716042518616,nan,nan,374.291876051161,352.73267873128253,354.6966857910156,626.1494140625,723.5726318359375,372.94143761528863,29.074826293521458,0.16666666666666666,64.0,64.0,0,5.9926135525957185e-05,5.992613552595718e-06,5.9926135525957185e-05
713,4.851363658905029,3.90266752243042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486962556838989,nan,nan,269.9851536220974,248.47321446736655,228.95065307617188,457.837158203125,887.2149047851562,268.94188435872394,22.291468487845528,0.05555555555555555,64.0,64.0,0,5.9830855241478265e-05,5.983085524147827e-06,5.9830855241478265e-05
714,5.064738750457764,4.085882663726807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788563251495361,nan,nan,328.17205301920575,326.28546651204425,289.1796875,487.8114013671875,533.9585571289062,327.12323082817926,24.735564920637344,0.05555555555555555,64.0,64.0,0,5.973555304209576e-05,5.973555304209576e-06,5.973555304209576e-05
715,4.717390060424805,3.815683126449585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017073512077332,nan,nan,348.69343821207684,315.3301840888129,292.240234375,711.3564453125,927.2875366210938,348.0080312093099,20.55526351928711,0.1111111111111111,64.0,64.0,0,5.964022936014272e-05,5.964022936014272e-06,5.964022936014272e-05
716,5.009971618652344,4.011745452880859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982265830039978,nan,nan,339.0949995252821,319.77935621473523,262.0052185058594,612.5551147460938,687.2201538085938,337.79156070285376,27.139177587297226,0.16666666666666666,64.0,64.0,0,5.9544884628049705e-05,5.95448846280497e-06,5.9544884628049705e-05
717,4.7465362548828125,3.84757661819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8989594578742981,nan,nan,336.58567979600696,320.25091552734375,298.852783203125,597.4506225585938,700.6909790039062,335.28489176432294,28.26575247446696,0.2222222222222222,64.0,64.0,0,5.9449519278342724e-05,5.944951927834273e-06,5.9449519278342724e-05
718,4.8674774169921875,3.913396120071411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540820717811584,nan,nan,374.02088843451605,351.6259231567383,335.4080810546875,642.648681640625,680.1355590820312,372.7552761501736,28.990360260009766,0.2777777777777778,64.0,64.0,0,5.9354133743641346e-05,5.935413374364135e-06,5.9354133743641346e-05
719,4.9136061668396,3.934905529022217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787003397941589,nan,nan,307.24953799777563,304.58956824408637,265.87005615234375,497.41546630859375,547.8794555664062,306.2549319797092,22.88710207409329,0.05555555555555555,64.0,64.0,0,5.92587284566567e-05,5.92587284566567e-06,5.92587284566567e-05
720,5.046762943267822,4.094423770904541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523388743400574,nan,nan,427.9596985710992,302.53085878160266,246.47837829589844,1061.115478515625,1974.6778564453125,426.4844733344184,33.295060793558754,0.2222222222222222,64.0,64.0,0,5.9163303850189464e-05,5.9163303850189464e-06,5.9163303850189464e-05
721,5.012445449829102,4.0119476318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000497817993164,nan,nan,361.19385782877606,316.00195651584204,273.659423828125,693.89697265625,869.4633178710938,360.00415886773004,27.43510150909424,0.2222222222222222,64.0,64.0,0,5.9067860357128065e-05,5.906786035712807e-06,5.9067860357128065e-05
722,4.941356658935547,3.951493501663208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898630976676941,nan,nan,293.6555387708876,290.9551298353407,279.424072265625,465.3297424316406,548.6073608398438,292.7766613430447,21.84560028711955,0.05555555555555555,64.0,64.0,0,5.897239841044654e-05,5.897239841044654e-06,5.897239841044654e-05
723,4.843198776245117,3.888068675994873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9551304578781128,nan,nan,307.6933894687229,297.3158327738444,271.3908996582031,574.9196166992188,577.119140625,306.5391451517741,25.631786770290798,0.2222222222222222,64.0,64.0,0,5.887691844320263e-05,5.887691844320263e-06,5.887691844320263e-05
724,4.939055442810059,3.9893879890441895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496673941612244,nan,nan,338.93243238661023,330.5313364664714,303.5412292480469,556.5780639648438,602.7981567382812,337.9257452223036,24.97102716233995,0.1111111111111111,64.0,64.0,0,5.878142088853587e-05,5.878142088853586e-06,5.878142088853587e-05
725,4.843586444854736,3.9129443168640137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306418299674988,nan,nan,359.18895212809247,296.5234654744466,261.1238708496094,745.3680419921875,1519.1622314453125,358.2348590426975,23.53006625175476,0.1111111111111111,64.0,64.0,0,5.868590617966553e-05,5.868590617966553e-06,5.868590617966553e-05
726,5.113596439361572,4.134924411773682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786719083786011,nan,nan,397.6092766655816,341.30296495225696,300.3423767089844,803.1744384765625,817.2468872070312,396.49548127916125,27.16962679227193,0.2777777777777778,64.0,64.0,0,5.859037474988874e-05,5.859037474988875e-06,5.859037474988874e-05
727,5.083993434906006,4.1048688888549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791243672370911,nan,nan,434.7892379760742,322.36365678575305,284.7281799316406,1001.8548583984375,2090.69970703125,433.46739196777344,30.23564275105794,0.2222222222222222,64.0,64.0,0,5.849482703257847e-05,5.849482703257847e-06,5.849482703257847e-05
728,5.119459629058838,4.108610153198242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0108492374420166,nan,nan,371.8206091986762,339.53546651204425,343.23748779296875,675.3880615234375,702.86669921875,370.75764634874133,26.59130440817939,0.2222222222222222,64.0,64.0,0,5.8399263461181576e-05,5.839926346118158e-06,5.8399263461181576e-05
729,4.941242694854736,3.979264259338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619783759117126,nan,nan,359.9692425198025,343.1734898885091,359.1004333496094,600.2611694335938,643.3380126953125,358.828357272678,27.011493311987984,0.2222222222222222,64.0,64.0,0,5.830368446921683e-05,5.830368446921682e-06,5.830368446921683e-05
730,4.7492899894714355,3.865204334259033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8840863704681396,nan,nan,312.2910147772895,278.0844039916992,254.5172882080078,720.42626953125,924.0570678710938,311.45652347140845,21.423521783616806,0.16666666666666666,64.0,64.0,0,5.820809049027294e-05,5.820809049027294e-06,5.820809049027294e-05
731,5.008143901824951,4.069478511810303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386659264564514,nan,nan,430.2046360439724,305.0785950554742,253.6595916748047,1018.4519653320312,1448.6005859375,429.3372984992133,25.224381340874565,0.2777777777777778,64.0,64.0,0,5.811248195800667e-05,5.811248195800667e-06,5.811248195800667e-05
732,4.986725807189941,4.008479595184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782465696334839,nan,nan,305.56357362535266,283.5252503289117,234.81149291992188,620.3966674804688,674.4862670898438,304.27677875094946,26.4327491124471,0.2222222222222222,64.0,64.0,0,5.8016859306140724e-05,5.801685930614073e-06,5.8016859306140724e-05
733,4.998133182525635,4.051692485809326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464408159255981,nan,nan,363.747130923801,354.7418547736274,401.83154296875,567.7879028320312,576.4920654296875,362.4326214260525,28.544990698496502,0.16666666666666666,64.0,64.0,0,5.792122296846192e-05,5.792122296846192e-06,5.792122296846192e-05
734,4.998781681060791,4.0338454246521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649357199668884,nan,nan,248.35247675577799,247.27546395195856,224.13723754882812,406.43121337890625,519.38623046875,247.3433519999186,19.622681246863472,0.05555555555555555,64.0,64.0,0,5.782557337881911e-05,5.782557337881911e-06,5.782557337881911e-05
735,4.953019618988037,3.9902539253234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9627656936645508,nan,nan,337.62309137980145,297.52729839748804,279.82135009765625,610.909912109375,1217.9364013671875,336.61363644070093,22.729987409379746,0.1111111111111111,64.0,64.0,0,5.7729910971121294e-05,5.772991097112129e-06,5.7729910971121294e-05
736,4.842282772064209,3.908585548400879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933697521686554,nan,nan,351.5752538045247,304.4122017754449,283.4215087890625,878.61572265625,989.9699096679688,350.7081756591797,23.21234877904256,0.1111111111111111,64.0,64.0,0,5.763423617933562e-05,5.763423617933563e-06,5.763423617933562e-05
737,4.975234508514404,4.0301923751831055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450418949127197,nan,nan,617.8647083706326,373.63178126017254,446.8291931152344,1904.66357421875,3522.431396484375,616.9636124504937,28.920133378770615,0.2777777777777778,64.0,64.0,0,5.753854943748542e-05,5.753854943748542e-06,5.753854943748542e-05
738,4.948903560638428,4.002420902252197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464826583862305,nan,nan,337.7836676703559,313.11837090386285,279.2760009765625,703.3209228515625,728.9489135742188,336.7420722113715,25.269734382629395,0.16666666666666666,64.0,64.0,0,5.7442851179648205e-05,5.744285117964821e-06,5.7442851179648205e-05
739,5.1002302169799805,4.141810894012451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958419144153595,nan,nan,353.0711852179633,340.0810830858019,360.81866455078125,587.6797485351562,641.7134399414062,351.7506747775608,29.253591034147476,0.2777777777777778,64.0,64.0,0,5.7347141839953775e-05,5.734714183995378e-06,5.7347141839953775e-05
740,4.927504539489746,4.002054691314697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9254506230354309,nan,nan,347.26593526204425,334.6221906873915,339.06414794921875,565.0439453125,683.4360961914062,345.92796410454645,27.937379942999947,0.1111111111111111,64.0,64.0,0,5.725142185258214e-05,5.725142185258214e-06,5.725142185258214e-05
741,4.99860954284668,3.9898979663848877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0087121725082397,nan,nan,343.12074025472003,305.6017006768121,314.77239990234375,611.88671875,1160.220458984375,341.74983978271484,28.34306499693129,0.1111111111111111,64.0,64.0,0,5.7155691651761666e-05,5.7155691651761666e-06,5.7155691651761666e-05
742,4.9061384201049805,3.9923129081726074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138250350952148,nan,nan,263.2231928507487,258.30011410183374,234.22439575195312,477.3177795410156,588.6154174804688,262.13061269124347,22.243805434968735,0.05555555555555555,64.0,64.0,0,5.705995167176706e-05,5.7059951671767055e-06,5.705995167176706e-05
743,4.945670127868652,3.9774131774902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968256950378418,nan,nan,346.6132579379612,318.0605472988552,336.6891784667969,635.845947265625,930.014892578125,345.64966625637476,22.498324659135605,0.1111111111111111,64.0,64.0,0,5.696420234691733e-05,5.696420234691733e-06,5.696420234691733e-05
744,4.927116870880127,3.992781400680542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343359470367432,nan,nan,345.3636889987522,313.44654761420355,301.0335693359375,689.0771484375,703.7845458984375,344.446167839898,23.7587378554874,0.2222222222222222,64.0,64.0,0,5.686844411157392e-05,5.686844411157392e-06,5.686844411157392e-05
745,5.004423141479492,4.062532901763916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9418901801109314,nan,nan,390.1204384697808,359.7346420288086,353.24652099609375,628.4517822265625,872.8146362304688,388.7980702718099,31.648680210113525,0.2222222222222222,64.0,64.0,0,5.6772677400138706e-05,5.677267740013871e-06,5.6772677400138706e-05
746,4.792627811431885,3.877823829650879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148040413856506,nan,nan,253.10282516479492,234.72872034708658,215.5245819091797,455.9457092285156,830.73388671875,252.3240589565701,18.439450846778023,0.05555555555555555,64.0,64.0,0,5.667690264705196e-05,5.667690264705197e-06,5.667690264705196e-05
