epoch,lr,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
89,3.271776770026963e-06,1.0,latent,0.0,0.0,0.22715172307057815,0.20256161599448233,0.24093285157825006,0.0024841011494793224,0.0,0.0,1.0035654432845837,1.9424747228622437,0.0,0.0,0.0,4.6238754734848486e-07,377.27322017785275,354.0366331018737,0.0,0.0,0.0,0.0,351.67909825642903,521.3618343426401,0.7915602534235338,278.0076947530111
90,2.7091379149682685e-06,1.0,latent,0.0,0.0,0.23163384605537762,0.20368176472909522,0.27390820420149603,0.0028063025921724284,0.0,0.0,0.9959468001669104,2.020033121109009,0.0,0.0,0.0,2.3119377367424243e-07,378.16393996729994,347.51165792574284,0.0,0.0,0.0,0.0,,,,
91,2.1982109232821178e-06,1.0,latent,0.0,0.0,0.2306333387439901,0.20290036725275445,0.27268750830130145,0.002321097467122882,0.0,0.0,1.0564384632038348,2.3725640773773193,0.0,0.0,0.0,3.930294152462121e-06,380.45700766823506,340.4443458580838,0.0,0.0,0.0,0.0,,,,
92,1.7395544861325718e-06,1.0,latent,0.0,0.0,0.23085602530927368,0.2038295716047287,0.26483219952294323,0.0027161693803712046,0.0,0.0,0.8733455620028756,1.9058552980422974,0.0,0.0,0.0,6.935813210227273e-07,374.74642805619675,342.8251399806862,0.0,0.0,0.0,0.0,,,,
93,1.333670137599713e-06,1.0,latent,0.0,0.0,0.22916881785248266,0.20353116727236545,0.25154321121447015,0.002416652754287828,0.0,0.0,0.8560455522753976,2.722600221633911,0.0,0.0,0.0,1.1559688683712122e-06,370.6181118127071,345.87978443616936,0.0,0.0,0.0,0.0,,,,
94,9.810017062595322e-07,1.0,latent,0.0,0.0,0.22787330909208817,0.20213963226838547,0.25235246573433734,0.002492156909835158,0.0,0.0,0.9323606193065643,2.303084373474121,0.0,0.0,0.0,9.247750946969697e-07,373.2816684607304,344.97781198095305,0.0,0.0,0.0,0.0,339.8256103515625,506.36008554220564,0.7619997941028521,262.28236185709636
95,6.819348298638839e-07,1.0,latent,0.0,0.0,0.22873129176371026,0.20297658669226099,0.25238650675975915,0.0025802678181648707,0.0,0.0,0.9254197117054102,2.1668357849121094,0.0,0.0,0.0,2.3119377367424243e-07,378.1835336396189,342.52301859768187,0.0,0.0,0.0,0.0,,,,
96,4.367965336512403e-07,1.0,latent,0.0,0.0,0.22926553948359055,0.20256225177735993,0.2625792970259984,0.0022267878644704592,0.0,0.0,0.841057252703291,1.473868489265442,0.0,0.0,0.0,2.0807439630681817e-06,373.2197834361683,332.686010781716,0.0,0.0,0.0,0.0,,,,
97,2.458548727494292e-07,1.0,latent,0.0,0.0,0.23054518844142105,0.2045860547911037,0.2548428552620339,0.0023742398832727113,0.0,0.0,0.9782249015389066,2.6017754077911377,0.0,0.0,0.0,2.3119377367424243e-07,359.06547315192944,339.42372012466683,0.0,0.0,0.0,0.0,,,,
98,1.0931863906127327e-07,1.0,latent,0.0,0.0,0.2314176098866896,0.20447844763596854,0.2645307675455556,0.0024304298108979833,0.0,0.0,0.9771008717291283,2.172081708908081,0.0,0.0,0.0,2.3119377367424243e-07,372.0573060006806,340.66223492677284,0.0,0.0,0.0,0.0,,,,
99,2.7337132953697554e-08,1.0,latent,0.0,0.0,0.22843007969133783,0.20246376006892233,0.25483740030816104,0.0024128992879537473,0.0,0.0,0.9862982684915717,2.2040600776672363,0.0,0.0,0.0,1.618356415719697e-06,378.01540582830256,339.84367294081426,0.0,0.0,0.0,0.0,340.16379877726234,505.9010166084512,0.7639340524082829,262.83672459920246
