epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,tree_root_64_active_parents_per_image,tree_root_64_zero_parent_fraction,tree_root_64_nll_per_active_parent,tree_root_64_parent_0_count,tree_root_64_parent_0_mean_nll,tree_root_64_parent_0_mean_prob_l1,tree_root_64_parent_1_count,tree_root_64_parent_1_mean_nll,tree_root_64_parent_1_mean_prob_l1,tree_root_64_parent_2_4_count,tree_root_64_parent_2_4_mean_nll,tree_root_64_parent_2_4_mean_prob_l1,tree_root_64_parent_5_9_count,tree_root_64_parent_5_9_mean_nll,tree_root_64_parent_5_9_mean_prob_l1,tree_root_64_parent_ge10_count,tree_root_64_parent_ge10_mean_nll,tree_root_64_parent_ge10_mean_prob_l1,tree_64_32_active_parents_per_image,tree_64_32_zero_parent_fraction,tree_64_32_nll_per_active_parent,tree_64_32_parent_0_count,tree_64_32_parent_0_mean_nll,tree_64_32_parent_0_mean_prob_l1,tree_64_32_parent_1_count,tree_64_32_parent_1_mean_nll,tree_64_32_parent_1_mean_prob_l1,tree_64_32_parent_2_4_count,tree_64_32_parent_2_4_mean_nll,tree_64_32_parent_2_4_mean_prob_l1,tree_64_32_parent_5_9_count,tree_64_32_parent_5_9_mean_nll,tree_64_32_parent_5_9_mean_prob_l1,tree_64_32_parent_ge10_count,tree_64_32_parent_ge10_mean_nll,tree_64_32_parent_ge10_mean_prob_l1,tree_32_16_active_parents_per_image,tree_32_16_zero_parent_fraction,tree_32_16_nll_per_active_parent,tree_32_16_parent_0_count,tree_32_16_parent_0_mean_nll,tree_32_16_parent_0_mean_prob_l1,tree_32_16_parent_1_count,tree_32_16_parent_1_mean_nll,tree_32_16_parent_1_mean_prob_l1,tree_32_16_parent_2_4_count,tree_32_16_parent_2_4_mean_nll,tree_32_16_parent_2_4_mean_prob_l1,tree_32_16_parent_5_9_count,tree_32_16_parent_5_9_mean_nll,tree_32_16_parent_5_9_mean_prob_l1,tree_32_16_parent_ge10_count,tree_32_16_parent_ge10_mean_nll,tree_32_16_parent_ge10_mean_prob_l1,grad_root_magnitude,grad_root_to_64,grad_64_to_32,grad_32_to_16,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,lr,lr_backbone,lr_task
318,133.19496154785156,5.588834762573242,28.356430053710938,36.43944549560547,62.81024169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.482495690080665,11.0,0.0,1.0000000108372082,0.0,0.0,0.0,8.0,4.824728578329086,1.2224540561437607,19.0,9.43697798879523,0.8251132776862696,250.0,31.795003784179688,0.32353335666656496,11.875,0.2578125,3.0685850801523666,1188.0,0.0,1.0,725.0,0.8891780221873317,1.0541957013360386,1073.0,2.153306230472163,0.5931434702451054,791.0,3.6257742919150253,0.3740970705613475,831.0,5.621446134381346,0.2540908364756156,32.00694444444444,0.4998914930555556,1.9623941664427784,9214.0,0.0,1.0,4112.0,0.935101980365204,1.0750181665680287,3600.0,2.2342857276068795,0.6828804757859972,1134.0,3.6854584036260265,0.4178313393231212,372.0,5.434063921692551,0.31252054028934045,nan,nan,nan,nan,781.1529217888327,469.26049086626836,841.5345458984375,1360.9019775390625,1782.2369384765625,779.6619980755975,43.02357752182905,0.7058823529411765,64.0,32.0,1,9.157402959637114e-05,9.157402959637114e-06,9.157402959637114e-05
319,137.42269897460938,4.898430347442627,29.33833885192871,37.82003402709961,65.36589813232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826388888888888,0.01736111111111116,29.85668061057586,5.0,0.0,1.0,2.0,1.8866908550262451,1.656545639038086,10.0,5.138832211494446,1.2763004302978516,15.0,8.47021754582723,0.7641547242800395,256.0,32.29385006427765,0.2967459708452225,12.194444444444445,0.2378472222222222,3.101414856443644,1096.0,0.0,1.0,672.0,0.8149483061972118,0.9939479402133397,1147.0,2.1526918619117636,0.5991981892140928,824.0,3.578304059297136,0.37838436214669235,869.0,5.669578130829595,0.2394261310783711,33.12152777777778,0.4824761284722222,1.973517185462722,8893.0,0.0,1.0,4206.0,0.9119807781631245,1.0563517201814094,3683.0,2.2255224620975493,0.6762336070143332,1188.0,3.640385136459813,0.4209705017231129,462.0,5.342451306132527,0.27957054559802597,nan,nan,nan,nan,893.5875956217448,487.4229227701823,695.6118774414062,2091.5654296875,2400.404296875,891.9053649902344,46.38463433583578,0.8888888888888888,32.0,32.0,0,9.15181068907328e-05,9.15181068907328e-06,9.15181068907328e-05
320,131.2838134765625,4.603963375091553,28.097970962524414,36.43550109863281,62.1463623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861111111111112,0.01388888888888884,28.493718429350515,4.0,0.0,1.0,3.0,1.5038512547810872,1.5215108791987102,12.0,4.5275232791900635,1.2831862618525822,14.0,8.930925709860665,0.8392356165817806,255.0,31.01310293160233,0.29936480148165834,11.871527777777779,0.25802951388888884,3.069149966824295,1189.0,0.0,1.0,673.0,0.8908194305283885,1.0585685987883477,1144.0,2.1478104157881304,0.615828674156349,792.0,3.6419202149516403,0.3889764475099968,810.0,5.6202547709147135,0.24225377212336033,31.93402777777778,0.5010308159722222,1.9460861340442195,9235.0,0.0,1.0,4153.0,0.9239268754150332,1.0611968634072884,3548.0,2.2252866106345124,0.6835324180972885,1078.0,3.6325584581477743,0.40453940375616465,418.0,5.382466183895129,0.27820192826421636,nan,nan,nan,nan,779.4639858669705,469.49440511067706,626.1812744140625,1716.5130615234375,2461.66845703125,777.8647986518013,41.434933715396454,0.6111111111111112,32.0,32.0,0,9.146201852275271e-05,9.146201852275271e-06,9.146201852275271e-05
321,136.99693298339844,4.631502151489258,29.390981674194336,38.303916931152344,64.6705322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,30.33907960734487,9.0,0.0,0.999999980131785,3.0,2.126547892888387,1.7208648125330608,4.0,3.973116397857666,1.3090005815029144,12.0,9.315428654352823,0.6925624261299769,260.0,32.04056103046124,0.29499190220466026,12.381944444444445,0.2261284722222222,3.093530292264946,1042.0,0.0,1.0,677.0,0.9011780867020172,1.0706947501336102,1286.0,2.184367884373405,0.6096054717875194,762.0,3.633794589305487,0.38555147078406465,841.0,5.7590760039376026,0.24709615015671738,33.451388888888886,0.47732204861111116,1.93326922593484,8798.0,0.0,1.0,4451.0,0.9134808525131729,1.0580479577535244,3594.0,2.2208047738391024,0.6795346658629182,1128.0,3.697128410880447,0.4048376311647131,461.0,5.221862970877624,0.27367765606742617,nan,nan,nan,nan,821.1789499918619,487.78033277723523,698.1278686523438,1485.9385986328125,2055.0830078125,820.0845981174045,37.28516536288791,0.8333333333333334,32.0,32.0,0,9.140576474687264e-05,9.140576474687263e-06,9.140576474687264e-05
322,127.47907257080078,4.356966018676758,27.648805618286133,35.252838134765625,60.220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,28.540704214444723,9.0,0.0,1.0000000132454767,1.0,2.986224889755249,1.899044394493103,5.0,3.8578210830688477,1.2671664476394653,15.0,8.121290969848634,0.8486205418904622,258.0,30.305278334506724,0.3038141413252483,11.774305555555555,0.2641059027777778,2.994047758326844,1217.0,0.0,1.0,659.0,0.8359094917864648,1.0197811676627406,1193.0,2.1258491458557076,0.6101351943419745,744.0,3.5975739673901628,0.3852117933252806,795.0,5.521029509538375,0.24225792854836903,31.256944444444443,0.5116102430555556,1.9266268669353859,9430.0,0.0,1.0,4126.0,0.9168680166077163,1.069852975983095,3433.0,2.220116606128136,0.6807944400297321,1023.0,3.632325516418278,0.41006338374938667,420.0,5.292781071435837,0.27940358118641945,nan,nan,nan,nan,699.4530063205295,486.3495279947917,614.8746948242188,1254.754150390625,1325.4625244140625,698.2930552164713,34.53541061613295,0.7222222222222222,32.0,32.0,0,9.134934581828465e-05,9.134934581828466e-06,9.134934581828465e-05
323,127.29239654541016,4.6412248611450195,27.772197723388672,35.05828094482422,59.82070541381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479166666666666,0.05208333333333337,29.298143435747196,15.0,0.0,0.9999999920527141,1.0,1.318666934967041,1.4650189876556396,6.0,4.86082398891449,1.3108856678009033,16.0,8.705347120761871,0.8702457658946514,250.0,31.314495971679687,0.30352920246124265,11.725694444444445,0.2671440972222222,2.9898678206606735,1231.0,0.0,1.0,668.0,0.8525244747093338,1.0296268577347258,1104.0,2.095647728961447,0.5859819909800654,807.0,3.604965881196392,0.37185492509655205,798.0,5.394103965663671,0.2418822513188336,31.666666666666668,0.5052083333333333,1.889074666876542,9312.0,0.0,1.0,4169.0,0.9177558809254318,1.0643608109731988,3572.0,2.2175595837771427,0.6751558105195357,1053.0,3.6052841193768828,0.4051088218109334,326.0,5.167943550765148,0.2899002396255914,nan,nan,nan,nan,728.7256317138672,485.57477315266925,621.1553955078125,1276.67822265625,1302.6197509765625,727.3851733737522,37.85756752226088,0.8888888888888888,32.0,32.0,0,9.129276199293006e-05,9.129276199293007e-06,9.129276199293006e-05
324,129.46243286132812,4.63401985168457,27.73795509338379,35.7737922668457,61.31665802001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513888888888888,0.04861111111111116,29.15521941915916,14.0,0.0,1.0,2.0,1.1339889764785767,1.3097021579742432,5.0,5.7631911277771,1.3915907144546509,18.0,9.127825021743774,0.9145647883415222,249.0,31.297772020699988,0.31441699931899225,11.645833333333334,0.27213541666666663,3.0718106091839967,1254.0,0.0,1.0,689.0,0.8865489018499765,1.0535774341688446,1088.0,2.1419299911050236,0.5969611897188074,763.0,3.607349970706325,0.38175955981133336,814.0,5.662399048301453,0.24566078713250689,31.35763888888889,0.5100368923611112,1.9553977570097096,9401.0,0.0,1.0,4132.0,0.9210341454475455,1.0667600936372652,3379.0,2.245922900332823,0.6765649326456549,1102.0,3.712929218520703,0.42125785934946713,418.0,5.198235958957216,0.2796837530638042,nan,nan,nan,nan,701.1229671902126,485.6848873562283,597.6103515625,1258.0106201171875,1586.0223388671875,699.5778249104818,39.82459629906548,0.7777777777777778,32.0,32.0,0,9.12360135274982e-05,9.123601352749822e-06,9.12360135274982e-05
325,132.28297424316406,4.48049783706665,28.5386905670166,36.693763732910156,62.57003402709961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,29.354077911376955,8.0,0.0,1.0,2.0,2.330832064151764,1.7763671278953552,7.0,3.983220475060599,1.2505174704960413,12.0,8.675071914990744,0.7252597535649935,259.0,31.20655157022955,0.30948330168558363,12.03125,0.248046875,3.049871103966563,1143.0,0.0,1.0,680.0,0.8471972549662871,1.0239957360660328,1165.0,2.1464538377753657,0.6152958292817865,798.0,3.6626479261202323,0.38351859424944806,822.0,5.557539436358895,0.24379884645596617,32.329861111111114,0.49484592013888884,1.9353634352177531,9121.0,0.0,1.0,4206.0,0.9208529876404244,1.0646570652822511,3603.0,2.2177532957290365,0.6805822841994735,1130.0,3.706123230520603,0.417958722072365,372.0,5.2918736498842955,0.29114931164890206,nan,nan,nan,nan,888.5463816324869,485.6575876871745,677.7722778320312,1797.5350341796875,1926.10107421875,887.5003797743055,38.85946008894179,0.8888888888888888,32.0,32.0,0,9.117910067942533e-05,9.117910067942534e-06,9.117910067942533e-05
326,133.9765167236328,4.257238388061523,28.946218490600586,37.27971649169922,63.49336242675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,29.77325221470424,8.0,0.0,0.9999999925494194,2.0,2.981085419654846,1.8509819507598877,5.0,4.914618444442749,1.3734559535980224,16.0,8.423683881759644,0.8613258078694344,257.0,31.794538683464555,0.2962511198066088,12.15625,0.240234375,3.0667117918875855,1107.0,0.0,1.0,678.0,0.8417683913644436,1.0135293358546795,1179.0,2.1323683708779786,0.602991108979281,816.0,3.605880653156954,0.3882386520797131,828.0,5.6876548085235745,0.24490821534308835,32.767361111111114,0.48800998263888884,1.9377012019366093,8995.0,0.0,1.0,4232.0,0.9106766244639521,1.052130268291625,3659.0,2.2273489510827327,0.6758565347551094,1120.0,3.6417869091033936,0.41241192987986974,426.0,5.17237518650825,0.28231832678888885,nan,nan,nan,nan,772.9077809651693,474.28131612141925,741.060791015625,1192.282470703125,1854.59716796875,772.1800367567274,27.536705017089844,0.7777777777777778,32.0,32.0,0,9.112202370689337e-05,9.112202370689337e-06,9.112202370689337e-05
327,136.2171173095703,4.5766777992248535,28.9727725982666,37.509151458740234,65.15851593017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.02430555555555558,29.694513938605148,7.0,0.0,1.0000000170298986,3.0,1.7369234164555867,1.6470582485198975,10.0,4.670326900482178,1.1707212150096893,9.0,8.704210175408257,0.9006753298971388,259.0,31.713924569973155,0.31550502869153113,12.003472222222221,0.24978298611111116,3.124858517435751,1151.0,0.0,1.0,677.0,0.874569722433386,1.0393154589429034,1151.0,2.189712723268829,0.601146000349242,773.0,3.647498275144905,0.3804587133489019,856.0,5.690042932456899,0.23579265246881503,32.71875,0.48876953125,1.9914734087513597,9009.0,0.0,1.0,4116.0,0.9296822747173995,1.0665675312483391,3710.0,2.231630293442554,0.6825284418070091,1106.0,3.65622126905224,0.4065659809285003,491.0,5.327805544354037,0.2800520337404884,nan,nan,nan,nan,777.4202457004124,490.3981170654297,782.2034301757812,1175.6846923828125,1270.8529052734375,776.1444193522135,39.454696549309624,0.8888888888888888,32.0,32.0,0,9.10647828688288e-05,9.106478286882881e-06,9.10647828688288e-05
328,135.44503784179688,5.3098273277282715,28.189815521240234,37.02094650268555,64.92445373535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,28.995238167898997,8.0,0.0,0.9999999850988388,4.0,2.7910962104797363,1.8436635434627533,15.0,4.469281562169393,1.1943707784016928,13.0,8.683061819810133,0.7443386958195612,248.0,31.966061745920488,0.29417289072467434,11.625,0.2734375,3.184597840303446,1260.0,0.0,1.0,617.0,0.8515332560485147,1.0281756569539322,1092.0,2.1570460071493853,0.6080767505771512,760.0,3.6596520574469316,0.37999263562654195,879.0,5.688063273250854,0.244551676260869,31.881944444444443,0.5018446180555556,2.036401860414313,9250.0,0.0,1.0,3986.0,0.9466079045825428,1.085722479698231,3462.0,2.245654224591886,0.6849682090049669,1196.0,3.658939242761669,0.41569506753248514,538.0,5.157094299571665,0.279472952438553,nan,nan,nan,nan,816.1420203314888,485.8611026340061,700.3465576171875,1681.2901611328125,1777.6971435546875,813.454833984375,60.72596910264757,0.7777777777777778,32.0,32.0,0,9.100737842490146e-05,9.100737842490146e-06,9.100737842490146e-05
329,133.8221435546875,5.037757396697998,28.604373931884766,36.60079574584961,63.57923126220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555558,30.28698236802045,16.0,0.0,1.0000000149011612,1.0,2.820707321166992,1.8808720111846924,11.0,4.24499021876942,1.1761773987249895,13.0,10.445444877331074,0.8361598482498755,247.0,32.60223784041308,0.30125241337517494,11.847222222222221,0.25954861111111116,3.089398821241551,1196.0,0.0,1.0,670.0,0.8620997016109637,1.0392568702128395,1096.0,2.135569405381697,0.5939461889058134,806.0,3.6246783254164323,0.38193617387681683,840.0,5.596841912042527,0.23538863091241746,32.079861111111114,0.49875217013888884,1.9819048697691173,9193.0,0.0,1.0,4075.0,0.9127523803710937,1.0528308629697085,3553.0,2.2033123270813726,0.6725336639034959,1063.0,3.6655805844354497,0.4067563687644808,548.0,5.2307884675742935,0.2824734490718285,nan,nan,nan,nan,701.7629987928602,478.0638309054905,565.1387329101562,1253.8245849609375,1449.4183349609375,699.7442762586805,47.14541318681505,0.6666666666666666,32.0,32.0,0,9.094981063552341e-05,9.094981063552341e-06,9.094981063552341e-05
330,134.82484436035156,4.797445774078369,28.73545265197754,36.969139099121094,64.32281494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,29.66240011235719,9.0,0.0,0.9999999933772616,2.0,1.7579752206802368,1.602884292602539,7.0,5.233076333999634,1.4212681906563895,13.0,8.813755658956675,0.8032489464833186,257.0,31.599545727444067,0.3088955443193013,11.972222222222221,0.25173611111111116,3.0879096011274654,1160.0,0.0,1.0,674.0,0.8202570977479838,1.0042367618232524,1130.0,2.140484079006499,0.6107176856657045,776.0,3.6013117918034188,0.37729249049707786,868.0,5.623149678454421,0.24110922121232556,32.35069444444444,0.4945203993055556,1.9882975749553906,9115.0,0.0,1.0,4033.0,0.9332612385502708,1.0789906761648045,3643.0,2.201732986286843,0.678124699264053,1129.0,3.6033377905035566,0.4038008520094244,512.0,5.218836631625891,0.2870828286977485,nan,nan,nan,nan,757.2415076361763,479.77518547905817,640.4271240234375,1280.5455322265625,1793.6475830078125,755.7550506591797,40.721485455830894,0.7222222222222222,32.0,32.0,0,9.089207976184768e-05,9.089207976184767e-06,9.089207976184768e-05
331,130.91232299804688,4.954598903656006,28.30108642578125,35.999473571777344,61.65718460083008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.3191094707242,10.0,0.0,0.9999999880790711,4.0,2.196703255176544,1.6674354672431946,11.0,5.230255907232111,1.2421344843777744,11.0,8.838066534562545,0.7925497889518738,252.0,31.695135389055526,0.3164007966480558,11.836805555555555,0.2601996527777778,3.041316378462801,1199.0,0.0,1.0,681.0,0.8401637392422177,1.0162304165429832,1111.0,2.140223382079419,0.6020324700164108,797.0,3.59854202557687,0.37030419621294086,820.0,5.548621824311047,0.24744282146779503,31.881944444444443,0.5018446180555556,1.9339215929433946,9250.0,0.0,1.0,4087.0,0.9116404929836601,1.0656582071870413,3548.0,2.1910279326670064,0.6831166881316141,1111.0,3.650204937485936,0.41143304737273045,436.0,5.051028234149338,0.2866921937520351,nan,nan,nan,nan,1121.437496609158,466.504157172309,719.7030029296875,3244.68505859375,4893.9267578125,1119.7757907443577,51.27189042833116,0.7222222222222222,32.0,32.0,0,9.083418606576713e-05,9.083418606576713e-06,9.083418606576713e-05
332,130.73031616210938,4.527681827545166,28.145212173461914,36.10729217529297,61.95012283325195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548611111111112,0.04513888888888884,29.475715553977274,13.0,0.0,1.0,2.0,2.8951019048690796,1.8808438777923584,9.0,5.22325775358412,1.2703578935729132,15.0,8.67580280303955,0.7876657962799072,249.0,31.81881603562688,0.3038345292868863,11.79861111111111,0.2625868055555556,3.0603001029299173,1210.0,0.0,1.0,677.0,0.8739231904112958,1.035732531301028,1079.0,2.1484494213708802,0.6094793013889995,777.0,3.599399335902937,0.37958167970870915,865.0,5.424674582067942,0.24557084100094834,31.80902777777778,0.5029839409722222,1.9475641582694303,9271.0,0.0,1.0,4020.0,0.915685408862669,1.066162029664908,3668.0,2.2356475988157185,0.6760801400587109,1101.0,3.6422068763060746,0.4033963704087537,372.0,5.242351198709139,0.2894187566413674,nan,nan,nan,nan,841.1010080973307,477.29706319173175,698.39453125,1675.352783203125,3081.96142578125,839.8716125488281,38.271880308787026,0.7222222222222222,32.0,32.0,0,9.077612980991328e-05,9.077612980991329e-06,9.077612980991328e-05
333,133.06527709960938,4.779966831207275,28.59925651550293,36.6304817199707,63.05555725097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.628009713810982,10.0,0.0,0.9999999940395355,3.0,2.8827096621195474,1.8129836320877075,10.0,4.955418395996094,1.1839482188224792,14.0,8.45221757888794,0.8911473410470145,251.0,32.111765827315736,0.30742503922299086,11.82638888888889,0.2608506944444444,3.0973518089343712,1202.0,0.0,1.0,652.0,0.9037222189405945,1.06325315990331,1129.0,2.1338698502870868,0.6004016849190076,758.0,3.593142678051951,0.3771304970995417,867.0,5.568179912633137,0.24298303707523192,31.979166666666668,0.5003255208333333,1.9717699678402383,9222.0,0.0,1.0,4005.0,0.9102006928899911,1.0569140183047558,3633.0,2.226190770194119,0.6778747302390575,1109.0,3.647836346364,0.41940927548490203,463.0,5.143512433342491,0.2831987298333104,nan,nan,nan,nan,704.2748853895399,477.7140401204427,687.761962890625,1133.254150390625,1228.1153564453125,703.0184563530815,38.81534009509616,0.6666666666666666,32.0,32.0,0,9.071791125765505e-05,9.071791125765506e-06,9.071791125765505e-05
334,135.12646484375,4.532347679138184,28.969974517822266,37.313072204589844,64.31107330322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861111111111112,0.01388888888888884,29.378002220476176,4.0,0.0,1.0,1.0,3.678439140319824,1.9494750499725342,8.0,5.285644114017487,1.390615776181221,20.0,8.943044972419738,0.7832581624388695,255.0,31.83736464556526,0.30908001263936363,12.135416666666666,0.24153645833333337,3.0747252370154907,1113.0,0.0,1.0,713.0,0.8584211357512614,1.0384359961639447,1137.0,2.166822482119974,0.62035729199412,776.0,3.5934953984526015,0.3783133687432279,869.0,5.617814532632246,0.24069641539087505,32.673611111111114,0.48947482638888884,1.9682880397557452,9022.0,0.0,1.0,4174.0,0.9348847078945743,1.0730094416151792,3621.0,2.2174011036626085,0.6724230416800165,1192.0,3.6724540211210317,0.41574029234431736,423.0,5.230749202394598,0.287859566809156,nan,nan,nan,nan,986.8049536810981,475.3374955919054,850.27392578125,2071.259765625,3239.824462890625,986.0699242485894,31.042986392974854,0.7777777777777778,32.0,32.0,0,9.065953067309767e-05,9.065953067309767e-06,9.065953067309767e-05
335,131.68504333496094,4.6620635986328125,28.38166046142578,36.394996643066406,62.246337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.02430555555555558,29.088674850735377,7.0,0.0,1.0000000255448478,2.0,1.740587294101715,1.6456597447395325,8.0,4.350373923778534,1.1140197440981865,15.0,7.769034481048584,0.7074259797732035,256.0,31.32460117340088,0.32482003420591354,11.864583333333334,0.25846354166666663,3.0675324620578177,1191.0,0.0,1.0,682.0,0.8976806601471216,1.0653647397620238,1138.0,2.1288812164682076,0.6046157763167718,752.0,3.6019309023593333,0.374245895984325,845.0,5.607362555328911,0.2466999838338096,31.96527777777778,0.5005425347222222,1.9473109737365577,9226.0,0.0,1.0,4134.0,0.9157357144367309,1.0702610283470062,3508.0,2.2025839175982243,0.6782408336956933,1111.0,3.678196935370417,0.41247354339201314,453.0,5.13940826314964,0.29482635599098456,nan,nan,nan,nan,779.4055345323351,454.5864969889323,551.5103759765625,1541.3856201171875,2828.43994140625,777.8719719780815,41.761598428090416,0.5,32.0,32.0,0,9.060098832108137e-05,9.060098832108138e-06,9.060098832108137e-05
336,130.193603515625,4.636057376861572,27.994823455810547,35.942649841308594,61.62006378173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.106530254928643,11.0,0.0,0.9999999891627919,1.0,2.1364336013793945,1.7638506889343262,5.0,5.821382808685303,1.0757186770439149,14.0,9.45784878730774,0.7597709425858089,257.0,30.734846538142936,0.3011375967166767,11.850694444444445,0.2593315972222222,3.032957151353167,1195.0,0.0,1.0,679.0,0.8311399058143941,1.0151861075624626,1164.0,2.1345118689782843,0.5961007449225462,770.0,3.5713018739378297,0.37575772892345083,800.0,5.69083065032959,0.23836456537246703,31.836805555555557,0.5025499131944444,1.9354974757313195,9263.0,0.0,1.0,4268.0,0.9080902929046831,1.0506852211634914,3336.0,2.21767441088633,0.6723552584934006,1084.0,3.6478238475278735,0.41134295296405077,481.0,5.235850133915701,0.28556678101823135,nan,nan,nan,nan,896.1536170111763,482.5699751112196,651.5672607421875,1720.644287109375,1921.442138671875,894.4066179063585,46.683638996548126,0.8333333333333334,32.0,32.0,0,9.054228446718023e-05,9.054228446718023e-06,9.054228446718023e-05
337,139.07933044433594,4.420723915100098,30.073184967041016,38.63602828979492,65.94940948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,31.043289567407314,9.0,0.0,1.0000000066227384,1.0,1.230881690979004,1.4159281253814697,7.0,4.2051888193402975,1.047274078641619,17.0,9.199526899001178,0.8228769407552832,254.0,33.36227837509996,0.28550052079628774,12.430555555555555,0.2230902777777778,3.10814960842026,1028.0,0.0,1.0,634.0,0.8580827321915973,1.0244521763798566,1206.0,2.152862903095201,0.5980290148784074,849.0,3.6240571362390956,0.3723103306459173,891.0,5.510632858533249,0.23792557068812994,34.24652777777778,0.4648980034722222,1.925725165479966,8569.0,0.0,1.0,4379.0,0.9074205780551977,1.047141807540472,3937.0,2.2045880686610007,0.6784301614410113,1092.0,3.6254129095391914,0.40415546483609266,455.0,5.233887343354278,0.2727883954624553,nan,nan,nan,nan,806.4708116319445,483.84065416124133,605.46044921875,1839.554931640625,1994.5185546875,805.5633663601345,30.98629135555691,0.7777777777777778,32.0,32.0,0,9.048341937770099e-05,9.0483419377701e-06,9.048341937770099e-05
338,127.08248138427734,4.497560024261475,27.75230598449707,35.075218200683594,59.75740432739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555558,29.384795357199277,16.0,0.0,0.9999999739229679,2.0,1.5115376710891724,1.5357476472854614,7.0,5.678198678152902,1.3564615760530745,14.0,9.439968381609235,0.7821073744978223,249.0,31.396523471816955,0.30615075046278867,11.802083333333334,0.26236979166666663,2.971951454658654,1209.0,0.0,1.0,672.0,0.844988885379973,1.0260916721253168,1196.0,2.142493238417201,0.6062626232670303,743.0,3.6158946718855147,0.38375663500615115,788.0,5.437561906533798,0.24461491882498496,31.375,0.509765625,1.9046185456740745,9396.0,0.0,1.0,4223.0,0.9343204737669366,1.0714478796476328,3414.0,2.2204485213330565,0.6860237859045475,1033.0,3.646200927852546,0.42006707722312137,366.0,5.2386917677082,0.282198800252435,nan,nan,nan,nan,908.104261610243,489.3570387098524,808.4365234375,1724.2958984375,1813.8192138671875,907.1118943956163,34.980540911356606,0.8333333333333334,32.0,32.0,0,9.042439331968184e-05,9.042439331968184e-06,9.042439331968184e-05
339,134.4584197998047,4.859220027923584,28.389310836791992,36.87128448486328,64.3386001586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,29.30509308845766,9.0,0.0,0.9999999933772616,3.0,1.5334741274515789,1.561497449874878,9.0,4.405784924825032,1.3104342222213745,19.0,8.07837626808568,0.8145359629078915,248.0,32.17088459384057,0.2964968681335449,11.73611111111111,0.2664930555555556,3.1416953814805613,1228.0,0.0,1.0,622.0,0.8400424362378872,1.0232067414801986,1106.0,2.162555687681891,0.6110607874975498,781.0,3.5799867725250203,0.35918324857606776,871.0,5.63566916955188,0.24199824327716324,32.25347222222222,0.4960394965277778,1.9947807089429535,9143.0,0.0,1.0,4034.0,0.9223846677629796,1.0610642402433321,3614.0,2.2356160115852632,0.6844585494699568,1188.0,3.639057917225642,0.41450753396609014,453.0,5.311039838306688,0.27864932645498786,nan,nan,nan,nan,750.2101830376519,492.8324330647786,726.4594116210938,1149.2412109375,1315.70703125,748.4131147596571,44.06086614396837,0.8888888888888888,32.0,32.0,0,9.036520656089116e-05,9.036520656089116e-06,9.036520656089116e-05
