epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_flat_16,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,amp_skip_fraction,overflow_gt_mean,overflow_gt_max,lr,lr_backbone,lr_task
686,578.6130981445312,4.575754642486572,0.0,0.0,0.0,0.0,0.0,0.0,574.037353515625,0.0,0.0,0.0,nan,nan,1104.0000576443142,500.0,1013.3453369140625,2067.621826171875,2894.633056640625,1101.8505554199219,59.91572146945529,1.0,64.0,64.0,0,0.0,nan,nan,6.248884263188975e-05,6.248884263188975e-06,6.248884263188975e-05
687,585.467041015625,4.555436134338379,0.0,0.0,0.0,0.0,0.0,0.0,580.91162109375,0.0,0.0,0.0,nan,nan,1017.4600321451823,500.0,905.927001953125,1581.4290771484375,2013.8675537109375,1015.3480360243055,59.11010689205594,1.0,64.0,64.0,0,0.0,nan,nan,6.239431706193369e-05,6.239431706193369e-06,6.239431706193369e-05
688,591.5189208984375,4.5719451904296875,0.0,0.0,0.0,0.0,0.0,0.0,586.9468994140625,0.0,0.0,0.0,nan,nan,992.8077765570747,500.0,852.37109375,1604.765869140625,2093.34423828125,990.832251654731,55.80660608079698,1.0,64.0,64.0,0,0.0,nan,nan,6.229975794807338e-05,6.229975794807338e-06,6.229975794807338e-05
689,580.591796875,4.49539852142334,0.0,0.0,0.0,0.0,0.0,0.0,576.0964965820312,0.0,0.0,0.0,nan,nan,958.7015550401476,500.0,929.0016479492188,1630.44921875,2081.5078125,957.2941724989149,50.20462163289388,1.0,64.0,64.0,0,0.0,nan,nan,6.220516571927095e-05,6.220516571927095e-06,6.220516571927095e-05
690,587.550537109375,4.567696571350098,0.0,0.0,0.0,0.0,0.0,0.0,582.9827880859375,0.0,0.0,0.0,nan,nan,1250.894270155165,500.0,1040.865966796875,2667.235107421875,3813.084228515625,1249.337422688802,52.371126386854385,1.0,64.0,64.0,0,0.0,nan,nan,6.211054080463876e-05,6.211054080463877e-06,6.211054080463876e-05
691,585.1453247070312,4.6075639724731445,0.0,0.0,0.0,0.0,0.0,0.0,580.5377807617188,0.0,0.0,0.0,nan,nan,1178.663577609592,500.0,984.2427978515625,2107.217041015625,2543.55078125,1177.0445624457466,55.264227549235024,1.0,64.0,64.0,0,0.0,nan,nan,6.201588363343741e-05,6.2015883633437415e-06,6.201588363343741e-05
692,567.4346313476562,4.517834186553955,0.0,0.0,0.0,0.0,0.0,0.0,562.9168090820312,0.0,0.0,0.0,nan,nan,1189.240281846788,500.0,1045.956298828125,2049.30126953125,3055.497314453125,1187.8817087809246,50.371493657430015,1.0,64.0,64.0,0,0.0,nan,nan,6.192119463507384e-05,6.192119463507383e-06,6.192119463507384e-05
693,579.1316528320312,4.627272605895996,0.0,0.0,0.0,0.0,0.0,0.0,574.50439453125,0.0,0.0,0.0,nan,nan,1014.6091139051649,500.0,802.2005615234375,1800.9805908203125,1817.96337890625,1012.4658915201823,60.22151247660319,1.0,64.0,64.0,0,0.0,nan,nan,6.182647423909935e-05,6.182647423909936e-06,6.182647423909935e-05
694,566.8170776367188,4.5754876136779785,0.0,0.0,0.0,0.0,0.0,0.0,562.2415161132812,0.0,0.0,0.0,nan,nan,891.1651272243923,500.0,894.2108154296875,1212.5587158203125,1411.53125,889.211171468099,56.962100982666016,1.0,64.0,64.0,0,0.0,nan,nan,6.173172287520773e-05,6.173172287520773e-06,6.173172287520773e-05
695,585.8657836914062,4.664292335510254,0.0,0.0,0.0,0.0,0.0,0.0,581.2014770507812,0.0,0.0,0.0,nan,nan,1145.8182983398438,500.0,1095.72998046875,1786.2962646484375,2197.96630859375,1143.927249484592,59.03908326890733,1.0,64.0,64.0,0,0.0,nan,nan,6.163694097323321e-05,6.163694097323322e-06,6.163694097323321e-05
696,588.4588012695312,4.5458879470825195,0.0,0.0,0.0,0.0,0.0,0.0,583.9129028320312,0.0,0.0,0.0,nan,nan,1082.7988925509983,500.0,1025.671630859375,1593.6788330078125,2041.93115234375,1081.0433281792534,57.16779984368218,1.0,64.0,64.0,0,0.0,nan,nan,6.154212896314858e-05,6.154212896314859e-06,6.154212896314858e-05
697,581.9640502929688,4.580465793609619,0.0,0.0,0.0,0.0,0.0,0.0,577.383544921875,0.0,0.0,0.0,nan,nan,1013.3910793728298,500.0,972.4317016601562,1520.732421875,1870.43798828125,1011.5893249511719,56.67079734802246,1.0,64.0,64.0,0,0.0,nan,nan,6.144728727506319e-05,6.144728727506319e-06,6.144728727506319e-05
698,582.4661254882812,4.594894886016846,0.0,0.0,0.0,0.0,0.0,0.0,577.8712158203125,0.0,0.0,0.0,nan,nan,1095.5769382052952,500.0,954.0037841796875,1992.8863525390625,2423.493408203125,1093.2516581217449,64.16956223381891,1.0,64.0,64.0,0,0.0,nan,nan,6.135241633922105e-05,6.135241633922105e-06,6.135241633922105e-05
699,590.884033203125,4.5147013664245605,0.0,0.0,0.0,0.0,0.0,0.0,586.3692626953125,0.0,0.0,0.0,nan,nan,1084.3426174587673,500.0,1014.8248291015625,1561.6993408203125,1789.6597900390625,1082.8604431152344,54.22569253709581,1.0,64.0,64.0,0,0.0,nan,nan,6.12575165859988e-05,6.125751658599881e-06,6.12575165859988e-05
700,580.4308471679688,4.602138042449951,0.0,0.0,0.0,0.0,0.0,0.0,575.8286743164062,0.0,0.0,0.0,192.85714721679688,577.6716918945312,967.6605665418837,500.0,868.445556640625,1480.4420166015625,1632.748779296875,965.4093763563368,59.40633922153049,1.0,64.0,64.0,0,0.0,nan,nan,6.116258844590388e-05,6.116258844590388e-06,6.116258844590388e-05
701,579.9329833984375,4.571949481964111,0.0,0.0,0.0,0.0,0.0,0.0,575.361083984375,0.0,0.0,0.0,nan,nan,1059.9300808376736,500.0,973.304931640625,1532.3192138671875,1693.80517578125,1058.197482638889,55.684647454155815,1.0,64.0,64.0,0,0.0,nan,nan,6.106763234957245e-05,6.106763234957245e-06,6.106763234957245e-05
702,581.0159912109375,4.5456366539001465,0.0,0.0,0.0,0.0,0.0,0.0,576.4703979492188,0.0,0.0,0.0,nan,nan,1109.8964233398438,500.0,1064.079345703125,2028.0482177734375,2049.732177734375,1108.542697482639,51.61031129625108,1.0,64.0,64.0,0,0.0,nan,nan,6.097264872776749e-05,6.097264872776749e-06,6.097264872776749e-05
703,579.0432739257812,4.5585150718688965,0.0,0.0,0.0,0.0,0.0,0.0,574.4848022460938,0.0,0.0,0.0,nan,nan,1078.6331448025173,500.0,1046.89599609375,1644.7685546875,2364.246826171875,1076.7330932617188,58.849535412258575,1.0,64.0,64.0,0,0.0,nan,nan,6.0877638011376905e-05,6.08776380113769e-06,6.0877638011376905e-05
704,582.611328125,4.5505242347717285,0.0,0.0,0.0,0.0,0.0,0.0,578.0608520507812,0.0,0.0,0.0,nan,nan,991.6901906331381,499.0308956570095,912.5410766601562,1536.873779296875,1703.2630615234375,989.9749467637804,53.92634688483344,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.078260063141147e-05,6.0782600631411474e-06,6.078260063141147e-05
705,598.327392578125,4.584787845611572,0.0,0.0,0.0,0.0,0.0,0.0,593.7426147460938,0.0,0.0,0.0,nan,nan,905.0916781955295,500.0,840.9705810546875,1307.4835205078125,1424.0489501953125,902.6443549262153,59.84062385559082,1.0,64.0,64.0,0,0.0,nan,nan,6.068753701900289e-05,6.068753701900289e-06,6.068753701900289e-05
706,588.7332153320312,4.534365177154541,0.0,0.0,0.0,0.0,0.0,0.0,584.19873046875,0.0,0.0,0.0,nan,nan,1084.8755662706162,500.0,954.854248046875,1759.5849609375,1992.535400390625,1083.1954956054688,55.220879024929474,1.0,64.0,64.0,0,0.0,nan,nan,6.059244760540193e-05,6.059244760540194e-06,6.059244760540193e-05
707,587.1326904296875,4.580303192138672,0.0,0.0,0.0,0.0,0.0,0.0,582.552490234375,0.0,0.0,0.0,nan,nan,1154.540035671658,500.0,1096.798095703125,1783.780517578125,2228.03955078125,1153.3422139485676,50.149277687072754,1.0,64.0,64.0,0,0.0,nan,nan,6.049733282197639e-05,6.049733282197639e-06,6.049733282197639e-05
708,577.1697998046875,4.509498596191406,0.0,0.0,0.0,0.0,0.0,0.0,572.6604614257812,0.0,0.0,0.0,nan,nan,920.2559204101562,500.0,847.70751953125,1448.08349609375,2151.2119140625,918.7952745225695,47.38802115122477,1.0,64.0,64.0,0,0.0,nan,nan,6.040219310020914e-05,6.040219310020914e-06,6.040219310020914e-05
709,586.4722290039062,4.570015907287598,0.0,0.0,0.0,0.0,0.0,0.0,581.9022216796875,0.0,0.0,0.0,nan,nan,968.3862745496962,500.0,892.819580078125,1542.6748046875,2099.13427734375,966.8804728190104,50.5088283750746,1.0,64.0,64.0,0,0.0,nan,nan,6.030702887169615e-05,6.030702887169615e-06,6.030702887169615e-05
710,591.1885986328125,4.617858409881592,0.0,0.0,0.0,0.0,0.0,0.0,586.5707397460938,0.0,0.0,0.0,nan,nan,1290.2357347276475,500.0,1083.74609375,2708.55419921875,2764.59130859375,1288.4947340223525,63.30196656121148,1.0,64.0,64.0,0,0.0,nan,nan,6.021184056814464e-05,6.021184056814464e-06,6.021184056814464e-05
711,582.0481567382812,4.524881839752197,0.0,0.0,0.0,0.0,0.0,0.0,577.5233764648438,0.0,0.0,0.0,nan,nan,1003.8680725097656,498.1691250271267,1034.4654541015625,1596.3603515625,2079.014892578125,1001.9484812418619,56.33508830600314,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,6.011662862137099e-05,6.0116628621371e-06,6.011662862137099e-05
712,578.5223999023438,4.575898170471191,0.0,0.0,0.0,0.0,0.0,0.0,573.9463500976562,0.0,0.0,0.0,nan,nan,1036.461178249783,500.0,1018.7091064453125,1446.993896484375,1651.670654296875,1033.7701924641926,66.59301673041449,1.0,64.0,64.0,0,0.0,nan,nan,6.002139346329887e-05,6.002139346329887e-06,6.002139346329887e-05
713,567.2189331054688,4.575999736785889,0.0,0.0,0.0,0.0,0.0,0.0,562.6429443359375,0.0,0.0,0.0,nan,nan,978.3735419379341,500.0,900.7052001953125,1643.2449951171875,1737.9329833984375,976.1675516764323,61.401428646511505,1.0,64.0,64.0,0,0.0,nan,nan,5.9926135525957185e-05,5.992613552595718e-06,5.9926135525957185e-05
714,579.0764770507812,4.702630996704102,0.0,0.0,0.0,0.0,0.0,0.0,574.3739013671875,0.0,0.0,0.0,nan,nan,1132.5994466145833,500.0,1102.56396484375,1594.8031005859375,1728.3280029296875,1130.4799397786458,64.48449897766113,1.0,64.0,64.0,0,0.0,nan,nan,5.9830855241478265e-05,5.983085524147827e-06,5.9830855241478265e-05
715,581.4657592773438,4.551126956939697,0.0,0.0,0.0,0.0,0.0,0.0,576.9146118164062,0.0,0.0,0.0,nan,nan,937.6375461154514,500.0,909.6672973632812,1271.6165771484375,1376.36083984375,935.8671298556858,54.126847902933754,1.0,64.0,64.0,0,0.0,nan,nan,5.973555304209576e-05,5.973555304209576e-06,5.973555304209576e-05
716,593.2637329101562,4.526208877563477,0.0,0.0,0.0,0.0,0.0,0.0,588.7374877929688,0.0,0.0,0.0,nan,nan,949.0954250759548,500.0,910.5631103515625,1397.3778076171875,1452.3818359375,947.4741516113281,51.58955563439263,1.0,64.0,64.0,0,0.0,nan,nan,5.964022936014272e-05,5.964022936014272e-06,5.964022936014272e-05
717,568.2540893554688,4.6005048751831055,0.0,0.0,0.0,0.0,0.0,0.0,563.6536254882812,0.0,0.0,0.0,nan,nan,888.7333543565538,500.0,881.57080078125,1209.573974609375,1226.987548828125,886.6634216308594,57.50598547193739,1.0,64.0,64.0,0,0.0,nan,nan,5.9544884628049705e-05,5.95448846280497e-06,5.9544884628049705e-05
718,582.690673828125,4.635117530822754,0.0,0.0,0.0,0.0,0.0,0.0,578.0555419921875,0.0,0.0,0.0,nan,nan,1008.8687438964844,500.0,1045.478515625,1457.2423095703125,1747.1197509765625,1006.4095289442274,65.77358669704861,1.0,64.0,64.0,0,0.0,nan,nan,5.9449519278342724e-05,5.944951927834273e-06,5.9449519278342724e-05
719,578.1326293945312,4.498887538909912,0.0,0.0,0.0,0.0,0.0,0.0,573.6337890625,0.0,0.0,0.0,nan,nan,968.6050296359592,499.84205627441406,952.077392578125,1276.867431640625,1624.314453125,967.0284729003906,49.948201497395836,0.9444444444444444,64.0,64.0,0,0.0,nan,nan,5.9354133743641346e-05,5.935413374364135e-06,5.9354133743641346e-05
720,588.6673583984375,4.641220569610596,0.0,0.0,0.0,0.0,0.0,0.0,584.0261840820312,0.0,0.0,0.0,nan,nan,1050.7705993652344,500.0,1017.9684448242188,1648.6541748046875,2161.003173828125,1048.7730068630642,60.62760713365343,1.0,64.0,64.0,0,0.0,nan,nan,5.92587284566567e-05,5.92587284566567e-06,5.92587284566567e-05
721,566.82275390625,4.602418899536133,0.0,0.0,0.0,0.0,0.0,0.0,562.2203369140625,0.0,0.0,0.0,nan,nan,990.5906880696615,500.0,966.7752685546875,1406.167236328125,1733.7236328125,987.7736070421007,65.4925028483073,1.0,64.0,64.0,0,0.0,nan,nan,5.9163303850189464e-05,5.9163303850189464e-06,5.9163303850189464e-05
722,574.6871337890625,4.546456813812256,0.0,0.0,0.0,0.0,0.0,0.0,570.1406860351562,0.0,0.0,0.0,nan,nan,1086.165235731337,500.0,974.5567626953125,1624.4180908203125,2196.9375,1084.2471245659722,56.08725102742513,1.0,64.0,64.0,0,0.0,nan,nan,5.9067860357128065e-05,5.906786035712807e-06,5.9067860357128065e-05
723,599.4451293945312,4.613399028778076,0.0,0.0,0.0,0.0,0.0,0.0,594.8318481445312,0.0,0.0,0.0,nan,nan,1217.6590203179253,500.0,1013.687255859375,2387.476806640625,3207.411865234375,1215.5215589735244,67.14193662007649,1.0,64.0,64.0,0,0.0,nan,nan,5.897239841044654e-05,5.897239841044654e-06,5.897239841044654e-05
724,581.6257934570312,4.512886047363281,0.0,0.0,0.0,0.0,0.0,0.0,577.11279296875,0.0,0.0,0.0,nan,nan,973.2250230577257,500.0,840.5682373046875,1581.3553466796875,2126.92236328125,971.4969211154514,53.04782252841525,1.0,64.0,64.0,0,0.0,nan,nan,5.887691844320263e-05,5.887691844320263e-06,5.887691844320263e-05
725,592.7858276367188,4.603725433349609,0.0,0.0,0.0,0.0,0.0,0.0,588.1821899414062,0.0,0.0,0.0,nan,nan,1088.9973687065972,500.0,980.687255859375,1711.9801025390625,1732.8389892578125,1086.8655192057292,59.59140629238553,1.0,64.0,64.0,0,0.0,nan,nan,5.878142088853587e-05,5.878142088853586e-06,5.878142088853587e-05
726,600.8189086914062,4.629707336425781,0.0,0.0,0.0,0.0,0.0,0.0,596.189208984375,0.0,0.0,0.0,nan,nan,1053.9264187282986,500.0,983.92138671875,1500.522705078125,1784.7724609375,1051.4186909993489,66.22976281907823,1.0,64.0,64.0,0,0.0,nan,nan,5.868590617966553e-05,5.868590617966553e-06,5.868590617966553e-05
727,593.4299926757812,4.676255702972412,0.0,0.0,0.0,0.0,0.0,0.0,588.7537231445312,0.0,0.0,0.0,nan,nan,1075.60252829159,500.0,988.4484252929688,1686.478759765625,1734.9765625,1073.252218807445,63.61144144394819,1.0,64.0,32.0,1,0.05555555555555555,240.0625,662.0,5.859037474988874e-05,5.859037474988875e-06,5.859037474988874e-05
728,580.278564453125,4.546953201293945,0.0,0.0,0.0,0.0,0.0,0.0,575.7315673828125,0.0,0.0,0.0,nan,nan,989.8285488552517,500.0,959.6759033203125,1637.35546875,1849.6300048828125,987.9095831976997,58.075680838690865,1.0,32.0,32.0,0,0.0,nan,nan,5.849482703257847e-05,5.849482703257847e-06,5.849482703257847e-05
729,600.6661987304688,4.589414119720459,0.0,0.0,0.0,0.0,0.0,0.0,596.0768432617188,0.0,0.0,0.0,nan,nan,1002.636986626519,500.0,1004.67822265625,1333.328125,1476.294921875,1001.014146592882,54.33560710483127,1.0,32.0,32.0,0,0.0,nan,nan,5.8399263461181576e-05,5.839926346118158e-06,5.8399263461181576e-05
730,598.4943237304688,4.541053771972656,0.0,0.0,0.0,0.0,0.0,0.0,593.9533081054688,0.0,0.0,0.0,nan,nan,949.6554361979166,500.0,983.0179443359375,1180.1121826171875,1260.0347900390625,947.7894575330946,57.24787033928765,1.0,32.0,32.0,0,0.0,nan,nan,5.830368446921683e-05,5.830368446921682e-06,5.830368446921683e-05
731,566.69091796875,4.486379623413086,0.0,0.0,0.0,0.0,0.0,0.0,562.2045288085938,0.0,0.0,0.0,nan,nan,882.5186123318142,500.0,798.2850341796875,1154.34326171875,1261.8778076171875,881.0582851833767,48.18619812859429,1.0,32.0,32.0,0,0.0,nan,nan,5.820809049027294e-05,5.820809049027294e-06,5.820809049027294e-05
732,572.3367309570312,4.614128589630127,0.0,0.0,0.0,0.0,0.0,0.0,567.72265625,0.0,0.0,0.0,nan,nan,1162.52195570204,500.0,1089.7176513671875,1761.400390625,2715.4794921875,1160.871602376302,57.22321065266927,1.0,32.0,32.0,0,0.0,nan,nan,5.811248195800667e-05,5.811248195800667e-06,5.811248195800667e-05
733,564.9699096679688,4.552628993988037,0.0,0.0,0.0,0.0,0.0,0.0,560.4172973632812,0.0,0.0,0.0,nan,nan,999.4796346028646,500.0,903.8191528320312,1367.0230712890625,1705.093017578125,997.726087782118,55.70735316806369,1.0,32.0,32.0,0,0.0,nan,nan,5.8016859306140724e-05,5.801685930614073e-06,5.8016859306140724e-05
734,561.3170776367188,4.516226291656494,0.0,0.0,0.0,0.0,0.0,0.0,556.8008422851562,0.0,0.0,0.0,nan,nan,1111.0435180664062,500.0,1024.3560791015625,1789.2486572265625,1866.107666015625,1109.4372422960068,57.455307218763565,1.0,32.0,32.0,0,0.0,nan,nan,5.792122296846192e-05,5.792122296846192e-06,5.792122296846192e-05
735,588.9273681640625,4.596994876861572,0.0,0.0,0.0,0.0,0.0,0.0,584.330322265625,0.0,0.0,0.0,nan,nan,1110.5060458713108,500.0,1083.283447265625,1522.632568359375,1716.1513671875,1108.4571567111545,59.52017593383789,1.0,32.0,32.0,0,0.0,nan,nan,5.782557337881911e-05,5.782557337881911e-06,5.782557337881911e-05
736,571.1926879882812,4.542211055755615,0.0,0.0,0.0,0.0,0.0,0.0,566.6503295898438,0.0,0.0,0.0,nan,nan,937.4995930989584,500.0,853.3649291992188,1445.0146484375,1622.592529296875,935.3959079318577,57.85119321611192,1.0,32.0,32.0,0,0.0,nan,nan,5.7729910971121294e-05,5.772991097112129e-06,5.7729910971121294e-05
737,578.5203247070312,4.680616855621338,0.0,0.0,0.0,0.0,0.0,0.0,573.8397216796875,0.0,0.0,0.0,nan,nan,993.5040283203125,500.0,936.11474609375,1399.5054931640625,1740.5164794921875,991.336646185981,61.535783237881134,1.0,32.0,32.0,0,0.0,nan,nan,5.763423617933562e-05,5.763423617933563e-06,5.763423617933562e-05
738,575.71923828125,4.569681644439697,0.0,0.0,0.0,0.0,0.0,0.0,571.1495971679688,0.0,0.0,0.0,nan,nan,1172.9713812934028,499.4978434244792,1046.4791259765625,2071.56396484375,2634.0166015625,1171.2865770128037,57.21953667534722,0.9444444444444444,32.0,32.0,0,0.0,nan,nan,5.753854943748542e-05,5.753854943748542e-06,5.753854943748542e-05
739,575.22998046875,4.592482089996338,0.0,0.0,0.0,0.0,0.0,0.0,570.6375122070312,0.0,0.0,0.0,nan,nan,1002.4011671278212,500.0,914.7364501953125,1539.3931884765625,1557.7611083984375,1000.3411017523872,56.30853409237332,1.0,32.0,32.0,0,0.0,nan,nan,5.7442851179648205e-05,5.744285117964821e-06,5.7442851179648205e-05
740,598.0584106445312,4.573241710662842,0.0,0.0,0.0,0.0,0.0,0.0,593.4851684570312,0.0,0.0,0.0,nan,nan,955.3147684733073,500.0,946.6864624023438,1487.6168212890625,1574.1087646484375,953.2147962782118,59.18121602800157,1.0,32.0,32.0,0,0.0,nan,nan,5.7347141839953775e-05,5.734714183995378e-06,5.7347141839953775e-05
741,578.4362182617188,4.543776988983154,0.0,0.0,0.0,0.0,0.0,0.0,573.8925170898438,0.0,0.0,0.0,nan,nan,991.5731438530815,500.0,943.8946533203125,1571.222900390625,1975.697998046875,989.8608228895399,55.34844568040636,1.0,32.0,32.0,0,0.0,nan,nan,5.725142185258214e-05,5.725142185258214e-06,5.725142185258214e-05
742,597.9443969726562,4.572722434997559,0.0,0.0,0.0,0.0,0.0,0.0,593.3717651367188,0.0,0.0,0.0,nan,nan,1019.397708468967,500.0,871.898681640625,1969.6263427734375,2016.203125,1017.364271375868,59.73110707600912,1.0,32.0,32.0,0,0.0,nan,nan,5.7155691651761666e-05,5.7155691651761666e-06,5.7155691651761666e-05
743,581.50732421875,4.604734897613525,0.0,0.0,0.0,0.0,0.0,0.0,576.9026489257812,0.0,0.0,0.0,nan,nan,1103.12547132704,500.0,1052.2559814453125,1566.117919921875,1688.1871337890625,1101.506574842665,56.44210963779025,1.0,32.0,32.0,0,0.0,nan,nan,5.705995167176706e-05,5.7059951671767055e-06,5.705995167176706e-05
744,592.9027099609375,4.575161933898926,0.0,0.0,0.0,0.0,0.0,0.0,588.3275756835938,0.0,0.0,0.0,nan,nan,1128.496097140842,500.0,1039.193603515625,1842.7298583984375,2723.370849609375,1126.7030334472656,59.02110777960883,1.0,32.0,32.0,0,0.0,nan,nan,5.696420234691733e-05,5.696420234691733e-06,5.696420234691733e-05
745,580.9583129882812,4.567580223083496,0.0,0.0,0.0,0.0,0.0,0.0,576.3907470703125,0.0,0.0,0.0,nan,nan,1207.5082702636719,500.0,1159.767333984375,2136.99658203125,2155.268798828125,1205.7392985026042,60.45505587259928,1.0,32.0,32.0,0,0.0,nan,nan,5.686844411157392e-05,5.686844411157392e-06,5.686844411157392e-05
746,589.3436889648438,4.647636890411377,0.0,0.0,0.0,0.0,0.0,0.0,584.6961059570312,0.0,0.0,0.0,nan,nan,1007.9884575737847,500.0,924.88525390625,1527.2960205078125,1846.330322265625,1005.9732835557726,60.45152208540175,1.0,32.0,32.0,0,0.0,nan,nan,5.6772677400138706e-05,5.677267740013871e-06,5.6772677400138706e-05
747,579.6377563476562,4.605003356933594,0.0,0.0,0.0,0.0,0.0,0.0,575.0327758789062,0.0,0.0,0.0,nan,nan,1003.5712212456597,500.0,1008.1383056640625,1508.33544921875,1561.45947265625,1001.2179260253906,62.41533173455132,1.0,32.0,32.0,0,0.0,nan,nan,5.667690264705196e-05,5.667690264705197e-06,5.667690264705196e-05
748,583.457763671875,4.552466869354248,0.0,0.0,0.0,0.0,0.0,0.0,578.9052124023438,0.0,0.0,0.0,nan,nan,874.6957227918837,500.0,841.5302124023438,1321.7530517578125,1810.343017578125,872.5920579698351,56.86030069986979,1.0,32.0,32.0,0,0.0,nan,nan,5.658112028679054e-05,5.658112028679054e-06,5.658112028679054e-05
749,575.9803466796875,4.578143119812012,0.0,0.0,0.0,0.0,0.0,0.0,571.4022216796875,0.0,0.0,0.0,nan,nan,1103.6277601453994,500.0,880.353759765625,2120.03173828125,3475.12744140625,1101.7476704915364,59.810283448961044,1.0,32.0,32.0,0,0.0,nan,nan,5.6485330753865674e-05,5.648533075386567e-06,5.6485330753865674e-05
750,561.4827270507812,4.519921779632568,0.0,0.0,0.0,0.0,0.0,0.0,556.9627685546875,0.0,0.0,0.0,101.28111267089844,1018.4169311523438,1011.3631320529514,500.0,977.3502197265625,1588.258544921875,2018.666015625,1009.4678175184462,57.762835290696884,1.0,32.0,32.0,0,0.0,nan,nan,5.638953448282124e-05,5.638953448282124e-06,5.638953448282124e-05
751,590.4728393554688,4.562232971191406,0.0,0.0,0.0,0.0,0.0,0.0,585.9105834960938,0.0,0.0,0.0,nan,nan,1197.416252983941,500.0,1063.3681640625,1740.0208740234375,2539.75537109375,1195.702907986111,60.802744971381294,1.0,32.0,32.0,0,0.0,nan,nan,5.629373190823165e-05,5.6293731908231655e-06,5.629373190823165e-05
752,564.0606079101562,4.519016742706299,0.0,0.0,0.0,0.0,0.0,0.0,559.5416259765625,0.0,0.0,0.0,nan,nan,1199.2589959038628,500.0,1089.5484619140625,1762.8153076171875,2590.81884765625,1197.7362196180557,55.711671617296005,1.0,32.0,32.0,0,0.0,nan,nan,5.6197923464699875e-05,5.619792346469988e-06,5.6197923464699875e-05
753,580.6194458007812,4.530872344970703,0.0,0.0,0.0,0.0,0.0,0.0,576.0885620117188,0.0,0.0,0.0,nan,nan,1071.2024841308594,500.0,903.0923461914062,1786.3560791015625,2738.567626953125,1069.8624437120225,51.0042847527398,1.0,32.0,32.0,0,0.0,nan,nan,5.6102109586855547e-05,5.610210958685555e-06,5.6102109586855547e-05
754,587.110107421875,4.501886367797852,0.0,0.0,0.0,0.0,0.0,0.0,582.6080932617188,0.0,0.0,0.0,nan,nan,1037.2744886610244,500.0,1012.1334838867188,1504.6961669921875,1707.78125,1035.2352939181858,58.75534354315864,1.0,32.0,32.0,0,0.0,nan,nan,5.600629070935297e-05,5.600629070935297e-06,5.600629070935297e-05
755,586.6516723632812,4.534786224365234,0.0,0.0,0.0,0.0,0.0,0.0,582.1168212890625,0.0,0.0,0.0,nan,nan,910.3027784559462,500.0,902.763671875,1197.220458984375,1296.54345703125,908.8543362087673,49.78143501281738,1.0,32.0,32.0,0,0.0,nan,nan,5.591046726686908e-05,5.591046726686909e-06,5.591046726686908e-05
756,580.2947387695312,4.588226318359375,0.0,0.0,0.0,0.0,0.0,0.0,575.70654296875,0.0,0.0,0.0,nan,nan,1106.102267795139,500.0,1162.318603515625,1555.6162109375,1627.071044921875,1104.3251274956597,58.23408084445529,1.0,32.0,32.0,0,0.0,nan,nan,5.5814639694101554e-05,5.581463969410156e-06,5.5814639694101554e-05
757,596.2340698242188,4.77055549621582,0.0,0.0,0.0,0.0,0.0,0.0,591.4635620117188,0.0,0.0,0.0,nan,nan,1109.3825581868489,500.0,1080.0804443359375,1557.833251953125,1561.258056640625,1106.1102023654514,76.80967754787869,1.0,32.0,32.0,0,0.0,nan,nan,5.5718808425766763e-05,5.571880842576677e-06,5.5718808425766763e-05
758,556.5777587890625,4.603518009185791,0.0,0.0,0.0,0.0,0.0,0.0,551.9741821289062,0.0,0.0,0.0,nan,nan,1075.8709479437935,500.0,1076.713134765625,1308.5633544921875,1609.4853515625,1073.1900804307725,66.14921379089355,1.0,32.0,32.0,0,0.0,nan,nan,5.562297389659793e-05,5.562297389659793e-06,5.562297389659793e-05
759,594.0553588867188,4.5583720207214355,0.0,0.0,0.0,0.0,0.0,0.0,589.4969482421875,0.0,0.0,0.0,nan,nan,937.5243055555555,500.0,787.201904296875,1586.059814453125,1624.268798828125,935.5218878851997,55.53535291883681,1.0,32.0,32.0,0,0.0,nan,nan,5.5527136541342996e-05,5.5527136541343e-06,5.5527136541342996e-05
760,585.3242797851562,4.600138187408447,0.0,0.0,0.0,0.0,0.0,0.0,580.72412109375,0.0,0.0,0.0,nan,nan,1017.5850897894966,500.0,924.3302001953125,1533.9698486328125,2291.88671875,1015.9031982421875,54.226245138380264,1.0,32.0,32.0,0,0.0,nan,nan,5.543129679476272e-05,5.543129679476272e-06,5.543129679476272e-05
761,590.7847900390625,4.507778644561768,0.0,0.0,0.0,0.0,0.0,0.0,586.2770385742188,0.0,0.0,0.0,nan,nan,987.5310228135851,500.0,965.721923828125,1411.5921630859375,1506.8013916015625,985.9751451280382,53.239342265658905,1.0,32.0,32.0,0,0.0,nan,nan,5.5335455091628754e-05,5.533545509162875e-06,5.5335455091628754e-05
