epoch,loss,lr,time_s
547,2.2899278468555875,4.6365574521536445e-05,9.58
548,2.3153008156352572,4.620068510686985e-05,9.45
549,2.2960146533118353,4.60358372409022e-05,8.95
550,2.282466769218445,4.5871032726383386e-05,8.74
551,2.19504216644499,4.570627336558915e-05,8.8
552,2.2475396262274847,4.554156096030149e-05,8.98
553,2.18988389439053,4.537689731178883e-05,8.68
554,2.145395749145084,4.5212284220786494e-05,8.42
555,2.3262806865904064,4.504772348747687e-05,8.69
556,2.0908574528164334,4.488321691146975e-05,8.71
557,2.2727313372823925,4.471876629178273e-05,9.06
558,2.350661622153388,4.4554373426821374e-05,8.87
559,2.2166298627853394,4.439004011435979e-05,8.72
560,2.21778847111596,4.4225768151520694e-05,8.89
561,2.328612274593777,4.406155933475599e-05,8.8
562,2.169000393814511,4.3897415459827e-05,8.54
563,2.2397630876964993,4.373333832178478e-05,9.14
564,2.219846328099569,4.3569329714950704e-05,8.6
565,2.300467246108585,4.3405391432896555e-05,8.78
566,2.2394184933768377,4.324152526842517e-05,8.59
567,2.125138600667318,4.307773301355062e-05,8.53
568,2.3234638770421348,4.291401645947879e-05,8.48
569,2.1971091164482965,4.275037739658771e-05,8.74
570,2.2785968581835427,4.2586817614407895e-05,8.94
571,2.506340033478207,4.2423338901602985e-05,8.76
572,2.2484369013044567,4.2259943045949934e-05,8.48
573,2.216637326611413,4.209663183431969e-05,9.54
574,2.2690064509709678,4.1933407052657456e-05,8.65
575,2.2866129875183105,4.17702704859633e-05,8.8
576,2.209775341881646,4.160722391827262e-05,8.78
577,2.401292324066162,4.14442691326365e-05,9.43
578,2.6378416352801852,4.1281407911102425e-05,8.81
579,2.2835991183916726,4.111864203469457e-05,9.06
580,2.1343736052513123,4.095597328339452e-05,8.88
581,2.310722748438517,4.079340343612165e-05,8.8
582,2.228076179822286,4.063093427071376e-05,8.85
583,2.232851949003008,4.046856756390767e-05,9.36
584,2.2321856088108487,4.0306305091319595e-05,10.21
585,2.1542626751793756,4.0144148627425993e-05,8.85
586,2.2754063407580056,3.9982099945543945e-05,8.88
587,2.2093278765678406,3.982016081781189e-05,8.62
588,2.3262475861443415,3.965833301517017e-05,8.61
589,2.246216264035967,3.949661830734172e-05,8.47
590,2.259692821237776,3.933501846281267e-05,8.8
591,2.1622184117635093,3.917353524881302e-05,8.57
592,2.23697296778361,3.901217043129735e-05,8.77
593,2.280889709790548,3.8850925774925425e-05,9.22
594,2.1915866600142584,3.8689803043043e-05,8.58
595,2.213364905781216,3.852880399766243e-05,8.98
596,2.4530877272288003,3.836793039944349e-05,8.73
597,2.2124879161516824,3.820718400767409e-05,9.16
598,2.21465488937166,3.8046566580251e-05,8.77
599,2.417499429649777,3.788607987366069e-05,8.5
600,2.292620685365465,3.772572564296005e-05,8.83
601,2.144873473379347,3.756550564175727e-05,9.02
602,2.2219550145996942,3.74054216221926e-05,8.66
603,2.2351802587509155,3.7245475334919246e-05,8.49
604,2.297864966922336,3.7085668529084184e-05,8.79
605,2.3376574648751154,3.6926002952309016e-05,8.55
606,2.142130672931671,3.676648035067093e-05,8.34
607,2.2129667599995932,3.6607102468683526e-05,8.64
608,2.3562606506877475,3.6447871049277796e-05,8.63
609,2.1918581989076404,3.628878783378302e-05,8.3
610,2.459852225250668,3.612985456190778e-05,8.76
611,2.1850364009539285,3.597107297172084e-05,8.76
612,2.1636839707692466,3.581244479963225e-05,8.59
613,2.230863975154029,3.5653971780374295e-05,8.62
614,2.347238474422031,3.5495655646982505e-05,8.99
615,2.1725953155093722,3.533749813077677e-05,8.41
616,2.2473331557379828,3.517950096134232e-05,8.85
617,2.242970989810096,3.5021665866510925e-05,8.52
618,2.155339631769392,3.4863994572341843e-05,8.5
619,2.1362328198220997,3.470648880310313e-05,8.7
620,2.329582346810235,3.4549150281252636e-05,8.92
621,2.149606982866923,3.439198072741921e-05,8.86
622,3.0364857382244534,3.423498186038393e-05,8.55
623,2.0862851010428534,3.407815539706124e-05,9.0
624,2.311866733762953,3.392150305248024e-05,8.28
625,2.2130598889456854,3.3765026539765834e-05,8.59
626,2.396963483757443,3.360872757012011e-05,8.68
627,2.1385809580485025,3.3452607852803584e-05,8.49
628,2.176051629914178,3.329666909511645e-05,8.88
629,2.0810703701443143,3.3140913002379995e-05,8.88
630,2.2393277684847512,3.298534127791785e-05,8.89
631,2.237515171368917,3.282995562303754e-05,8.85
632,2.1268239418665567,3.267475773701161e-05,8.31
633,2.202155980798933,3.251974931705933e-05,8.86
634,2.339479068915049,3.236493205832795e-05,8.55
635,2.201034757826063,3.221030765387417e-05,8.59
636,2.147218664487203,3.205587779464576e-05,8.66
637,2.6297811468442283,3.190164416946285e-05,8.67
638,2.332354644934336,3.1747608464999725e-05,8.92
639,2.1905246575673423,3.1593772365766105e-05,9.21
640,2.192109611299303,3.144013755408895e-05,9.22
641,2.1266917652553983,3.128670571009399e-05,9.14
642,2.2327644891209073,3.113347851168721e-05,9.0
643,2.122227450211843,3.098045763453678e-05,9.19
644,2.0914872421158686,3.082764475205442e-05,8.74
645,2.0963536434703403,3.0675041535377405e-05,8.33
646,2.2150297496053906,3.052264965335e-05,8.61
647,2.122176706790924,3.0370470772505433e-05,8.91
648,2.1400894588894315,3.0218506557047598e-05,8.49
649,2.122262802388933,3.006675866883275e-05,8.78
650,2.1653762062390647,2.991522876735154e-05,8.55
651,2.1658800972832575,2.976391850971065e-05,8.6
652,2.121414211061266,2.9612829550614836e-05,8.4
653,2.136920770009359,2.9461963542348737e-05,8.9
654,2.1699787775675454,2.931132213475884e-05,8.78
655,2.1784552004602222,2.916090697523549e-05,8.82
656,2.1794396307733326,2.9010719708694722e-05,9.26
657,2.133966088294983,2.8860761977560436e-05,16.16
658,2.1868266794416638,2.8711035421746367e-05,13.25
659,2.2581562995910645,2.8561541678638142e-05,16.07
660,2.1762514114379883,2.8412282383075363e-05,17.7
661,2.1703463859028287,2.8263259167333777e-05,17.14
662,2.221720861064063,2.811447366110741e-05,17.17
663,2.2486402326160007,2.7965927491490705e-05,17.37
664,2.293027698993683,2.7817622282960815e-05,18.37
665,2.220636864503225,2.766955965735968e-05,17.61
666,2.1091277996699014,2.7521741233876496e-05,17.39
667,2.17541805240843,2.7374168629029813e-05,17.3
668,2.2397118475702076,2.7226843456650037e-05,9.2
669,2.1677852935261197,2.707976732786166e-05,8.63
670,2.0789611803160772,2.693294185106562e-05,8.73
671,2.301883432600233,2.6786368631921836e-05,8.68
672,2.287633995215098,2.6640049273331515e-05,8.47
673,2.3272285196516247,2.6493985375419778e-05,8.64
674,2.147224803765615,2.6348178535517966e-05,8.74
675,2.2736344602372913,2.6202630348146324e-05,8.6
676,2.195800152089861,2.6057342404996522e-05,9.06
677,2.3581176267729864,2.591231629491423e-05,8.55
678,2.1288153926531472,2.5767553603881767e-05,8.75
679,2.3545655144585504,2.562305591500069e-05,8.65
680,2.303671909703149,2.547882480847461e-05,8.79
681,2.32035670015547,2.5334861861591753e-05,8.25
682,2.2875775165028043,2.5191168648707887e-05,8.95
683,2.106595536073049,2.5047746741228978e-05,8.82
684,2.136744068728553,2.490459770759398e-05,8.63
685,2.2466430796517267,2.476172311325783e-05,8.48
686,2.2482757568359375,2.4619124520674146e-05,8.84
687,2.156142685148451,2.447680348927837e-05,9.27
688,2.1404615375730724,2.433476157547044e-05,8.72
689,2.0868058469560413,2.419300033259798e-05,8.91
690,2.170117610030704,2.405152131093926e-05,8.46
691,2.2810857627126904,2.3910326057686127e-05,8.73
692,2.1611841784583197,2.3769416116927335e-05,8.89
693,2.251233537991842,2.362879302963135e-05,9.29
694,2.1785201695230274,2.3488458333629777e-05,8.9
695,2.346806870566474,2.3348413563600325e-05,9.03
696,2.150898257891337,2.3208660251050158e-05,9.01
697,2.1224114431275263,2.3069199924299174e-05,8.47
698,2.090189437071482,2.29300341084631e-05,8.93
699,2.1867675251430936,2.279116432543705e-05,8.82
700,2.142855167388916,2.2652592093878666e-05,8.99
701,2.1885874470074973,2.251431892919171e-05,8.62
702,2.274258063899146,2.2376346343509347e-05,8.48
703,2.1347308688693576,2.2238675845677663e-05,8.46
704,2.147784690062205,2.2101308941239203e-05,8.87
705,2.146162635750241,2.196424713241637e-05,8.68
706,2.100880808300442,2.182749191809518e-05,8.71
707,2.118779639403025,2.1691044793808734e-05,8.58
708,2.1199798583984375,2.1554907251720945e-05,9.19
709,2.198545608255598,2.1419080780610123e-05,8.29
710,2.198381629255083,2.128356686585282e-05,8.41
711,2.1601341896586947,2.1148366989407496e-05,9.1
712,2.270830406083001,2.1013482629798333e-05,8.54
713,2.3510486947165594,2.0878915262099098e-05,8.82
714,2.269517938296,2.0744666357916925e-05,9.16
715,2.168035719129774,2.061073738537635e-05,15.77
716,2.298564910888672,2.0477129809103147e-05,9.05
717,2.1370889213350086,2.0343845090208368e-05,8.87
718,2.0686104893684387,2.0210884686272368e-05,8.55
719,2.125846697224511,2.0078250051328784e-05,8.79
720,2.1890516810946994,1.9945942635848748e-05,9.03
721,2.2124120460616217,1.981396388672496e-05,8.87
722,2.287817266252306,1.9682315247255894e-05,8.72
723,2.112827181816101,1.9550998157129946e-05,8.44
724,2.4451838069491916,1.942001405240979e-05,8.88
725,2.115105880631341,1.928936436551661e-05,8.61
726,2.165037360456255,1.9159050525214452e-05,9.03
727,2.113499515586429,1.9029073956594606e-05,9.03
728,2.17166531085968,1.8899436081059975e-05,8.83
729,2.1698588265313044,1.877013831630961e-05,8.36
730,2.3008229864968195,1.8641182076323148e-05,8.75
731,2.1295689145723977,1.851256877134538e-05,8.5
732,2.202344252003564,1.838429980787081e-05,8.71
733,2.2330653733677335,1.8256376588628238e-05,8.86
734,2.1055990722444324,1.8128800512565513e-05,8.96
735,2.0920573009385004,1.800157297483417e-05,8.8
736,2.4774953855408564,1.787469536677419e-05,8.68
737,2.159688995944129,1.774816907589873e-05,8.23
738,2.595067540804545,1.7621995485879062e-05,8.9
739,2.062226434548696,1.749617597652934e-05,8.63
740,2.227453033129374,1.7370711923791567e-05,9.08
741,2.127501573827532,1.7245604699720535e-05,9.07
742,2.3122351434495716,1.712085567246878e-05,8.9
743,2.1798788706461587,1.699646620627168e-05,8.34
744,2.092111441824171,1.6872437661432517e-05,8.62
745,2.1909780171182422,1.6748771394307585e-05,8.59
746,2.068728314505683,1.662546875729138e-05,8.66
747,2.1860338383250766,1.6502531098801753e-05,8.57
748,2.121391647391849,1.637995976326527e-05,8.55
749,2.2170061932669745,1.62577560911024e-05,8.76
750,2.3563354677624173,1.6135921418712956e-05,8.58
751,2.2281779646873474,1.6014457078461353e-05,8.51
752,2.1288757390446134,1.5893364398662176e-05,8.51
753,2.171508444680108,1.5772644703565565e-05,9.18
754,2.3552500539355807,1.5652299313342773e-05,9.25
755,2.1443736288282604,1.5532329544071715e-05,9.18
756,2.3250005311436124,1.5412736707722537e-05,9.33
757,2.3044537901878357,1.5293522112143373e-05,8.85
758,2.1430739296807184,1.517468706104589e-05,8.68
759,2.182485216193729,1.5056232853991215e-05,8.63
760,2.1235141621695623,1.4938160786375572e-05,8.51
761,2.242143193880717,1.4820472149416154e-05,8.84
762,2.2282426820860968,1.470316823013707e-05,8.43
763,2.1033157375123768,1.4586250311355132e-05,8.96
764,2.1116519106758966,1.4469719671666043e-05,8.76
765,2.1626770430141025,1.435357758543015e-05,8.72
766,2.0929099784957037,1.4237825322758736e-05,8.79
767,2.4709258476893106,1.4122464149499976e-05,8.76
768,2.2171237468719482,1.4007495327225162e-05,8.57
769,2.0810656017727323,1.389292011321498e-05,9.02
770,2.093942470020718,1.3778739760445552e-05,8.82
771,2.147001259856754,1.3664955517574968e-05,8.66
772,2.1090928382343717,1.3551568628929434e-05,8.93
773,2.140840186013116,1.343858033448982e-05,8.58
774,2.1514891584714255,1.3325991869878013e-05,8.54
775,2.087853478060828,1.3213804466343421e-05,8.93
776,2.1113077203432717,1.3102019350749528e-05,8.85
777,2.34205385711458,1.2990637745560425e-05,8.95
778,2.097038745880127,1.2879660868827508e-05,8.82
779,2.1674287650320263,1.2769089934176126e-05,8.61
780,2.158343513806661,1.2658926150792322e-05,8.71
781,2.0915792981783548,1.2549170723409549e-05,8.76
782,2.1074714263280234,1.243982485229559e-05,8.75
783,2.1266357633802624,1.2330889733239376e-05,8.88
784,2.119535936249627,1.2222366557537911e-05,8.62
785,2.129299885696835,1.211425651198328e-05,8.53
786,2.190557883845435,1.2006560778849578e-05,9.06
787,2.118626488579644,1.1899280535880119e-05,8.86
788,2.1520294414626226,1.1792416956274444e-05,8.85
789,2.1214855975574918,1.1685971208675539e-05,8.75
790,2.1380131906933255,1.157994445715706e-05,8.77
791,2.1951479845576816,1.1474337861210543e-05,8.72
792,2.1745746864212885,1.1369152575732822e-05,8.63
793,2.1545521550708346,1.1264389751013326e-05,8.24
794,2.2017388145128884,1.1160050532721533e-05,8.54
795,2.2442555824915567,1.1056136061894384e-05,8.37
796,2.1731689307424755,1.095264747492391e-05,8.69
797,2.2513320909606085,1.0849585903544706e-05,8.74
798,2.1654683351516724,1.0746952474821614e-05,8.57
799,2.332530438899994,1.0644748311137376e-05,8.63
800,2.2317615813679166,1.0542974530180327e-05,8.96
801,2.1624358693758645,1.0441632244932237e-05,8.67
802,2.251995576752557,1.0340722563656107e-05,8.87
803,2.0858495367897882,1.0240246589884044e-05,8.44
804,2.0995932353867426,1.0140205422405214e-05,8.53
805,2.2009725504451327,1.0040600155253765e-05,8.52
806,2.163676506943173,9.941431877696955e-06,8.71
807,2.287025041050381,9.842701674223187e-06,8.64
808,2.1847747762997947,9.744410624530148e-06,8.6
809,2.108669294251336,9.646559803512989e-06,8.71
810,2.1190491451157465,9.549150281252633e-06,8.63
811,2.0767137010892234,9.452183123004e-06,8.99
812,2.1629913316832647,9.355659389184396e-06,8.74
813,2.032960037390391,9.259580135361929e-06,8.95
814,2.1372371978229947,9.163946412243896e-06,8.76
815,2.2187173432774014,9.068759265665384e-06,8.8
816,2.2364164193471274,8.974019736577777e-06,8.79
817,2.080812003877428,8.879728861037384e-06,8.41
818,2.1948375701904297,8.785887670194138e-06,8.69
819,2.2663114931848316,8.692497190280224e-06,9.26
820,2.0532624655299716,8.599558442598998e-06,8.36
821,2.0540713402960034,8.507072443513702e-06,8.67
822,2.116619269053141,8.415040204436426e-06,8.76
823,2.083341075314416,8.323462731816961e-06,8.41
824,2.15033182170656,8.232341027131885e-06,8.55
825,2.149064415031009,8.141676086873572e-06,8.77
826,2.13153514597151,8.051468902539272e-06,8.85
827,2.1884008712238736,7.96172046062032e-06,8.89
828,2.131351431210836,7.872431742591268e-06,8.39
829,2.0819914672109814,7.783603724899257e-06,8.32
830,2.1054999364746942,7.695237378953223e-06,8.79
831,2.132434136337704,7.607333671113403e-06,8.44
832,2.3499073452419705,7.519893562680669e-06,8.89
833,2.18361716137992,7.432918009885997e-06,8.58
834,2.1030208667119346,7.3464079638801365e-06,8.84
835,2.285664372973972,7.260364370723044e-06,13.12
835,2.101890332169003,7.260364370723044e-06,16.59
836,2.1298230820231967,7.174788171373731e-06,9.48
837,2.1483290327919855,7.089680301679752e-06,9.56
838,2.1292228764957852,7.005041692367154e-06,9.63
839,2.197046743498908,6.920873269030215e-06,9.64
840,2.1585249768363104,6.837175952121306e-06,9.53
841,2.088718202379015,6.753950656940905e-06,9.55
842,2.2133931318918862,6.671198293627479e-06,9.79
843,2.2119263807932534,6.588919767147639e-06,9.54
844,2.2062940200169883,6.5071159772861436e-06,9.24
845,2.276188406679365,6.425787818636131e-06,9.69
846,2.0981392065684,6.344936180589351e-06,8.92
847,2.142450365755293,6.264561947326331e-06,8.76
848,2.1282496054967246,6.1846659978068265e-06,8.84
849,2.100615362326304,6.631314524481513e-05,10.59
850,2.1346247792243958,6.623497346023418e-05,8.59
851,2.151483522521125,6.615675728985572e-05,9.68
852,2.1276281343566046,6.607849694751977e-05,9.74
853,2.20040754477183,6.600019264718713e-05,11.52
854,2.158854213025835,6.592184460293877e-05,15.46
855,2.0904206103748746,6.584345302897523e-05,17.21
856,2.213315043184492,6.576501813961609e-05,13.94
857,2.2127741641468472,6.568654014929932e-05,9.95
858,2.218617558479309,6.56080192725808e-05,8.73
859,2.2634688549571567,6.552945572413358e-05,8.84
860,2.10064869456821,6.545084971874738e-05,8.68
861,2.1567119889789157,6.537220147132805e-05,8.68
862,2.123099274105496,6.529351119689688e-05,9.0
863,2.0753091441260443,6.521477911059008e-05,8.38
864,2.1253798339102,6.513600542765817e-05,9.0
865,2.1971152159902783,6.505719036346539e-05,8.83
866,2.104274723264906,6.497833413348909e-05,8.96
867,2.1359192728996277,6.489943695331923e-05,9.0
868,2.1143230067359076,6.48204990386577e-05,9.28
869,2.1561949253082275,6.474152060531768e-05,8.99
870,2.0604706737730236,6.466250186922325e-05,9.03
871,2.1139184501436024,6.458344304640858e-05,8.68
872,2.1036303308275013,6.450434435301751e-05,8.4
873,2.157149871190389,6.44252060053028e-05,8.85
874,2.314243813355764,6.43460282196257e-05,8.73
875,2.0995225310325623,6.426681121245527e-05,8.43
876,2.1987649268574185,6.418755520036775e-05,9.04
877,2.170992890993754,6.410826040004607e-05,8.64
878,2.15145390563541,6.402892702827916e-05,8.51
879,2.1833497683207193,6.394955530196147e-05,8.59
880,2.101849185095893,6.387014543809223e-05,8.67
881,2.131098402871026,6.3790697653775e-05,9.0
882,2.1151973406473794,6.371121216621698e-05,8.9
883,2.1035453743404813,6.363168919272846e-05,8.84
884,2.1009149154027305,6.355212895072223e-05,9.28
885,2.1326024995909796,6.34725316577129e-05,8.63
886,2.2917755908436246,6.339289753131649e-05,8.53
887,2.1799393163786993,6.331322678924962e-05,9.42
888,2.1052588555547924,6.323351964932908e-05,8.7
889,2.1223876343833075,6.315377632947115e-05,8.93
890,2.1728589799669056,6.307399704769099e-05,8.95
891,2.2433578636911182,6.299418202210214e-05,9.09
892,2.1331284642219543,6.291433147091583e-05,8.55
893,2.1120083067152233,6.283444561244041e-05,8.89
894,2.0716889368163214,6.275452466508077e-05,8.69
895,2.167541695965661,6.26745688473377e-05,8.64
896,2.3187055389086404,6.259457837780742e-05,8.83
897,2.178379946284824,6.251455347518073e-05,9.01
898,2.1549057761828103,6.243449435824276e-05,8.64
899,2.3655112385749817,6.235440124587198e-05,8.89
900,2.099701682726542,6.227427435703997e-05,9.47
901,2.1005553801854453,6.219411391081055e-05,8.92
902,2.1199614935451083,6.211392012633932e-05,8.55
903,2.0736572212643094,6.203369322287306e-05,8.56
904,2.1356735163264804,6.195343341974899e-05,8.56
905,2.146021114455329,6.187314093639444e-05,8.7
906,2.0770346323649087,6.179281599232591e-05,8.76
907,2.171824687057071,6.17124588071488e-05,8.78
908,2.3195757071177163,6.163206960055651e-05,9.02
909,2.5251650942696466,6.155164859233012e-05,8.88
910,2.234281301498413,6.147119600233758e-05,8.55
911,2.0752805272738137,6.13907120505332e-05,8.69
912,2.5010964804225497,6.131019695695702e-05,8.98
913,2.153231210178799,6.122965094173424e-05,8.61
914,2.09788136349784,6.11490742250746e-05,8.46
915,2.143298533227709,6.106846702727172e-05,8.45
916,2.1478328704833984,6.0987829568702656e-05,8.65
917,2.1073907944891186,6.090716206982714e-05,8.52
918,2.158581886026594,6.0826464751186994e-05,8.89
919,2.43062824010849,6.074573783340562e-05,8.92
920,2.1733832359313965,6.066498153718735e-05,8.22
921,2.1342557337549,6.0584196083316794e-05,8.78
922,2.0806535681088767,6.05033816926583e-05,8.64
923,2.148637897438473,6.042253858615532e-05,8.57
924,2.08759605884552,6.034166698482984e-05,8.92
925,2.0744306577576532,6.026076710978171e-05,8.49
926,2.1087896294063992,6.017983918218812e-05,8.83
927,2.1420088476604886,6.009888342330292e-05,9.35
928,2.159643848737081,6.001790005445607e-05,9.0
929,2.0804256796836853,5.9936889297052986e-05,8.35
930,2.0987223055627613,5.985585137257401e-05,8.61
931,2.22150680091646,5.977478650257374e-05,8.94
932,2.3672213157018027,5.969369490868042e-05,8.68
933,2.096803492969937,5.961257681259535e-05,8.67
934,2.123222721947564,5.953143243609235e-05,9.19
935,2.120893372429742,5.945026200101702e-05,9.01
936,2.0745015011893377,5.9369065729286245e-05,9.54
937,2.1502794093555875,5.92878438428875e-05,8.81
938,2.0697091354264154,5.9206596563878357e-05,9.5
939,2.0646645757887097,5.912532411438576e-05,9.87
940,3.133653918902079,5.90440267166055e-05,10.7
941,2.083593169848124,5.896270459280153e-05,8.95
942,2.0960944162474737,5.888135796530544e-05,8.97
943,2.1672399838765464,5.8799987056515804e-05,8.84
944,2.105496995978885,5.871859208889759e-05,8.75
945,2.1405499047703214,5.8637173284981526e-05,8.91
946,2.53669755326377,5.85557308673635e-05,8.78
947,2.0798199706607394,5.847426505870399e-05,8.75
948,2.3064315385288663,5.8392776081727385e-05,8.48
949,2.0884534981515674,5.831126415922148e-05,8.79
950,2.058797518412272,5.8229729514036705e-05,8.62
951,2.1591056850221424,5.8148172369085686e-05,9.0
952,2.098675469557444,5.8066592947342555e-05,9.19
953,2.1093105607562594,5.798499147184233e-05,9.42
954,2.077598128053877,5.7903368165680327e-05,9.36
955,2.1732968555556402,5.782172325201155e-05,9.28
956,2.0947001377741494,5.7740056954050084e-05,9.38
957,2.2437565194235907,5.765836949506843e-05,8.87
958,2.1185811029540167,5.757666109839702e-05,9.22
959,2.078395472632514,5.74949319874235e-05,9.17
960,2.1397159033351474,5.74131823855921e-05,9.24
961,2.5946169561809964,5.733141251640315e-05,9.32
962,2.0873827603128223,5.72496226034123e-05,9.99
963,2.0724918709860907,5.7167812870230094e-05,8.85
964,2.108127898640103,5.7085983540521216e-05,8.61
965,2.1388191183408103,5.70041348380039e-05,8.63
966,2.1037813756201,5.692226698644938e-05,8.51
967,2.0510284701983132,5.6840380209681255e-05,8.55
968,2.119006229771508,5.675847473157485e-05,8.72
969,2.110169529914856,5.667655077605659e-05,12.04
970,2.1643583046065435,5.6594608567103456e-05,11.18
971,2.127552217907376,5.65126483287423e-05,14.32
972,2.0946224795447455,5.6430670285049314e-05,17.97
973,2.0575559536616006,5.634867466014932e-05,11.99
974,2.0861900912390814,5.6266661678215216e-05,16.41
975,2.4518009622891745,5.618463156346739e-05,12.82
976,2.4346531099743314,5.6102584540173006e-05,9.06
977,2.132651024394565,5.602052083264555e-05,8.8
978,2.07961548699273,5.5938440665244006e-05,8.5
979,2.087037887838152,5.585634426237246e-05,8.89
980,2.13851758506563,5.577423184847932e-05,8.72
981,2.0886586242251926,5.569210364805677e-05,9.04
982,2.114167802863651,5.560995988564023e-05,8.9
983,2.1266761091020374,5.552780078580756e-05,8.6
984,2.1173846390512256,5.544562657317863e-05,8.75
985,2.120217588212755,5.5363437472414595e-05,8.66
986,2.1610274646017285,5.52812337082173e-05,9.2
987,2.114130801624722,5.519901550532871e-05,9.08
988,2.0550874869028726,5.511678308853026e-05,8.83
989,2.0724643733766346,5.5034536682642224e-05,9.36
990,2.0736646387312145,5.495227651252315e-05,14.43
991,2.289306256506178,5.487000280306917e-05,8.86
992,2.120673100153605,5.478771577921351e-05,9.11
993,2.085942910777198,5.470541566592573e-05,8.92
994,2.089913229147593,5.462310268821118e-05,8.68
995,2.1515656113624573,5.454077707111042e-05,8.53
996,2.06578920284907,5.445843903969854e-05,8.76
997,2.08007859521442,5.4376088819084556e-05,8.55
998,2.119860496785906,5.4293726634410855e-05,8.73
999,2.0825310813056097,5.4211352710852495e-05,8.79
1000,2.084290365378062,5.4128967273616625e-05,8.63
1001,2.1187045574188232,5.404657054794189e-05,9.07
1002,2.0567020177841187,5.396416275909779e-05,8.6
1003,2.08873622947269,5.3881744132384104e-05,8.35
1004,2.0872420734829373,5.379931489313016e-05,8.49
1005,2.074648446506924,5.371687526669439e-05,8.88
1006,2.3951211969057717,5.363442547846356e-05,9.11
1007,2.0376237630844116,5.355196575385225e-05,9.43
1008,2.084287100368076,5.3469496318302204e-05,8.56
1009,2.0768032405111523,5.3387017397281704e-05,8.76
1010,2.0806180702315435,5.330452921628497e-05,8.43
1011,2.0570356051127114,5.322203200083154e-05,8.92
1012,2.1616144047843084,5.313952597646568e-05,8.3
1013,2.1396772927708096,5.305701136875566e-05,8.79
1014,2.2466022107336254,5.297448840329329e-05,8.84
1015,2.033783045079973,5.2891957305693205e-05,8.72
1016,2.143236537774404,5.280941830159227e-05,8.52
1017,2.1517365243699818,5.2726871616649e-05,8.83
1018,2.027523650063409,5.264431747654284e-05,8.34
1019,2.158308857017093,5.2561756106973656e-05,9.49
1020,2.046795825163523,5.247918773366112e-05,9.44
1021,2.069991535610623,5.2396612582343986e-05,8.93
1022,2.123268657260471,5.231403087877955e-05,8.55
1023,2.1535301539633007,5.2231442848743064e-05,8.68
1024,2.1034523712264166,5.214884871802703e-05,8.61
1025,2.118159419960446,5.2066248712440656e-05,8.74
1026,2.024122178554535,5.198364305780922e-05,8.58
1027,2.1218222975730896,5.1901031979973394e-05,8.69
1028,2.0957803858651056,5.1818415704788725e-05,8.72
1029,2.0868837303585477,5.1735794458124956e-05,8.37
1030,2.1742122570673623,5.165316846586541e-05,9.07
1031,2.0981873008939953,5.157053795390642e-05,8.65
1032,2.1324317720201282,5.148790314815663e-05,8.92
1033,2.0838546885384455,5.1405264274536445e-05,8.95
1034,2.237358146243625,5.132262155897739e-05,9.03
1035,2.07169900337855,5.123997522742151e-05,9.19
1036,2.0824845963054233,5.1157325505820694e-05,8.76
1037,2.238703886667887,5.107467262013614e-05,8.26
1038,2.2423494458198547,5.0992016796337686e-05,8.53
1039,2.0678508281707764,5.0909358260403186e-05,8.83
1040,2.0800786217053733,5.0826697238317935e-05,8.86
1041,2.0770544740888806,5.074403395607399e-05,9.38
1042,2.1616057886017694,5.066136863966963e-05,8.82
1043,2.397811849912008,5.057870151510864e-05,9.09
1044,2.129550768269433,5.0496032808399815e-05,9.55
1045,2.060691257317861,5.041336274555625e-05,9.52
1046,2.05203769604365,5.033069155259471e-05,9.44
1047,2.0423643986384072,5.02480194555351e-05,9.86
1048,2.0528225567605762,5.016534668039976e-05,9.01
1049,2.062891807821062,5.0082673453212914e-05,9.21
1050,2.079871118068695,5e-05,9.06
1051,2.0418108767933316,4.991732654678709e-05,9.22
1052,2.2101196911599903,4.9834653319600246e-05,9.22
1053,2.129933324125078,4.975198054446492e-05,8.56
1054,2.03093413511912,4.96693084474053e-05,9.25
1055,2.098960896333059,4.9586637254443756e-05,8.75
1056,2.0969562927881875,4.950396719160018e-05,8.68
1057,2.0907451444202,4.942129848489137e-05,8.37
1058,2.1363021996286182,4.93386313603304e-05,8.71
1059,2.0491948326428733,4.925596604392603e-05,8.64
1060,2.1120251615842185,4.917330276168208e-05,8.64
1061,2.0816628204451666,4.909064173959681e-05,9.12
1062,2.110471122794681,4.9007983203662326e-05,9.17
1063,2.1053259240256414,4.892532737986387e-05,8.48
1064,2.057995273007287,4.884267449417931e-05,8.58
1065,2.0833234190940857,4.87600247725785e-05,8.58
1066,2.057051830821567,4.867737844102261e-05,8.96
1067,2.051313751273685,4.8594735725463567e-05,8.59
1068,2.0512554910447864,4.851209685184338e-05,8.8
1069,2.256496893035041,4.8429462046093585e-05,8.76
1070,2.112420234415266,4.834683153413459e-05,8.82
1071,2.1594110793537564,4.826420554187506e-05,8.29
1072,2.0449979967541165,4.818158429521129e-05,9.49
1073,2.026755776670244,4.809896802002662e-05,8.93
1074,2.06140097644594,4.801635694219079e-05,8.83
1075,2.0643745395872326,4.7933751287559335e-05,8.93
1076,2.065666867627038,4.785115128197298e-05,8.84
1077,2.151609434021844,4.776855715125694e-05,8.88
1078,2.066415627797445,4.7685969121220456e-05,8.4
1079,2.0394005841679044,4.7603387417656026e-05,8.65
1080,2.0948091083102756,4.7520812266338885e-05,8.96
1081,2.015884816646576,4.743824389302635e-05,9.09
