epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_deterministic_alloc,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,amp_skip_fraction,overflow_gt_mean,overflow_gt_max,lr,lr_backbone,lr_task
719,103.26273345947266,4.667158603668213,19.39939308166504,28.27944564819336,50.91672134399414,0.0,0.0,0.0,0.0,0.0,98.5955581665039,0.0,nan,nan,1457.6381046070771,500.0,1426.38623046875,2531.787109375,2583.88916015625,1454.5360933191637,87.97102872063132,1.0,32.0,16.0,1,0.05555555555555555,170.125,770.0,5.92587284566567e-05,5.92587284566567e-06,5.92587284566567e-05
720,98.63862609863281,5.055120944976807,18.026851654052734,27.00350570678711,48.55314254760742,0.0,0.0,0.0,0.0,0.0,93.58351135253906,0.0,nan,nan,1831.7949896918403,500.0,1611.991455078125,3854.98046875,6169.1103515625,1827.5309482150608,104.57028155856662,1.0,16.0,16.0,0,0.0,nan,nan,5.9163303850189464e-05,5.9163303850189464e-06,5.9163303850189464e-05
721,106.10599517822266,4.872308254241943,19.70574378967285,29.213937759399414,52.31401443481445,0.0,0.0,0.0,0.0,0.0,101.23368072509766,0.0,nan,nan,1532.8709377712673,500.0,1382.53076171875,2820.234619140625,3125.616943359375,1528.8263753255208,105.84939977857802,1.0,16.0,16.0,0,0.0,nan,nan,5.9067860357128065e-05,5.906786035712807e-06,5.9067860357128065e-05
722,105.35527801513672,4.665483474731445,19.27752685546875,28.78667640686035,52.6255989074707,0.0,0.0,0.0,0.0,0.0,100.6897964477539,0.0,nan,nan,1676.8595852322048,500.0,1580.514892578125,2878.250244140625,3124.828125,1673.9574144151475,88.60291120741103,1.0,16.0,16.0,0,0.0,nan,nan,5.897239841044654e-05,5.897239841044654e-06,5.897239841044654e-05
723,102.47743225097656,4.446256637573242,18.928600311279297,28.8262939453125,50.27627182006836,0.0,0.0,0.0,0.0,0.0,98.03118133544922,0.0,nan,nan,1805.7833591037327,500.0,1649.0506591796875,3335.4169921875,5403.4814453125,1803.2829488118489,88.02877298990886,1.0,16.0,16.0,0,0.0,nan,nan,5.887691844320263e-05,5.887691844320263e-06,5.887691844320263e-05
724,99.60643005371094,4.41213846206665,17.8216495513916,27.337888717651367,50.034751892089844,0.0,0.0,0.0,0.0,0.0,95.19429779052734,0.0,nan,nan,1487.526360405816,500.0,1281.1649169921875,2929.951904296875,3487.94091796875,1484.8143480088975,86.08558909098308,1.0,16.0,16.0,0,0.0,nan,nan,5.878142088853587e-05,5.878142088853586e-06,5.878142088853587e-05
725,100.6965103149414,4.441398620605469,18.27091407775879,27.847042083740234,50.13713455200195,0.0,0.0,0.0,0.0,0.0,96.2551040649414,0.0,nan,nan,2192.6810845269097,500.0,1100.1712646484375,5207.490234375,14111.12109375,2190.1888834635415,86.3379275004069,1.0,16.0,16.0,0,0.0,nan,nan,5.868590617966553e-05,5.868590617966553e-06,5.868590617966553e-05
726,104.7601089477539,4.574387550354004,19.212852478027344,28.959741592407227,52.01314163208008,0.0,0.0,0.0,0.0,0.0,100.18573760986328,0.0,nan,nan,1517.5501675075955,500.0,1610.80322265625,2214.512451171875,3511.101806640625,1514.2664320203994,96.32754940456815,1.0,16.0,16.0,0,0.0,nan,nan,5.859037474988874e-05,5.859037474988875e-06,5.859037474988874e-05
727,104.99701690673828,4.533510684967041,19.07962417602539,29.05268669128418,52.33121109008789,0.0,0.0,0.0,0.0,0.0,100.46351623535156,0.0,nan,nan,1831.9840426974827,500.0,1343.3631591796875,3608.80078125,6338.65771484375,1829.3512335883247,87.73306698269315,1.0,16.0,16.0,0,0.0,nan,nan,5.849482703257847e-05,5.849482703257847e-06,5.849482703257847e-05
728,104.64925384521484,4.487017631530762,19.28849220275879,28.664628982543945,52.20912170410156,0.0,0.0,0.0,0.0,0.0,100.16224670410156,0.0,nan,nan,1688.1547342936199,500.0,1503.850830078125,3608.389892578125,3883.6015625,1685.1259324815537,89.8074590894911,1.0,16.0,16.0,0,0.0,nan,nan,5.8399263461181576e-05,5.839926346118158e-06,5.8399263461181576e-05
729,100.21367645263672,4.512828350067139,18.294260025024414,27.74812889099121,49.6584587097168,0.0,0.0,0.0,0.0,0.0,95.70085906982422,0.0,nan,nan,1535.179694281684,500.0,1111.8580322265625,3219.32275390625,4266.681640625,1531.6860961914062,89.4886302947998,1.0,16.0,16.0,0,0.0,nan,nan,5.830368446921683e-05,5.830368446921682e-06,5.830368446921683e-05
730,96.81327056884766,4.171225070953369,17.412513732910156,27.04254913330078,48.186988830566406,0.0,0.0,0.0,0.0,0.0,92.64205169677734,0.0,nan,nan,1427.2011345757378,500.0,1228.2874755859375,2441.95068359375,2806.31103515625,1424.8021443684895,77.52965248955621,1.0,16.0,16.0,0,0.0,nan,nan,5.820809049027294e-05,5.820809049027294e-06,5.820809049027294e-05
731,99.94525909423828,4.745338439941406,17.754663467407227,27.639081954956055,49.80617141723633,0.0,0.0,0.0,0.0,0.0,95.19991302490234,0.0,nan,nan,1397.5057440863716,500.0,1251.5284423828125,2297.018310546875,2349.431640625,1393.4996100531685,95.74021042717828,1.0,16.0,16.0,0,0.0,nan,nan,5.811248195800667e-05,5.811248195800667e-06,5.811248195800667e-05
732,101.22393798828125,4.492692947387695,18.751245498657227,27.79982566833496,50.1801643371582,0.0,0.0,0.0,0.0,0.0,96.73123168945312,0.0,nan,nan,1365.8243136935764,500.0,1336.62841796875,1944.618896484375,2745.556396484375,1362.8609008789062,84.43758349948459,1.0,16.0,16.0,0,0.0,nan,nan,5.8016859306140724e-05,5.801685930614073e-06,5.8016859306140724e-05
733,101.35601043701172,4.531710624694824,18.205699920654297,27.964994430541992,50.653594970703125,0.0,0.0,0.0,0.0,0.0,96.82428741455078,0.0,nan,nan,1565.8321736653645,500.0,1601.066650390625,2419.85791015625,2928.50537109375,1562.7521531846787,89.0675909254286,1.0,16.0,16.0,0,0.0,nan,nan,5.792122296846192e-05,5.792122296846192e-06,5.792122296846192e-05
734,102.97418975830078,4.500466346740723,18.8433895111084,28.41019630432129,51.22013854980469,0.0,0.0,0.0,0.0,0.0,98.47371673583984,0.0,nan,nan,1374.9192979600693,500.0,1213.64453125,2202.56884765625,2437.552978515625,1370.3466152615017,99.55827140808105,1.0,16.0,16.0,0,0.0,nan,nan,5.782557337881911e-05,5.782557337881911e-06,5.782557337881911e-05
735,101.13147735595703,4.458018779754639,18.67839241027832,28.107629776000977,49.8874397277832,0.0,0.0,0.0,0.0,0.0,96.6734619140625,0.0,nan,nan,1426.931145562066,500.0,1259.90234375,2528.234130859375,3053.888916015625,1424.5682712131077,79.08218744066026,1.0,16.0,16.0,0,0.0,nan,nan,5.7729910971121294e-05,5.772991097112129e-06,5.7729910971121294e-05
736,99.77620697021484,4.436308860778809,18.215843200683594,27.328479766845703,49.79557418823242,0.0,0.0,0.0,0.0,0.0,95.33989715576172,0.0,nan,nan,1717.4898105197483,500.0,1494.24560546875,3653.44287109375,5585.9912109375,1714.8919949001736,87.12777646382649,1.0,16.0,16.0,0,0.0,nan,nan,5.763423617933562e-05,5.763423617933563e-06,5.763423617933562e-05
737,101.29808807373047,4.662468910217285,18.333087921142578,27.891504287719727,50.41102981567383,0.0,0.0,0.0,0.0,0.0,96.6356201171875,0.0,nan,nan,2157.5201009114585,500.0,1670.340087890625,4751.93603515625,8308.9482421875,2154.5242377387153,98.78886413574219,1.0,16.0,16.0,0,0.0,nan,nan,5.753854943748542e-05,5.753854943748542e-06,5.753854943748542e-05
738,98.69143676757812,4.429833889007568,18.271120071411133,26.826282501220703,49.16421127319336,0.0,0.0,0.0,0.0,0.0,94.26161193847656,0.0,nan,nan,1482.8350490993923,500.0,1304.721923828125,2327.940185546875,2480.311279296875,1480.2659573025173,77.80435477362738,1.0,16.0,16.0,0,0.0,nan,nan,5.7442851179648205e-05,5.744285117964821e-06,5.7442851179648205e-05
739,104.01630401611328,4.844141483306885,18.701627731323242,28.452260971069336,52.01826858520508,0.0,0.0,0.0,0.0,0.0,99.17217254638672,0.0,nan,nan,1849.233378092448,500.0,1238.02880859375,3941.973876953125,7438.09765625,1845.3780822753906,109.51584900750055,1.0,16.0,16.0,0,0.0,nan,nan,5.7347141839953775e-05,5.734714183995378e-06,5.7347141839953775e-05
740,99.37628936767578,4.549322605133057,18.813276290893555,27.321165084838867,48.69252395629883,0.0,0.0,0.0,0.0,0.0,94.82698059082031,0.0,nan,nan,1841.1134880913628,500.0,1620.144287109375,3804.189208984375,5130.06640625,1837.903367784288,95.94464196099176,1.0,16.0,16.0,0,0.0,nan,nan,5.725142185258214e-05,5.725142185258214e-06,5.725142185258214e-05
741,104.33183288574219,4.513550281524658,18.867685317993164,29.1321964263916,51.81840133666992,0.0,0.0,0.0,0.0,0.0,99.81827545166016,0.0,nan,nan,1967.5181240505642,500.0,1618.955322265625,5005.90234375,5750.71826171875,1964.8050944010417,90.22588327195909,1.0,16.0,16.0,0,0.0,nan,nan,5.7155691651761666e-05,5.7155691651761666e-06,5.7155691651761666e-05
742,99.82600402832031,4.461153507232666,17.747156143188477,27.452425003051758,50.1652717590332,0.0,0.0,0.0,0.0,0.0,95.3648452758789,0.0,nan,nan,1371.9383443196614,500.0,1235.1678466796875,2163.58984375,2717.418701171875,1369.1285468207466,82.33728896247015,1.0,16.0,16.0,0,0.0,nan,nan,5.705995167176706e-05,5.7059951671767055e-06,5.705995167176706e-05
743,104.37848663330078,4.873560428619385,19.28944969177246,28.958086013793945,51.25739288330078,0.0,0.0,0.0,0.0,0.0,99.50493621826172,0.0,nan,nan,2008.9800821940105,500.0,1667.5863037109375,3842.615966796875,3854.015625,2006.1951056586372,96.40711572435167,1.0,16.0,16.0,0,0.0,nan,nan,5.696420234691733e-05,5.696420234691733e-06,5.696420234691733e-05
744,99.49298858642578,4.587602138519287,17.641374588012695,28.16146469116211,49.1025390625,0.0,0.0,0.0,0.0,0.0,94.90538024902344,0.0,nan,nan,1507.149685329861,500.0,1446.960693359375,2288.294921875,3122.275390625,1504.6443752712673,83.20735126071506,1.0,16.0,16.0,0,0.0,nan,nan,5.686844411157392e-05,5.686844411157392e-06,5.686844411157392e-05
745,99.56216430664062,4.786734104156494,18.115720748901367,27.682416915893555,48.9772834777832,0.0,0.0,0.0,0.0,0.0,94.77542114257812,0.0,nan,nan,1471.1592203776042,500.0,1361.0260009765625,2565.90087890625,2966.118408203125,1468.3331604003906,84.2432409922282,1.0,16.0,16.0,0,0.0,nan,nan,5.6772677400138706e-05,5.677267740013871e-06,5.6772677400138706e-05
746,102.05845642089844,4.321107387542725,18.65283203125,28.15627670288086,50.92823791503906,0.0,0.0,0.0,0.0,0.0,97.73735809326172,0.0,nan,nan,1466.3931206597222,500.0,1284.601318359375,2616.226318359375,2705.634521484375,1463.0520968967014,91.9031556447347,1.0,16.0,16.0,0,0.0,nan,nan,5.667690264705196e-05,5.667690264705197e-06,5.667690264705196e-05
747,102.76570129394531,4.562582492828369,18.72930145263672,28.1025333404541,51.37128829956055,0.0,0.0,0.0,0.0,0.0,98.20311737060547,0.0,nan,nan,1624.912377251519,500.0,1505.490234375,3034.321044921875,3589.0078125,1622.194315592448,83.3485673268636,1.0,16.0,16.0,0,0.0,nan,nan,5.658112028679054e-05,5.658112028679054e-06,5.658112028679054e-05
748,102.6202392578125,4.559146881103516,18.350135803222656,28.926570892333984,50.78438186645508,0.0,0.0,0.0,0.0,0.0,98.06107330322266,0.0,nan,nan,1373.4020012749565,500.0,1234.200439453125,2303.72265625,3222.26708984375,1370.300828721788,86.76445049709744,1.0,16.0,16.0,0,0.0,nan,nan,5.6485330753865674e-05,5.648533075386567e-06,5.6485330753865674e-05
749,106.02304077148438,4.508096694946289,20.028627395629883,29.06018829345703,52.426124572753906,0.0,0.0,0.0,0.0,0.0,101.51493072509766,0.0,nan,nan,1781.217990451389,500.0,1385.895751953125,4112.666015625,4495.5224609375,1777.9811164008247,93.87047682868109,1.0,16.0,16.0,0,0.0,nan,nan,5.638953448282124e-05,5.638953448282124e-06,5.638953448282124e-05
750,103.55936431884766,4.352658748626709,18.881511688232422,28.416793823242188,51.90839385986328,0.0,0.0,0.0,0.0,0.0,99.20669555664062,0.0,216.92652893066406,1540.998779296875,1513.9029168023003,500.0,1106.2540283203125,2931.26220703125,4854.666015625,1510.9383273654514,83.99670728047688,1.0,16.0,16.0,0,0.0,nan,nan,5.629373190823165e-05,5.6293731908231655e-06,5.629373190823165e-05
751,100.76054382324219,4.65253210067749,18.496728897094727,27.815277099609375,49.79600524902344,0.0,0.0,0.0,0.0,0.0,96.10801696777344,0.0,nan,nan,1852.1780598958333,500.0,1357.24951171875,4309.8251953125,8052.16943359375,1848.5549858940972,107.58927493625217,1.0,16.0,16.0,0,0.0,nan,nan,5.6197923464699875e-05,5.619792346469988e-06,5.6197923464699875e-05
752,99.37159729003906,4.156193733215332,17.5457706451416,27.57571029663086,50.09392547607422,0.0,0.0,0.0,0.0,0.0,95.21540069580078,0.0,nan,nan,1343.7888556586372,500.0,1261.83642578125,2220.72314453125,2655.4658203125,1341.4370490180122,74.7376692030165,1.0,16.0,16.0,0,0.0,nan,nan,5.6102109586855547e-05,5.610210958685555e-06,5.6102109586855547e-05
753,101.0296859741211,4.447272300720215,18.384153366088867,27.87968635559082,50.31858444213867,0.0,0.0,0.0,0.0,0.0,96.58242797851562,0.0,nan,nan,1595.1680518256294,498.88676113552515,1394.4053955078125,2981.541015625,4468.79736328125,1591.7471669514973,95.8286435869005,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,5.600629070935297e-05,5.600629070935297e-06,5.600629070935297e-05
754,105.94398498535156,4.827237606048584,19.085390090942383,29.293649673461914,52.73770523071289,0.0,0.0,0.0,0.0,0.0,101.11674499511719,0.0,nan,nan,2105.9937201605903,500.0,1679.966796875,4335.43798828125,4953.96484375,2103.265947129991,98.93164380391438,1.0,16.0,16.0,0,0.0,nan,nan,5.591046726686908e-05,5.591046726686909e-06,5.591046726686908e-05
755,101.70164489746094,4.181178092956543,18.114355087280273,27.923410415649414,51.48270797729492,0.0,0.0,0.0,0.0,0.0,97.52046966552734,0.0,nan,nan,1429.5885552300347,500.0,1206.843017578125,2798.84423828125,4227.10693359375,1426.7152336968315,82.10672611660428,1.0,16.0,16.0,0,0.0,nan,nan,5.5814639694101554e-05,5.581463969410156e-06,5.5814639694101554e-05
756,101.97444152832031,4.540268421173096,19.001855850219727,28.122478485107422,50.30983352661133,0.0,0.0,0.0,0.0,0.0,97.43416595458984,0.0,nan,nan,1508.3106553819443,500.0,1335.06787109375,2418.343505859375,2640.3505859375,1505.274193657769,89.7142096625434,1.0,16.0,16.0,0,0.0,nan,nan,5.5718808425766763e-05,5.571880842576677e-06,5.5718808425766763e-05
757,106.92976379394531,5.06226110458374,19.340179443359375,29.569231033325195,52.95807647705078,0.0,0.0,0.0,0.0,0.0,101.86749267578125,0.0,nan,nan,1897.677493625217,500.0,1345.94580078125,5420.3095703125,6275.57275390625,1893.837917751736,112.39487775166829,1.0,16.0,16.0,0,0.0,nan,nan,5.562297389659793e-05,5.562297389659793e-06,5.562297389659793e-05
758,101.12985229492188,4.581884384155273,18.23557472229004,28.078393936157227,50.2339973449707,0.0,0.0,0.0,0.0,0.0,96.54796600341797,0.0,nan,nan,1565.3753017849392,500.0,1505.646484375,2656.15673828125,2987.638916015625,1562.6984422471787,81.06485472785101,1.0,16.0,16.0,0,0.0,nan,nan,5.5527136541342996e-05,5.5527136541343e-06,5.5527136541342996e-05
759,96.626953125,4.345683574676514,17.7598819732666,26.27981185913086,48.241580963134766,0.0,0.0,0.0,0.0,0.0,92.2812728881836,0.0,nan,nan,1468.584225124783,500.0,1287.7230224609375,2810.3759765625,3355.59423828125,1466.1653917100693,76.92630916171603,1.0,16.0,16.0,0,0.0,nan,nan,5.543129679476272e-05,5.543129679476272e-06,5.543129679476272e-05
760,103.9029312133789,4.7177653312683105,19.724748611450195,28.629907608032227,50.83049392700195,0.0,0.0,0.0,0.0,0.0,99.18515014648438,0.0,nan,nan,1710.3521321614583,500.0,1570.819580078125,3138.8173828125,4761.546875,1707.012447781033,94.83225949605306,1.0,16.0,16.0,0,0.0,nan,nan,5.5335455091628754e-05,5.533545509162875e-06,5.5335455091628754e-05
761,105.17361450195312,4.5778045654296875,19.15304946899414,29.131616592407227,52.3111457824707,0.0,0.0,0.0,0.0,0.0,100.5958023071289,0.0,nan,nan,1760.743381076389,500.0,1696.93896484375,2892.683837890625,5145.21875,1756.9569600423176,99.851742638482,1.0,16.0,16.0,0,0.0,nan,nan,5.523961186672159e-05,5.523961186672159e-06,5.523961186672159e-05
762,98.79264068603516,4.550755977630615,18.061113357543945,26.95318031311035,49.22758483886719,0.0,0.0,0.0,0.0,0.0,94.24187469482422,0.0,nan,nan,1643.1303304036458,500.0,1499.070556640625,2933.7314453125,3025.128173828125,1640.0816786024307,93.02992481655545,1.0,16.0,16.0,0,0.0,nan,nan,5.514376755482865e-05,5.514376755482865e-06,5.514376755482865e-05
763,110.6127700805664,4.732082366943359,20.17002296447754,30.51420021057129,55.19646453857422,0.0,0.0,0.0,0.0,0.0,105.88068389892578,0.0,nan,nan,1681.1630316840278,500.0,1673.8001708984375,2712.14404296875,3943.962158203125,1677.7274271647136,98.44121254814996,1.0,16.0,16.0,0,0.0,nan,nan,5.504792259074227e-05,5.504792259074227e-06,5.504792259074227e-05
764,103.70784759521484,4.496321201324463,19.027177810668945,28.402484893798828,51.7818603515625,0.0,0.0,0.0,0.0,0.0,99.2115249633789,0.0,nan,nan,1751.0657416449653,500.0,1512.8438720703125,3718.368896484375,5815.2099609375,1748.3723788791233,86.44690428839789,1.0,16.0,16.0,0,0.0,nan,nan,5.495207740925774e-05,5.495207740925774e-06,5.495207740925774e-05
765,97.2757568359375,4.248816013336182,17.89614486694336,27.27400779724121,47.85679244995117,0.0,0.0,0.0,0.0,0.0,93.02694702148438,0.0,nan,nan,1673.1343417697483,500.0,1331.767822265625,3688.337158203125,5062.87890625,1670.6534356011284,83.8693970574273,1.0,16.0,16.0,0,0.0,nan,nan,5.4856232445171365e-05,5.485623244517136e-06,5.4856232445171365e-05
766,104.47931671142578,4.3979620933532715,18.446107864379883,29.04726219177246,52.58797836303711,0.0,0.0,0.0,0.0,0.0,100.08134460449219,0.0,nan,nan,1499.544915093316,500.0,1438.527099609375,2270.361328125,2448.258056640625,1496.427486843533,89.52068180508084,1.0,16.0,16.0,0,0.0,nan,nan,5.476038813327843e-05,5.476038813327843e-06,5.476038813327843e-05
767,104.42476654052734,4.626729965209961,19.452890396118164,28.460575103759766,51.88457107543945,0.0,0.0,0.0,0.0,0.0,99.79802703857422,0.0,nan,nan,1810.4446919759114,500.0,1694.537109375,2885.48876953125,2903.38916015625,1807.333757188585,92.94862810770671,1.0,16.0,16.0,0,0.0,nan,nan,5.4664544908371264e-05,5.466454490837126e-06,5.4664544908371264e-05
768,96.29290771484375,4.3366007804870605,17.35481071472168,26.518630981445312,48.08285903930664,0.0,0.0,0.0,0.0,0.0,91.956298828125,0.0,nan,nan,1434.0380316840278,500.0,1328.3499755859375,2136.318115234375,2442.689697265625,1431.4117702907986,81.02740944756403,1.0,16.0,16.0,0,0.0,nan,nan,5.45687032052373e-05,5.456870320523731e-06,5.45687032052373e-05
769,98.3249740600586,4.451549053192139,17.936811447143555,27.13582420349121,48.80077362060547,0.0,0.0,0.0,0.0,0.0,93.8734130859375,0.0,nan,nan,1325.1201816134983,500.0,1112.4873046875,2294.591796875,2321.02587890625,1322.4054090711807,79.57541868421767,1.0,16.0,16.0,0,0.0,nan,nan,5.447286345865702e-05,5.447286345865702e-06,5.447286345865702e-05
770,102.20797729492188,4.591379642486572,18.40019416809082,27.959314346313477,51.25709533691406,0.0,0.0,0.0,0.0,0.0,97.61659240722656,0.0,nan,nan,1437.8414543999565,500.0,1377.546630859375,2351.1611328125,2593.056884765625,1433.803219265408,102.23168479071722,1.0,16.0,16.0,0,0.0,nan,nan,5.437702610340207e-05,5.437702610340208e-06,5.437702610340207e-05
771,99.70187377929688,4.370302677154541,17.58087158203125,27.343219757080078,50.40748596191406,0.0,0.0,0.0,0.0,0.0,95.3315658569336,0.0,nan,nan,1651.923099093967,500.0,1529.89306640625,2748.153076171875,3827.229248046875,1649.5596889919705,82.15721109178331,1.0,16.0,16.0,0,0.0,nan,nan,5.4281191574233234e-05,5.428119157423324e-06,5.4281191574233234e-05
772,101.46906280517578,4.571263313293457,18.26506996154785,27.847700119018555,50.78502655029297,0.0,0.0,0.0,0.0,0.0,96.89779663085938,0.0,nan,nan,1970.5042961968315,500.0,1671.1104736328125,4491.57177734375,5972.31298828125,1967.5341389973958,91.35540093315973,1.0,16.0,16.0,0,0.0,nan,nan,5.4185360305898456e-05,5.418536030589846e-06,5.4185360305898456e-05
773,98.77713775634766,4.622409343719482,18.50761604309082,27.173006057739258,48.47411346435547,0.0,0.0,0.0,0.0,0.0,94.15473175048828,0.0,nan,nan,1618.0307210286458,500.0,1298.0675048828125,3084.91748046875,5476.77587890625,1614.9628363715278,88.91559113396539,1.0,16.0,16.0,0,0.0,nan,nan,5.4089532733130935e-05,5.4089532733130935e-06,5.4089532733130935e-05
774,100.1500473022461,4.385219573974609,18.730844497680664,27.48371124267578,49.550270080566406,0.0,0.0,0.0,0.0,0.0,95.76480865478516,0.0,nan,nan,1639.694074842665,500.0,1425.85546875,3052.850830078125,3264.34130859375,1636.7292039659287,86.49179458618164,1.0,16.0,16.0,0,0.0,nan,nan,5.3993709290647046e-05,5.399370929064704e-06,5.3993709290647046e-05
775,100.63166809082031,4.434967994689941,18.096559524536133,27.770265579223633,50.32988739013672,0.0,0.0,0.0,0.0,0.0,96.19670104980469,0.0,nan,nan,1490.4281378851997,500.0,1233.0946044921875,2848.0341796875,3620.901123046875,1487.1844041612412,94.21744261847601,1.0,16.0,16.0,0,0.0,nan,nan,5.389789041314446e-05,5.389789041314446e-06,5.389789041314446e-05
776,102.15570831298828,4.52749490737915,19.147130966186523,28.03185272216797,50.44923782348633,0.0,0.0,0.0,0.0,0.0,97.62821960449219,0.0,nan,nan,1380.107689751519,500.0,1169.0657958984375,2535.69287109375,2638.121337890625,1377.538302951389,81.9077411227756,1.0,16.0,16.0,0,0.0,nan,nan,5.3802076535300135e-05,5.380207653530014e-06,5.3802076535300135e-05
777,101.81304168701172,4.508030414581299,18.865381240844727,28.0389404296875,50.400672912597656,0.0,0.0,0.0,0.0,0.0,97.30500030517578,0.0,nan,nan,1699.7098659939236,500.0,1471.961181640625,3086.096435546875,3391.6484375,1696.9581298828125,90.98902638753255,1.0,16.0,16.0,0,0.0,nan,nan,5.370626809176837e-05,5.370626809176838e-06,5.370626809176837e-05
778,97.05054473876953,4.363646507263184,17.031002044677734,27.035213470458984,48.62067413330078,0.0,0.0,0.0,0.0,0.0,92.6868896484375,0.0,nan,nan,1514.2888285319011,499.1691080729167,1394.3876953125,2888.247314453125,3339.34814453125,1511.6660444471572,80.56855360666911,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,5.361046551717878e-05,5.361046551717878e-06,5.361046551717878e-05
779,100.60092163085938,4.5640740394592285,17.714202880859375,27.93706703186035,50.385581970214844,0.0,0.0,0.0,0.0,0.0,96.0368423461914,0.0,nan,nan,1536.0454813639324,500.0,1264.77880859375,3320.100341796875,4867.93310546875,1532.7032029893662,88.76179398430719,1.0,16.0,16.0,0,0.0,nan,nan,5.3514669246134344e-05,5.351466924613434e-06,5.3514669246134344e-05
780,107.21658325195312,4.7328782081604,19.22744369506836,30.25055694580078,53.005714416503906,0.0,0.0,0.0,0.0,0.0,102.48370361328125,0.0,nan,nan,1811.3673570421006,500.0,1648.444091796875,3731.974365234375,3735.263427734375,1808.3079596625435,98.33752950032552,1.0,16.0,16.0,0,0.0,nan,nan,5.341887971320948e-05,5.3418879713209485e-06,5.341887971320948e-05
781,97.11695098876953,4.130541801452637,17.594945907592773,26.873382568359375,48.518062591552734,0.0,0.0,0.0,0.0,0.0,92.98638916015625,0.0,nan,nan,1665.7552252875435,500.0,1501.54541015625,2905.697998046875,4505.40966796875,1663.7523668077256,75.65584712558322,1.0,16.0,16.0,0,0.0,nan,nan,5.3323097352948034e-05,5.332309735294804e-06,5.3323097352948034e-05
782,96.16161346435547,4.130548477172852,17.78367042541504,26.796947479248047,47.45045471191406,0.0,0.0,0.0,0.0,0.0,92.03106689453125,0.0,nan,nan,1540.718553331163,500.0,1268.170654296875,3025.466552734375,3318.081298828125,1537.811082628038,87.57204988267686,1.0,16.0,16.0,0,0.0,nan,nan,5.322732259986132e-05,5.322732259986132e-06,5.322732259986132e-05
783,94.74282836914062,4.345784664154053,17.123870849609375,26.29701805114746,46.976158142089844,0.0,0.0,0.0,0.0,0.0,90.39704132080078,0.0,nan,nan,1540.2322489420574,500.0,1248.807373046875,3579.13037109375,3717.098388671875,1537.0657145182292,83.95522403717041,1.0,16.0,16.0,0,0.0,nan,nan,5.31315558884261e-05,5.31315558884261e-06,5.31315558884261e-05
784,97.3679428100586,4.266943454742432,17.897605895996094,26.910411834716797,48.2929801940918,0.0,0.0,0.0,0.0,0.0,93.10099792480469,0.0,nan,nan,1351.5486585828994,500.0,1346.7833251953125,2040.18896484375,2164.84423828125,1348.8520643446182,80.22150484720866,1.0,16.0,16.0,0,0.0,nan,nan,5.303579765308269e-05,5.303579765308269e-06,5.303579765308269e-05
785,100.2890396118164,4.448283672332764,18.40455436706543,27.94076919555664,49.49544143676758,0.0,0.0,0.0,0.0,0.0,95.84075164794922,0.0,nan,nan,1744.1651916503906,500.0,1670.008056640625,3155.867919921875,3941.04052734375,1740.9379747178818,90.85913234286838,1.0,16.0,16.0,0,0.0,nan,nan,5.294004832823296e-05,5.294004832823296e-06,5.294004832823296e-05
786,95.57780456542969,4.372679710388184,17.347814559936523,26.518659591674805,47.338661193847656,0.0,0.0,0.0,0.0,0.0,91.20511627197266,0.0,nan,nan,1609.1943664550781,500.0,1203.0623779296875,3762.471435546875,5991.36962890625,1606.6717020670574,79.7461331685384,1.0,16.0,16.0,0,0.0,nan,nan,5.2844308348238345e-05,5.284430834823835e-06,5.2844308348238345e-05
787,98.97498321533203,4.501752853393555,18.227563858032227,27.155488967895508,49.09017562866211,0.0,0.0,0.0,0.0,0.0,94.47322845458984,0.0,nan,nan,1520.3953348795574,500.0,1139.27001953125,3013.7783203125,3058.181396484375,1517.4903767903645,85.90424558851454,1.0,16.0,16.0,0,0.0,nan,nan,5.274857814741787e-05,5.274857814741787e-06,5.274857814741787e-05
788,98.96491241455078,4.423093318939209,17.48943328857422,27.3902587890625,49.66212463378906,0.0,0.0,0.0,0.0,0.0,94.54180908203125,0.0,nan,nan,1493.3342997233074,500.0,1295.4041748046875,2735.694091796875,2886.78759765625,1491.1083136664497,75.05643081665039,1.0,16.0,16.0,0,0.0,nan,nan,5.265285816004625e-05,5.265285816004625e-06,5.265285816004625e-05
789,102.00352478027344,4.462608337402344,19.269630432128906,28.39584732055664,49.87544631958008,0.0,0.0,0.0,0.0,0.0,97.54092407226562,0.0,nan,nan,1695.982642279731,500.0,1238.5042724609375,5031.7626953125,6007.6455078125,1692.9747789171006,95.48361460367839,1.0,16.0,16.0,0,0.0,nan,nan,5.255714882035181e-05,5.2557148820351814e-06,5.255714882035181e-05
